,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Bacteroidales (UID2621),198,427,260,279,147,1,0,0,0,32.89,0.19,0.0,1554,1514,400,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
SemiBin_1,o__Clostridiales (UID1212),172,263,149,210,47,6,0,0,0,14.79,0.78,0.0,677,608,147,genus,0.61,0.55,0.3,0.84,9.67,0.65,0.36,True
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,275,172,28,phylum,0.97,0.6,0.71,0.03,0.06,0.6,0.36,False
SemiBin_101,k__Bacteria (UID2329),174,149,89,15,131,3,0,0,0,86.24,3.37,0.0,1296,1226,187,order,0.96,0.91,0.61,0.11,0.24,0.93,0.84,False
SemiBin_103,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,298,285,76,genus,0.86,0.83,0.52,0.14,0.33,0.85,0.7,False
SemiBin_104,o__Clostridiales (UID1212),172,263,149,1,261,1,0,0,0,99.33,0.67,0.0,3065,2836,119,family,0.92,0.85,0.14,0.35,1.0,0.7,0.59,True
SemiBin_106,p__Bacteroidetes (UID2605),350,314,208,5,306,3,0,0,0,97.6,1.2,0.0,2280,2223,63,genus,0.91,0.89,0.58,0.08,0.17,0.97,0.86,False
SemiBin_107,o__Bacteroidales (UID2657),160,492,269,9,482,1,0,0,0,97.99,0.19,0.0,2892,2815,46,family,0.97,0.94,0.27,0.07,0.15,0.95,0.9,True
SemiBin_108,g__Prevotella (UID2721),65,530,280,7,522,1,0,0,0,98.14,0.36,0.0,2436,2276,38,genus,0.96,0.9,0.18,0.03,0.06,0.95,0.86,True
SemiBin_11,k__Bacteria (UID203),5449,103,57,84,19,0,0,0,0,19.57,0.0,0.0,509,457,150,order,0.9,0.81,0.14,0.07,0.15,0.56,0.46,True
SemiBin_110,o__Clostridiales (UID1212),172,263,149,6,256,1,0,0,0,97.43,0.67,0.0,2444,2356,151,genus,0.89,0.86,0.4,0.02,0.05,0.96,0.82,True
SemiBin_112,o__Clostridiales (UID1212),172,263,149,3,259,1,0,0,0,98.66,0.67,0.0,2547,2446,42,genus,0.88,0.84,0.32,0.22,0.61,0.87,0.73,True
SemiBin_117,o__Bacteroidales (UID2657),160,492,269,44,439,9,0,0,0,91.81,1.3,55.56,2744,2670,145,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
SemiBin_118,o__Bacteroidales (UID2657),160,491,269,11,472,8,0,0,0,99.14,1.21,75.0,4865,4755,67,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,278,229,42,genus,0.78,0.64,0.58,0.78,7.9,0.75,0.48,False
SemiBin_120,k__Bacteria (UID203),5449,103,57,102,1,0,0,0,0,1.75,0.0,0.0,352,340,29,phylum,0.99,0.95,0.97,0.13,0.3,0.79,0.76,False
SemiBin_123,o__Clostridiales (UID1212),172,263,149,11,252,0,0,0,0,95.97,0.0,0.0,1770,1727,133,family,0.96,0.94,0.21,0.05,0.11,0.97,0.91,True
SemiBin_127,f__Lachnospiraceae (UID1255),90,354,174,271,83,0,0,0,0,23.08,0.0,0.0,600,563,144,class,0.97,0.91,0.61,0.07,0.14,0.71,0.64,False
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,241,229,66,genus,0.86,0.82,0.46,0.45,1.91,0.78,0.64,False
SemiBin_129,p__Actinobacteria (UID2112),31,211,124,1,204,6,0,0,0,99.19,2.62,16.67,1720,1624,38,class,0.97,0.92,0.36,0.03,0.07,0.9,0.83,True
SemiBin_13,o__Clostridiales (UID1212),172,263,149,74,186,2,0,1,0,63.4,2.46,0.0,1181,1146,171,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_130,p__Proteobacteria (UID3887),1487,256,161,0,254,2,0,0,0,100.0,0.78,50.0,2419,2351,136,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_133,k__Bacteria (UID203),5449,102,56,91,10,1,0,0,0,17.86,1.79,100.0,890,860,186,family,0.93,0.9,0.26,0.03,0.06,0.82,0.74,True
SemiBin_134,o__Clostridiales (UID1212),172,263,149,9,254,0,0,0,0,94.63,0.0,0.0,2977,2794,99,genus,0.86,0.8,0.32,0.03,0.06,0.93,0.75,True
SemiBin_135,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,1.72,0.0,0.0,265,232,35,phylum,0.97,0.85,1.0,0.04,0.07,0.74,0.63,False
SemiBin_139,o__Clostridiales (UID1212),172,263,149,3,260,0,0,0,0,98.66,0.0,0.0,2337,2308,35,genus,0.94,0.93,0.25,0.02,0.05,0.98,0.91,True
SemiBin_14,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,335,329,57,phylum,0.99,0.98,1.0,0.13,0.28,0.94,0.91,False
SemiBin_145,o__Bacteroidales (UID2617),213,406,265,7,397,2,0,0,0,98.05,0.57,0.0,1916,1835,45,family,0.95,0.91,0.2,0.03,0.06,0.95,0.87,True
SemiBin_149,o__Clostridiales (UID1212),172,263,149,26,237,0,0,0,0,85.46,0.0,0.0,1429,1261,19,phylum,0.97,0.86,0.07,0.05,0.12,0.57,0.49,True
SemiBin_152,k__Bacteria (UID2982),88,229,147,3,226,0,0,0,0,97.96,0.0,0.0,2406,2285,41,class,0.97,0.92,0.59,0.02,0.05,0.95,0.88,False
SemiBin_16,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,390,341,68,phylum,0.98,0.86,0.87,0.04,0.07,0.8,0.68,False
SemiBin_160,k__Bacteria (UID203),5449,104,58,104,0,0,0,0,0,0.0,0.0,0.0,221,154,26,phylum,0.95,0.67,0.83,0.37,0.87,0.61,0.4,False
SemiBin_162,o__Clostridiales (UID1226),155,278,158,257,21,0,0,0,0,3.8,0.0,0.0,566,511,75,phylum,0.99,0.89,0.95,0.08,0.16,0.83,0.73,False
SemiBin_163,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,366,350,45,phylum,0.99,0.94,0.97,0.24,0.62,0.86,0.81,False
SemiBin_165,k__Bacteria (UID2329),174,149,89,61,88,0,0,0,0,44.22,0.0,0.0,413,409,99,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
SemiBin_166,o__Clostridiales (UID1212),172,263,149,2,259,2,0,0,0,99.33,0.67,0.0,2534,2472,38,genus,0.91,0.89,0.2,0.07,0.14,0.96,0.86,True
SemiBin_169,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,392,379,95,genus,0.85,0.82,0.34,0.04,0.08,0.82,0.67,True
SemiBin_17,k__Bacteria (UID2372),131,177,106,6,171,0,0,0,0,96.23,0.0,0.0,2526,2330,190,order,0.96,0.88,0.18,0.25,0.64,0.66,0.58,True
SemiBin_171,o__Clostridiales (UID1212),172,263,149,1,254,8,0,0,0,99.33,4.05,0.0,2350,2296,39,genus,0.91,0.89,0.34,0.12,0.29,0.96,0.85,True
SemiBin_174,k__Bacteria (UID203),5449,103,57,88,15,0,0,0,0,11.96,0.0,0.0,237,222,65,genus,0.8,0.75,0.16,0.66,2.87,0.7,0.52,True
SemiBin_177,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,224,216,27,class,0.95,0.92,1.0,0.34,0.81,0.91,0.84,False
SemiBin_18,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,37.7,0.0,0.0,1707,1668,454,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_182,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,286,240,52,genus,0.65,0.55,0.41,0.81,7.44,0.69,0.38,True
SemiBin_186,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,250,225,51,phylum,0.97,0.87,0.86,0.12,0.27,0.79,0.69,False
SemiBin_187,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,244,150,19,class,0.81,0.5,0.81,0.29,0.69,0.72,0.36,False
SemiBin_192,k__Bacteria (UID203),5449,103,57,97,6,0,0,0,0,7.02,0.0,0.0,303,292,84,genus,0.91,0.87,0.37,0.42,1.42,0.8,0.7,True
SemiBin_2,o__Clostridiales (UID1212),172,263,149,143,118,2,0,0,0,38.18,0.69,0.0,1095,988,234,genus,0.65,0.59,0.27,0.59,3.71,0.63,0.37,True
SemiBin_20,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,1.75,0.0,0.0,377,351,31,phylum,1.0,0.93,0.92,0.23,0.54,0.86,0.8,False
SemiBin_206,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,242,197,45,phylum,0.97,0.79,0.79,0.08,0.18,0.63,0.5,False
SemiBin_21,f__Lachnospiraceae (UID1286),57,420,207,114,302,4,0,0,0,70.15,0.62,25.0,2020,1966,287,genus,0.91,0.89,0.5,0.04,0.09,0.97,0.86,False
SemiBin_22,o__Clostridiales (UID1212),172,263,149,12,245,6,0,0,0,95.97,3.36,66.67,2037,1909,242,genus,0.71,0.66,0.37,0.13,0.3,0.77,0.51,True
SemiBin_23,o__Clostridiales (UID1212),172,263,149,123,139,1,0,0,0,52.5,0.67,0.0,1074,1041,237,order,0.98,0.95,0.6,0.04,0.09,0.97,0.92,False
SemiBin_24,f__Lachnospiraceae (UID1286),57,420,207,81,332,7,0,0,0,84.51,1.75,42.86,2647,2518,222,class,0.98,0.93,0.32,0.26,0.62,0.84,0.78,True
SemiBin_245,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,241,136,25,phylum,0.98,0.55,0.56,0.14,0.32,0.47,0.26,False
SemiBin_25,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,408,281,31,phylum,0.94,0.65,0.76,0.13,0.3,0.64,0.42,False
SemiBin_27,o__Clostridiales (UID1212),172,261,147,43,210,8,0,0,0,95.81,3.97,50.0,2124,2046,130,family,0.94,0.9,0.12,0.03,0.06,0.85,0.77,True
SemiBin_28,o__Clostridiales (UID1212),172,263,149,8,254,1,0,0,0,95.75,0.67,0.0,2804,2610,151,genus,0.79,0.73,0.09,0.75,6.05,0.65,0.47,True
SemiBin_29,o__Clostridiales (UID1212),172,263,149,40,216,7,0,0,0,82.54,3.06,28.57,1703,1610,248,class,0.97,0.91,0.18,0.38,0.89,0.73,0.66,True
SemiBin_3,f__Lachnospiraceae (UID1256),33,333,171,79,251,3,0,0,0,76.26,0.68,0.0,1839,1791,307,family,0.97,0.95,0.39,0.05,0.09,0.98,0.93,True
SemiBin_30,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,292,284,40,phylum,1.0,0.97,1.0,0.09,0.19,0.9,0.88,False
SemiBin_301,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,309,147,16,phylum,0.88,0.42,0.22,0.35,1.15,0.49,0.21,True
SemiBin_32,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,209,198,25,family,0.98,0.93,0.96,0.36,0.85,0.99,0.92,False
SemiBin_33,o__Clostridiales (UID1212),172,260,146,44,216,0,0,0,0,82.68,0.0,0.0,2383,2286,381,class,0.99,0.95,1.0,0.03,0.05,0.94,0.89,False
SemiBin_34,o__Bacteroidales (UID2617),213,406,265,9,397,0,0,0,0,97.17,0.0,0.0,1886,1768,102,genus,0.9,0.85,0.16,0.12,0.27,0.71,0.6,True
SemiBin_35,f__Lachnospiraceae (UID1286),57,420,207,37,378,5,0,0,0,89.4,1.2,60.0,2474,2388,199,class,0.98,0.95,0.24,0.18,0.41,0.89,0.84,True
SemiBin_36,k__Bacteria (UID203),5449,103,58,84,19,0,0,0,0,22.6,0.0,0.0,778,745,204,family,0.98,0.94,0.36,0.08,0.17,0.94,0.89,True
SemiBin_37,o__Clostridiales (UID1120),304,250,143,5,242,3,0,0,0,96.5,1.17,0.0,2773,2636,91,genus,0.88,0.84,0.44,0.02,0.05,0.97,0.81,True
SemiBin_38,k__Bacteria (UID2329),174,149,89,5,140,4,0,0,0,94.38,3.53,0.0,1942,1576,58,phylum,0.97,0.79,0.12,0.48,1.0,0.61,0.48,True
SemiBin_39,o__Clostridiales (UID1212),172,263,149,93,169,1,0,0,0,65.23,0.13,100.0,1175,1072,254,genus,0.77,0.7,0.09,0.69,3.37,0.63,0.44,True
SemiBin_40,o__Bacteroidales (UID2617),213,406,265,63,338,5,0,0,0,83.19,1.07,20.0,2338,2287,395,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_41,k__Bacteria (UID2329),174,149,89,21,127,1,0,0,0,79.21,1.12,0.0,948,930,147,class,0.98,0.96,0.08,0.06,0.12,0.92,0.88,True
SemiBin_42,o__Clostridiales (UID1212),172,263,149,17,244,2,0,0,0,93.9,0.04,100.0,2536,2479,176,family,0.98,0.96,0.06,0.09,0.2,0.96,0.92,True
SemiBin_43,k__Bacteria (UID203),5449,104,58,90,13,1,0,0,0,14.42,1.72,100.0,1069,1030,279,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.89,True
SemiBin_44,o__Clostridiales (UID1212),172,261,147,22,222,17,0,0,0,94.98,6.21,76.47,2475,2348,163,family,0.93,0.89,0.36,0.04,0.09,0.92,0.82,True
SemiBin_45,p__Bacteroidetes (UID2605),350,314,208,73,237,4,0,0,0,72.38,1.14,75.0,1813,1774,369,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_46,f__Lachnospiraceae (UID1256),33,333,171,58,270,5,0,0,0,82.7,2.07,0.0,2122,2097,287,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_47,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,31.03,0.0,0.0,1900,1868,476,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.96,True
SemiBin_49,o__Clostridiales (UID1212),172,263,149,36,225,2,0,0,0,87.47,0.84,50.0,2182,2088,341,family,0.97,0.93,0.42,0.07,0.14,0.94,0.88,True
SemiBin_5,o__Clostridiales (UID1212),172,261,147,149,110,2,0,0,0,44.57,0.85,50.0,1077,1017,272,family,0.95,0.9,0.18,0.1,0.23,0.74,0.67,True
SemiBin_51,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,1.1,0.0,0.0,1020,817,186,order,0.86,0.69,0.94,0.14,0.32,0.72,0.5,False
SemiBin_52,o__Clostridiales (UID1226),155,278,158,23,248,7,0,0,0,95.05,3.48,0.0,3305,3175,124,genus,0.83,0.79,0.3,0.06,0.12,0.95,0.75,True
SemiBin_53,o__Clostridiales (UID1212),172,263,149,221,42,0,0,0,0,13.66,0.0,0.0,571,433,132,genus,0.62,0.47,0.6,0.04,0.08,0.67,0.32,False
SemiBin_54,o__Clostridiales (UID1212),172,263,149,219,44,0,0,0,0,13.74,0.0,0.0,570,534,133,genus,0.81,0.76,0.55,0.24,0.69,0.88,0.67,False
SemiBin_55,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,431,384,35,phylum,0.98,0.88,0.95,0.06,0.12,0.75,0.66,False
SemiBin_56,o__Bacteroidales (UID2657),160,492,269,46,434,12,0,0,0,94.16,3.07,66.67,3512,3450,148,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_57,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,332,311,51,class,0.95,0.89,0.75,0.03,0.06,0.86,0.77,False
SemiBin_58,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1064,800,160,phylum,0.95,0.72,0.94,0.16,0.37,0.66,0.47,False
SemiBin_59,f__Lachnospiraceae (UID1286),57,420,207,11,405,4,0,0,0,97.28,1.21,0.0,2837,2772,63,family,0.94,0.92,0.37,0.03,0.06,0.96,0.89,True
SemiBin_6,o__Bacteroidales (UID2621),198,427,260,331,96,0,0,0,0,19.25,0.0,0.0,998,976,249,family,0.96,0.94,0.93,0.11,0.24,0.98,0.92,False
SemiBin_61,k__Bacteria (UID203),5449,103,57,84,19,0,0,0,0,15.66,0.0,0.0,851,820,194,kingdom,1.0,0.96,0.0,0.0,0.0,0.97,0.93,True
SemiBin_62,o__Clostridiales (UID1226),155,278,158,194,84,0,0,0,0,29.57,0.0,0.0,923,867,220,genus,0.8,0.75,0.18,0.69,5.34,0.7,0.52,True
SemiBin_63,f__Lachnospiraceae (UID1256),33,333,171,242,90,1,0,0,0,26.26,0.29,100.0,862,843,191,genus,0.9,0.88,0.47,0.03,0.06,0.96,0.85,False
SemiBin_64,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,220,184,40,class,0.92,0.77,0.85,0.41,1.03,0.73,0.57,False
