,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, o__Clostridiales (UID1212),172, 263, 149,179,84, 0,0,0, 0, 30.85,0.00, 0.00,786,764,213,family,0.97,0.94,0.66,0.04,0.08,0.97,0.91,False
bin.100,k__Bacteria (UID203), 5449,103,57, 1, 74, 28, 0,0, 0, 98.25,7.02,14.29,1578,1435,131,kingdom,1.0,0.91,0.0,0.0,0.0,0.78,0.71,True
bin.101, o__Bacteroidales (UID2654),163, 486, 266, 2,475, 9,0,0, 0, 99.25,1.88,11.11,4101,3907,121,kingdom,1.0,0.95,0.0,0.0,0.0,0.95,0.9,True
bin.102,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,509,85,16,kingdom,0.99,0.17,0.0,0.0,0.0,0.43,0.07,True
bin.105, o__Clostridiales (UID1212),172, 261, 148, 32, 227, 2,0,0, 0, 89.63,0.70,50.00,2014,1882,305,genus,0.76,0.71,0.15,0.32,1.04,0.65,0.46,True
bin.106,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,465,412,76,genus,0.64,0.56,0.67,0.13,0.31,0.85,0.48,False
bin.108,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,384,373,97,genus,0.92,0.89,0.54,0.14,0.33,0.85,0.75,False
bin.109, o__Clostridiales (UID1212),172, 263, 149, 6,256, 1,0,0, 0, 96.98,0.67, 0.00,2660,2457,116,genus,0.88,0.81,0.41,0.12,0.27,0.87,0.7,True
bin.11, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,901,866,90,genus,0.84,0.81,0.41,0.75,5.8,0.91,0.73,True
bin.110,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,223,215,26,family,0.94,0.91,0.82,0.02,0.05,0.94,0.85,False
bin.113,k__Bacteria (UID203), 5449,104,58,102,2,0,0,0, 0,1.72,0.00, 0.00,689,618,117,genus,0.75,0.67,0.41,0.78,7.36,0.74,0.5,True
bin.114,c__Clostridia (UID1118),387, 223, 124, 3,217, 3,0,0, 0, 98.39,1.88, 0.00,2780,2580,124,genus,0.68,0.63,0.18,0.23,0.65,0.65,0.41,True
bin.117,root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,483,355,78,family,0.77,0.57,0.15,0.69,3.98,0.56,0.32,True
bin.118,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1978,1718,238,genus,0.72,0.62,0.35,0.81,6.95,0.72,0.45,True
bin.119, o__Clostridiales (UID1212),172, 263, 149, 14, 247, 2,0,0, 0, 91.28,0.12,50.00,2570,2429,81,phylum,0.97,0.92,0.27,0.03,0.06,0.61,0.56,True
bin.12,o__Clostridiales (UID1212),172, 263, 149, 22, 237, 4,0,0, 0, 91.97,1.34,50.00,2056,1788,170,class,0.92,0.8,0.07,0.09,0.2,0.57,0.46,True
bin.120, o__Clostridiales (UID1212),172, 263, 149, 17, 245, 1,0,0, 0, 93.96,0.13, 0.00,2113,2065,46,family,0.97,0.95,0.12,0.06,0.12,0.95,0.9,True
bin.122,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1166,1024,255,phylum,0.97,0.85,0.93,0.32,0.76,0.73,0.62,False
bin.123,c__Clostridia (UID1118),387, 223, 124, 4,217, 2,0,0, 0, 97.58,1.08, 0.00,1795,1682,91,family,0.85,0.8,0.11,0.53,2.56,0.63,0.51,True
bin.125, o__Clostridiales (UID1212),172, 261, 147, 42, 193, 26, 0,0, 0, 88.12, 13.45,84.62,2592,2474,352,genus,0.91,0.87,0.3,0.07,0.16,0.9,0.78,True
bin.126,k__Bacteria (UID203), 5449,103,57, 95,8,0,0,0, 0,6.06,0.00, 0.00,268,260,79,family,0.98,0.95,0.13,0.05,0.11,0.95,0.9,True
bin.127,root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1918,1666,243,genus,0.67,0.58,0.37,0.75,7.67,0.72,0.42,True
bin.128,k__Bacteria (UID203), 5449,103,57, 47,37, 19, 0,0, 0, 33.33,6.99,26.32,236,224,63,phylum,1.0,0.95,0.75,0.07,0.15,0.91,0.87,False
