,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,36.21,0.0,0.0,749,697,186,class,0.94,0.87,0.12,0.17,0.39,0.6,0.53,True
SemiBin_10,o__Clostridiales (UID1212),172,263,149,78,183,2,0,0,0,75.52,0.5,0.0,1716,1561,267,order,0.93,0.84,0.13,0.16,0.37,0.59,0.5,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,68,34,2,0,0,0,52.04,3.45,0.0,1384,1318,220,family,0.93,0.88,0.13,0.58,2.0,0.7,0.62,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,549,487,57,genus,0.63,0.56,0.43,0.78,6.01,0.65,0.36,True
SemiBin_102,o__Clostridiales (UID1212),172,263,149,18,244,1,0,0,0,90.6,0.67,0.0,2200,2040,75,class,0.92,0.86,0.08,0.31,0.78,0.61,0.52,True
SemiBin_103,o__Clostridiales (UID1212),172,263,149,6,257,0,0,0,0,97.27,0.0,0.0,1979,1939,53,genus,0.93,0.92,0.08,0.02,0.05,0.97,0.89,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,465,406,88,genus,0.6,0.52,0.3,0.89,11.57,0.64,0.33,True
SemiBin_106,o__Clostridiales (UID1212),172,263,149,74,184,5,0,0,0,72.83,2.57,20.0,1408,1357,215,family,0.91,0.88,0.13,0.54,1.68,0.72,0.63,True
SemiBin_107,o__Clostridiales (UID1212),172,263,149,24,221,18,0,0,0,90.18,6.82,16.67,2221,2084,92,genus,0.78,0.73,0.2,0.5,1.55,0.74,0.54,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,51,53,0,0,0,0,66.85,0.0,0.0,1608,1498,242,family,0.92,0.86,0.12,0.67,4.39,0.61,0.53,True
SemiBin_110,k__Bacteria (UID203),5449,103,57,91,12,0,0,0,0,4.94,0.0,0.0,550,269,47,kingdom,1.0,0.49,0.46,0.02,0.05,0.51,0.25,False
SemiBin_113,c__Clostridia (UID1118),387,223,124,6,212,5,0,0,0,96.57,3.49,0.0,2914,2606,116,order,0.89,0.8,0.08,0.09,0.19,0.57,0.45,True
SemiBin_115,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,18.1,0.0,0.0,391,383,116,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_116,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,10.34,0.0,0.0,287,264,78,family,0.88,0.81,0.11,0.73,4.44,0.62,0.5,True
SemiBin_117,o__Clostridiales (UID1212),172,263,149,36,226,1,0,0,0,79.64,0.02,0.0,1670,1465,182,genus,0.77,0.67,0.35,0.37,1.33,0.62,0.42,True
SemiBin_119,c__Clostridia (UID1118),387,223,124,7,214,2,0,0,0,95.56,1.08,0.0,2188,2013,107,class,0.94,0.86,0.09,0.08,0.17,0.58,0.5,True
SemiBin_12,p__Firmicutes (UID240),1318,179,104,90,88,1,0,0,0,59.59,0.96,0.0,1709,1577,333,genus,0.49,0.45,0.19,0.68,3.76,0.57,0.26,True
SemiBin_120,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,3.45,0.0,0.0,831,696,101,genus,0.75,0.63,0.41,0.83,11.13,0.7,0.44,True
SemiBin_121,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,326,300,60,phylum,0.96,0.88,1.0,0.04,0.09,0.71,0.63,False
SemiBin_122,o__Clostridiales (UID1212),172,263,149,17,233,13,0,0,0,91.28,5.0,15.38,2374,2218,128,genus,0.71,0.67,0.08,0.8,8.09,0.64,0.42,True
SemiBin_124,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,1.75,0.0,0.0,299,292,43,phylum,1.0,0.97,0.59,0.02,0.04,0.95,0.93,False
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,538,477,57,genus,0.74,0.66,0.26,0.8,9.9,0.66,0.43,True
SemiBin_127,o__Clostridiales (UID1212),172,263,149,90,172,1,0,0,0,59.08,0.06,0.0,1275,1139,244,order,0.92,0.82,0.16,0.1,0.21,0.58,0.47,True
SemiBin_129,o__Clostridiales (UID1212),172,261,147,47,208,6,0,0,0,92.36,3.57,83.33,1942,1918,136,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
SemiBin_13,f__Lachnospiraceae (UID1286),57,420,207,233,186,1,0,0,0,50.31,0.48,0.0,1025,1006,244,genus,0.96,0.94,0.58,0.03,0.06,0.97,0.91,False
SemiBin_134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,619,444,84,phylum,0.96,0.69,0.74,0.34,0.88,0.66,0.45,False
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,239,199,39,genus,0.67,0.56,0.62,0.3,0.98,0.7,0.39,False
SemiBin_139,o__Clostridiales (UID1120),304,250,143,4,243,3,0,0,0,97.9,1.17,0.0,2623,2483,118,family,0.95,0.9,0.37,0.05,0.11,0.95,0.85,True
SemiBin_14,k__Bacteria (UID2982),88,230,148,21,208,1,0,0,0,87.84,0.68,0.0,1816,1675,269,class,0.94,0.87,0.54,0.09,0.19,0.78,0.67,False
SemiBin_140,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,402,386,45,genus,0.75,0.72,0.43,0.78,7.14,0.85,0.61,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,394,336,45,genus,0.68,0.58,0.32,0.84,10.26,0.67,0.39,True
SemiBin_142,o__Clostridiales (UID1212),172,263,149,12,245,6,0,0,0,94.55,1.68,66.67,1896,1841,74,family,0.93,0.9,0.33,0.1,0.23,0.93,0.84,True
