,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,381,341,91,phylum,0.97,0.87,0.38,0.05,0.1,0.61,0.53,True
SemiBin_1,o__Clostridiales (UID1212),172,263,149,101,159,3,0,0,0,57.69,2.01,0.0,1419,1304,256,family,0.91,0.84,0.14,0.42,1.68,0.65,0.55,True
SemiBin_10,f__Lachnospiraceae (UID1286),57,420,207,85,329,6,0,0,0,76.24,0.31,50.0,2392,2308,395,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
SemiBin_100,o__Clostridiales (UID1212),172,261,147,89,163,9,0,0,0,75.82,5.1,100.0,1923,1855,275,family,0.94,0.91,0.16,0.02,0.05,0.85,0.77,True
SemiBin_102,f__Lachnospiraceae (UID1286),57,420,207,2,414,4,0,0,0,99.03,0.79,0.0,2717,2552,45,genus,0.79,0.74,0.05,0.28,0.83,0.7,0.51,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,225,216,39,phylum,0.97,0.93,1.0,0.11,0.23,0.87,0.8,False
SemiBin_106,k__Bacteria (UID203),5449,102,56,95,7,0,0,0,0,2.76,0.0,0.0,538,509,85,family,0.94,0.89,0.64,0.43,1.15,0.93,0.83,False
SemiBin_107,k__Bacteria (UID203),5449,104,58,86,17,1,0,0,0,25.86,1.72,100.0,508,476,128,family,0.9,0.85,0.26,0.6,2.25,0.72,0.61,True
SemiBin_11,o__Clostridiales (UID1212),172,263,149,21,230,12,0,0,0,91.08,4.15,91.67,1902,1799,144,class,0.94,0.89,0.08,0.46,0.99,0.64,0.57,True
SemiBin_112,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,1.59,0.0,0.0,262,130,9,phylum,0.87,0.43,0.21,0.35,1.09,0.54,0.23,True
SemiBin_119,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.86,0.0,0.0,587,461,80,genus,0.64,0.5,0.21,0.66,5.12,0.67,0.34,True
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,463,451,58,genus,0.7,0.68,0.77,0.4,1.55,0.91,0.62,False
SemiBin_127,o__Clostridiales (UID1212),172,263,149,23,234,6,0,0,0,89.26,2.77,50.0,2092,1957,100,family,0.92,0.86,0.12,0.57,2.25,0.72,0.62,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,278,225,30,phylum,0.96,0.78,0.84,0.16,0.37,0.68,0.53,False
SemiBin_13,p__Firmicutes (UID240),1318,179,104,131,48,0,0,0,0,25.55,0.0,0.0,634,595,165,genus,0.92,0.86,0.54,0.07,0.14,0.95,0.82,False
SemiBin_134,k__Bacteria (UID2328),3167,126,75,0,116,10,0,0,0,100.0,3.25,0.0,2168,1614,42,phylum,0.96,0.71,0.65,0.08,0.17,0.89,0.64,False
SemiBin_135,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,0.31,0.0,0.0,262,140,23,phylum,0.99,0.53,0.21,0.24,0.6,0.48,0.26,True
SemiBin_14,o__Clostridiales (UID1212),172,263,149,117,141,5,0,0,0,49.65,2.3,20.0,1008,947,192,kingdom,1.0,0.94,0.0,0.0,0.0,0.87,0.82,True
SemiBin_143,k__Bacteria (UID2329),174,149,89,2,147,0,0,0,0,98.5,0.0,0.0,1497,1463,37,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_15,c__Clostridia (UID1118),387,223,124,111,110,2,0,0,0,41.28,0.83,0.0,784,762,178,genus,0.93,0.91,0.45,0.03,0.06,0.96,0.87,True
SemiBin_151,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,234,217,45,genus,0.67,0.62,0.62,0.32,1.05,0.84,0.53,False
SemiBin_16,o__Clostridiales (UID1212),172,263,149,24,236,3,0,0,0,89.54,1.68,0.0,1787,1706,211,family,0.97,0.92,0.13,0.15,0.36,0.9,0.83,True
SemiBin_167,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,249,230,35,genus,0.64,0.59,0.61,0.74,6.42,0.83,0.5,False
SemiBin_17,p__Bacteroidetes (UID2605),350,314,208,4,306,4,0,0,0,98.08,1.68,50.0,1987,1907,105,family,0.96,0.92,0.43,0.06,0.13,0.96,0.88,True
SemiBin_18,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,37.15,0.0,0.0,1906,1872,456,family,0.98,0.97,0.78,0.03,0.06,0.98,0.94,False
SemiBin_19,o__Bacteroidales (UID2617),213,406,265,270,136,0,0,0,0,32.06,0.0,0.0,896,875,240,class,1.0,0.97,0.97,0.03,0.05,0.97,0.95,False
SemiBin_199,o__Clostridiales (UID1212),172,263,149,4,259,0,0,0,0,97.32,0.0,0.0,1872,1839,21,family,0.97,0.95,0.12,0.09,0.2,0.95,0.9,True
SemiBin_2,o__Clostridiales (UID1120),304,250,143,30,220,0,0,0,0,85.5,0.0,0.0,2025,1976,258,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_20,k__Bacteria (UID203),5449,102,56,78,24,0,0,0,0,33.56,0.0,0.0,1161,1143,244,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_21,f__Lachnospiraceae (UID1286),57,420,207,213,203,4,0,0,0,45.46,1.37,0.0,1925,1844,387,class,0.97,0.93,0.47,0.28,0.67,0.85,0.8,False
SemiBin_217,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,4.6,0.0,0.0,271,179,22,order,0.87,0.58,0.4,0.2,0.54,0.78,0.45,True
SemiBin_22,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,269,218,31,phylum,0.97,0.78,0.95,0.42,0.95,0.72,0.56,False
SemiBin_23,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,21.55,0.0,0.0,608,567,143,family,0.92,0.86,0.16,0.55,2.04,0.7,0.6,True
SemiBin_24,p__Bacteroidetes (UID2605),350,314,208,266,48,0,0,0,0,8.51,0.0,0.0,445,435,102,family,0.97,0.95,0.79,0.02,0.04,0.98,0.93,False
SemiBin_25,o__Clostridiales (UID1212),172,263,149,233,29,1,0,0,0,8.48,0.02,100.0,379,340,88,order,0.93,0.84,0.2,0.16,0.36,0.64,0.53,True
SemiBin_29,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,1.72,0.0,0.0,346,264,67,genus,0.59,0.45,0.43,0.41,1.53,0.66,0.3,True
SemiBin_3,k__Bacteria (UID203),5449,102,56,74,28,0,0,0,0,40.86,0.0,0.0,1509,1464,276,family,0.96,0.93,0.37,0.04,0.08,0.84,0.78,True
SemiBin_32,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,230,213,22,phylum,0.96,0.89,0.87,0.05,0.11,0.73,0.64,False
SemiBin_34,o__Clostridiales (UID1212),172,263,149,51,212,0,0,0,0,75.44,0.0,0.0,1234,1192,46,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
SemiBin_35,o__Clostridiales (UID1212),172,263,149,15,244,4,0,0,0,93.4,2.35,0.0,2202,2140,221,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_36,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,294,207,22,genus,0.74,0.52,0.56,0.62,2.6,0.68,0.35,False
SemiBin_37,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,340,272,59,phylum,0.94,0.76,1.0,0.04,0.09,0.66,0.5,False
SemiBin_38,k__Bacteria (UID2329),174,149,89,29,120,0,0,0,0,72.47,0.0,0.0,969,870,155,kingdom,1.0,0.9,0.0,0.0,0.0,0.84,0.75,True
SemiBin_39,o__Clostridiales (UID1212),172,263,149,87,171,5,0,0,0,66.52,2.17,0.0,1971,1935,392,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
SemiBin_4,o__Clostridiales (UID1212),172,263,149,103,158,2,0,0,0,59.53,0.69,100.0,1235,1198,242,class,0.99,0.96,0.49,0.14,0.32,0.93,0.89,False
SemiBin_42,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,32.21,0.0,0.0,1011,936,209,class,0.94,0.87,0.33,0.03,0.07,0.72,0.63,True
