sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_158.fa	OTU_97.34382.0	1.0	1.0	2560667	2560667	2560667	1.0	1.0	9	9	9
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_33.fa	OTU_97.5145.0	0.9835872425725813	1.0	5274982	5188405	5188405	0.52	1.0	25	13	13
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_165.fa	OTU_97.35999.0	1.0	1.0	2419299	2419299	2419299	1.0	1.0	10	10	10
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_164.fa	OTU_97.34663.1	1.0	1.0	2658364	2658364	2658364	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_161.fa	OTU_97.37290.0	1.0	1.0	2792113	2792113	2792113	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_160.fa	OTU_97.39526.0	0.9927696544230222	1.0	5348707	5310034	5310034	0.7	1.0	20	14	14
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_37.fa	OTU_97.45365.1	0.9780293016082837	1.0	2178720	2130852	2130852	0.42857142857142855	1.0	7	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_190.fa	OTU_97.40462.0	1.0	1.0	2511422	2511422	2511422	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_118.fa	OTU_97.37297.0	0.9649799644140037	1.0	2775811	2678602	2678602	0.3333333333333333	1.0	15	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_45.fa	OTU_97.36183.0	0.5010069154494776	1.0	5629569	2820453	2820453	0.010638297872340425	1.0	94	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_106.fa	OTU_97.33966.0	0.9915281607794577	1.0	2145697	2127519	2127519	0.875	1.0	8	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_107.fa	OTU_97.44564.0	0.9911782213931174	1.0	1807572	1791626	1791626	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_91.fa	OTU_97.44237.0	0.8857117032393955	1.0	2953977	2616372	2616372	0.02564102564102564	1.0	39	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_191.fa	OTU_97.463.0	1.0	1.0	2115456	2115456	2115456	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_143.fa	OTU_97.40665.0	0.998379055374472	0.9998878896964596	4314768	4307774	4308257	0.9090909090909091	0.9090909090909091	11	10	11
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_21.fa	OTU_97.34717.0	0.9933375619752013	0.9990337379263213	3008058	2988017	2990907	0.5	0.5	2	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_9.fa	OTU_97.34832.0	0.8331807229484326	0.9918841259684791	3389896	2824396	2847506	0.012658227848101266	0.25	79	1	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_49.fa	OTU_97.44585.0	0.6648372010191219	0.9913177398019629	4233841	2814815	2839468	0.008547008547008548	0.5	117	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_48.fa	OTU_97.35712.0	0.9957794738161206	0.9908261425217211	2912670	2900377	2927231	0.25	0.5	4	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_51.fa	OTU_97.34830.0	0.7333641959801358	0.9893176984337554	3721867	2729484	2758956	0.02127659574468085	0.3333333333333333	47	1	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_72.fa	OTU_97.45246.0	1.0	0.9327357190381143	1884156	1884156	2020032	1.0	0.6657458563535912	241	241	362
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_18.fa	OTU_97.4850.0	0.9980214598001479	0.9195012859710453	5875544	5863919	6377282	0.9943820224719101	0.6537396121883656	712	708	1083
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_12.fa	OTU_97.605.0	1.0	0.917529546990215	3366248	3366248	3668817	1.0	0.6373456790123457	413	413	648
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_29.fa	OTU_97.19286.0	0.9993944909379325	0.917345134345944	4764586	4761701	5190741	0.9983193277310924	0.6622073578595318	595	594	897
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_35.fa	OTU_97.513.0	0.9926083631608241	0.9058833853598606	6187804	6142066	6780195	0.9959785522788204	0.6233221476510067	746	743	1192
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_80.fa	OTU_97.45122.0	0.9822492383709307	0.8956259373532427	1805669	1773617	1980310	0.964824120603015	0.6134185303514377	199	192	313
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_2.fa	OTU_97.22464.0	0.9979230887809676	0.8949481578663951	2289939	2285183	2553425	0.996031746031746	0.6259351620947631	252	251	401
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_13.fa	OTU_97.1440.0	1.0	0.8896793285022566	1596155	1596155	1794079	1.0	0.6306620209059234	181	181	287
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_30.fa	OTU_97.25064.0	1.0	0.8840966433851196	1971364	1971364	2229806	1.0	0.6585365853658537	243	243	369
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_23.fa	OTU_97.31767.0	0.5503640042644851	0.880611070128172	4596100	2529528	2872469	0.01702127659574468	0.4444444444444444	235	4	9
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_64.fa	OTU_97.15393.0	0.9826853712707763	0.8748167723596503	2877509	2827686	3232318	0.9778393351800554	0.6054888507718696	361	353	583
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_60.fa	OTU_97.10991.0	1.0	0.8654868501428451	1525939	1525939	1763099	1.0	0.5956112852664577	190	190	319
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_57.fa	OTU_97.39556.0	0.9658209742889131	0.859307233455844	4055060	3916462	4557697	0.96	0.5970149253731343	500	480	804
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_67.fa	OTU_97.6835.0	1.0	0.8532659155327402	4072151	4072151	4772429	1.0	0.582798459563543	454	454	779
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_63.fa	OTU_97.1047.0	0.9403405534707302	0.8418273346056652	2628251	2471451	2935817	0.9270833333333334	0.5516528925619835	288	267	484
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_77.fa	OTU_97.7325.0	0.9764092850099914	0.8192969451975879	2133848	2083509	2543045	0.9584905660377359	0.5582417582417583	265	254	455
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_31.fa	OTU_97.30996.0	0.9986525890619057	0.8125822541063711	2248015	2244986	2762780	0.9963235294117647	0.545271629778672	272	271	497
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_69.fa	OTU_97.30055.0	0.9826860751927785	0.8069726070426819	2151563	2114311	2620053	0.9691119691119691	0.571753986332574	259	251	439
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/seed/S17/new_norm/output0/output_recluster_bins/SemiBin_0.fa	OTU_97.42383.0	0.7365126720750879	0.7991818704991213	2092909	1541454	1928790	0.5559006211180124	0.5457317073170732	322	179	328
