,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,102,57,90,12,0,0,0,0,18.58,0.0,0.0,1840,1702,439,genus,0.69,0.63,0.53,0.07,0.15,0.88,0.56,False
SemiBin_1,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,8.77,0.0,0.0,986,778,261,class,0.7,0.55,0.17,0.78,7.84,0.54,0.3,True
SemiBin_10,k__Bacteria (UID1452),924,161,108,18,139,4,0,0,0,87.96,2.4,75.0,3205,3027,351,class,0.84,0.8,0.44,0.1,0.23,0.85,0.67,True
SemiBin_101,k__Bacteria (UID3187),2258,188,117,51,133,4,0,0,0,79.85,3.42,25.0,4044,3726,620,class,0.86,0.79,0.26,0.08,0.18,0.74,0.58,True
SemiBin_103,k__Bacteria (UID203),5449,103,57,87,16,0,0,0,0,17.62,0.0,0.0,655,562,159,phylum,0.91,0.78,0.13,0.26,0.73,0.58,0.45,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,320,277,81,phylum,0.88,0.77,0.23,0.36,1.2,0.58,0.44,True
SemiBin_105,k__Bacteria (UID1452),924,161,108,83,78,0,0,0,0,48.4,0.0,0.0,1638,1526,337,class,0.88,0.82,0.34,0.09,0.2,0.74,0.61,True
SemiBin_106,k__Bacteria (UID3187),2258,187,116,98,86,3,0,0,0,53.74,0.97,0.0,3825,3576,695,genus,0.75,0.7,0.43,0.03,0.06,0.71,0.5,True
SemiBin_107,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1059,977,263,genus,0.69,0.64,0.46,0.11,0.26,0.66,0.42,False
SemiBin_108,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,11.29,0.0,0.0,1298,1211,289,phylum,0.91,0.85,0.38,0.15,0.37,0.72,0.61,True
SemiBin_109,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,564,416,128,order,0.58,0.43,0.17,0.48,1.52,0.58,0.25,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,737,668,186,phylum,0.87,0.79,0.39,0.2,0.5,0.65,0.51,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,18.89,0.0,0.0,830,752,211,order,0.8,0.73,0.6,0.11,0.25,0.79,0.57,False
SemiBin_111,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,2.59,0.0,0.0,310,299,87,genus,0.88,0.85,1.0,0.17,0.39,0.87,0.74,False
SemiBin_112,p__Actinobacteria (UID1454),732,206,120,127,79,0,0,0,0,42.34,0.0,0.0,2250,2091,443,class,0.85,0.79,0.39,0.12,0.26,0.77,0.61,True
SemiBin_113,k__Bacteria (UID2982),88,230,148,44,180,6,0,0,0,82.71,3.04,33.33,2307,2126,360,class,0.85,0.79,0.29,0.09,0.21,0.79,0.62,True
SemiBin_114,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,13.28,0.0,0.0,614,497,160,family,0.57,0.46,0.26,0.77,6.67,0.55,0.26,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,427,383,107,genus,0.62,0.56,0.63,0.3,0.96,0.7,0.39,False
SemiBin_117,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,18.5,0.0,0.0,516,463,123,phylum,0.88,0.79,0.46,0.09,0.2,0.61,0.48,False
