,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203), 5449, 98,58, 94,4, 0,0, 0, 0,5.17,0.00, 0.00,1143,1062,158,genus,0.77,0.72,0.52,0.64,4.15,0.86,0.62,False
bin.1,k__Bacteria (UID2982),88, 230, 148,146,84,0,0, 0, 0, 28.78,0.00, 0.00,868,778,233,family,0.91,0.82,0.63,0.1,0.21,0.78,0.64,False
bin.10,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,453,434,85,genus,0.64,0.61,0.56,0.72,5.82,0.92,0.56,False
bin.101,o__Clostridiales (UID1212),172, 260, 146, 4,256,0,0, 0, 0, 97.95,0.00, 0.00,2420,2298,59,kingdom,1.0,0.95,0.0,0.0,0.0,0.92,0.87,True
bin.106, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,679,659,50,phylum,1.0,0.97,0.75,0.03,0.07,0.91,0.88,False
bin.107, f__Bifidobacteriaceae (UID1462), 65, 476, 217, 16, 460,0,0, 0, 0, 97.12,0.00, 0.00,1796,1754,43,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.92,True
bin.109, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,486,463,55,genus,0.7,0.67,0.58,0.84,10.33,0.88,0.59,False
bin.11, o__Clostridiales (UID1120),304, 250, 143, 18, 229,3,0, 0, 0, 90.56,1.75, 0.00,2292,2084,66,genus,0.54,0.49,0.09,0.77,6.86,0.57,0.28,True
bin.111, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,419,383,49,genus,0.8,0.74,0.54,0.62,3.99,0.89,0.66,False
bin.115, p__Firmicutes (UID1022),100, 295, 158, 14, 280,1,0, 0, 0, 96.04,0.63, 0.00,1682,1621,70,order,0.97,0.94,0.71,0.03,0.07,0.96,0.89,False
bin.12,k__Bacteria (UID203), 5449,103,57, 86,17,0,0, 0, 0, 23.13,0.00, 0.00,998,962,248,genus,0.83,0.8,0.33,0.03,0.06,0.96,0.78,True
bin.122,o__Clostridiales (UID1212),172, 263, 149, 2,259,2,0, 0, 0, 98.66,1.01, 0.00,2112,1970,36,family,0.95,0.88,0.1,0.19,0.49,0.89,0.78,True
bin.123, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,541,527,15,genus,0.96,0.94,0.43,0.38,1.05,0.97,0.91,True
bin.129,o__Clostridiales (UID1212),172, 263, 149, 7,243,12, 1, 0, 0, 95.30,6.83, 6.67,2197,2107,51,genus,0.81,0.78,0.2,0.09,0.19,0.92,0.72,True
bin.13,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,565,509,90,phylum,0.98,0.88,0.71,0.09,0.19,0.78,0.69,False
bin.132, root (UID1),5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,335,204,40,phylum,0.96,0.58,0.7,0.07,0.15,0.58,0.34,False
bin.135, p__Actinobacteria (UID2112), 31, 211, 124, 5,205,1,0, 0, 0, 97.58,0.81, 0.00,1824,1788,19,family,0.96,0.94,0.12,0.03,0.06,0.94,0.88,True
bin.14, o__Clostridiales (UID1212),172, 263, 149,148, 114,1,0, 0, 0, 36.67,0.02,100.00,954,924,236,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.15, o__Clostridiales (UID1212),172, 263, 149, 8,253,2,0, 0, 0, 95.97,0.50,100.00,2485,2387,135,family,0.95,0.92,0.45,0.24,0.6,0.87,0.8,False
bin.150,o__Clostridiales (UID1212),172, 263, 149, 6,249,8,0, 0, 0, 97.27,1.68, 0.00,2158,2097,16,genus,0.91,0.88,0.19,0.11,0.26,0.95,0.84,True
bin.154, root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,261,258,6,genus,0.81,0.8,0.12,0.36,1.26,0.89,0.71,True
bin.16,k__Bacteria (UID203), 5449,104,58,101,3, 0,0, 0, 0,5.17,0.00, 0.00,582,555,100,kingdom,1.0,0.95,0.0,0.0,0.0,0.94,0.9,True
bin.17, o__Clostridiales (UID1212),172, 257, 149, 19, 229,9,0, 0, 0, 93.05,4.53,44.44,2340,2200,240,class,0.97,0.92,0.26,0.04,0.09,0.76,0.69,True
bin.18,k__Bacteria (UID203), 5449,104,58, 82,22,0,0, 0, 0, 26.10,0.00, 0.00,1414,1392,421,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.186, root (UID1),5656, 56,24, 54,2, 0,0, 0, 0,8.33,0.00, 0.00,310,300,7,genus,0.91,0.88,0.48,0.51,2.07,0.91,0.81,False
bin.19,f__Lachnospiraceae (UID1256),33, 333, 171, 9,323,1,0, 0, 0, 95.32,0.58, 0.00,2463,2394,69,genus,0.88,0.85,0.28,0.05,0.12,0.97,0.83,True
bin.2, k__Bacteria (UID203), 5449,104,58, 90,14,0,0, 0, 0,6.90,0.00, 0.00,1238,1062,102,order,0.92,0.79,0.82,0.04,0.09,0.87,0.69,False
bin.20, o__Clostridiales (UID1212),172, 263, 149,106, 156,1,0, 0, 0, 60.41,0.67, 0.00,1490,1447,305,kingdom,1.0,0.97,0.0,0.0,0.0,0.88,0.85,True
bin.21, o__Bacteroidales (UID2617),213, 406, 265, 1,405,0,0, 0, 0, 99.62,0.00, 0.00,2481,2425,47,family,0.96,0.94,0.2,0.03,0.06,0.97,0.92,True
bin.22,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,1068,989,136,genus,0.73,0.68,0.47,0.29,0.9,0.85,0.58,False
bin.23, o__Clostridiales (UID1212),172, 261, 147, 26, 233,2,0, 0, 0, 86.17,1.36,50.00,2014,1959,227,genus,0.92,0.9,0.59,0.04,0.09,0.97,0.87,False
bin.24,f__Enterobacteriaceae (UID5124),134, 1173,336, 1,1169, 3,0, 0, 0, 99.97,0.11,66.67,4670,4637,105,genus,0.94,0.93,0.08,0.08,0.16,0.99,0.93,True
bin.26,f__Lachnospiraceae (UID1286),57, 420, 207, 24, 394,2,0, 0, 0, 96.55,0.72,50.00,2125,2059,169,genus,0.91,0.88,0.23,0.04,0.07,0.96,0.85,True
bin.27,k__Bacteria (UID203), 5449,103,57, 0, 88,15, 0, 0, 0, 100.00, 5.26,33.33,6252,6151,62,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.28, g__Streptococcus (UID559), 118, 610, 282,476, 134,0,0, 0, 0, 19.09,0.00, 0.00,450,436,116,order,0.97,0.94,1.0,0.03,0.06,0.93,0.88,False
bin.3,o__Clostridiales (UID1226),155, 278, 158,100, 178,0,0, 0, 0, 70.82,0.00, 0.00,1943,1866,385,genus,0.85,0.82,0.26,0.33,0.9,0.79,0.64,True
bin.30, o__Bacteroidales (UID2621),198, 427, 260, 72, 352,3,0, 0, 0, 87.68,1.15, 0.00,3420,3308,463,family,0.98,0.95,0.4,0.03,0.07,0.96,0.91,True
bin.31,p__Actinobacteria (UID2112), 31, 211, 124, 38, 169,4,0, 0, 0, 84.42,1.80, 0.00,1433,1398,200,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.32, o__Clostridiales (UID1342), 32, 340, 177, 21, 310,9,0, 0, 0, 94.99,2.98,55.56,4793,4677,351,genus,0.82,0.8,0.32,0.14,0.34,0.9,0.72,True
bin.33,root (UID1),5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,339,304,56,phylum,0.96,0.86,0.71,0.05,0.1,0.79,0.68,False
