sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_26.fa	OTU_97.1047.0	0.7230362394127385	1.0	4995390	3611848	3611848	0.005714285714285714	1.0	175	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_21.fa	OTU_97.9303.0	0.8466649344049941	1.0	3644561	3085722	3085722	0.019417475728155338	1.0	103	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_45.fa	OTU_97.5222.0	0.999578181026573	1.0	6265721	6263078	6263078	0.5	1.0	2	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_44.fa	OTU_97.68.0	0.9967758513234299	1.0	3603742	3592123	3592123	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_43.fa	OTU_97.326.0	0.9921430004785206	1.0	4664376	4627728	4627728	0.3333333333333333	1.0	12	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_42.fa	OTU_97.21930.0	0.968964262245551	1.0	5355149	5188948	5188948	0.022222222222222223	1.0	45	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_41.fa	OTU_97.40665.0	0.9962695563344485	1.0	6316943	6293378	6293378	0.2857142857142857	1.0	7	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_57.fa	OTU_97.18414.0	0.9737603439531134	1.0	4217319	4106658	4106658	0.05	1.0	20	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_31.fa	OTU_97.3641.0	0.8807101585480251	1.0	4556222	4012711	4012711	0.0423728813559322	1.0	118	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_64.fa	OTU_97.8041.1	0.15770949780762433	1.0	26216766	4134633	4134633	0.007633587786259542	1.0	131	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_7.fa	OTU_97.37643.0	0.7613391235710939	1.0	5734019	4365533	4365533	0.012145748987854251	1.0	247	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_48.fa	OTU_97.2472.0	0.9857701078411556	1.0	5338129	5262168	5262168	0.05555555555555555	1.0	18	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_115.fa	OTU_97.577.0	1.0	1.0	5749395	5749395	5749395	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_8.fa	OTU_97.512.0	0.9925968063954534	1.0	3638835	3611896	3611896	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_19.fa	OTU_97.10592.0	0.7785340224281773	1.0	5011018	3901248	3901248	0.014218009478672985	1.0	211	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_30.fa	OTU_97.45054.0	0.9958927402431554	0.9994513463819108	3566855	3552205	3554155	0.9032258064516129	0.9655172413793104	31	28	29
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_38.fa	OTU_97.680.0	0.9990632386448899	0.9989622712847338	4204913	4200974	4205338	0.9833333333333333	0.9516129032258065	60	59	62
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_4.fa	OTU_97.43129.1	0.9977644131869534	0.9135285866958612	4387215	4377407	4791757	0.990990990990991	0.7252747252747253	333	330	455
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_1.fa	OTU_97.30580.1	0.7598006983801272	0.8558253534712352	5894784	4478861	5233382	0.8826086956521739	0.7718631178707225	230	203	263
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_23.fa	OTU_97.18340.0	0.9983985881797522	0.8016323134157282	2668895	2664621	3323994	0.9979381443298969	0.4740450538687561	485	484	1021
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_0.fa	OTU_97.44483.0	0.9980405218522717	0.7893080749126237	2310309	2305782	2921270	0.9976190476190476	0.4564270152505447	420	419	918
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_6.fa	OTU_97.1070.0	1.0	0.7878927445912574	3246880	3246880	4120967	1.0	0.44435975609756095	583	583	1312
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_3.fa	OTU_97.7690.0	1.0	0.7848515780122887	3354717	3354717	4274333	1.0	0.45324283559577677	601	601	1326
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_5.fa	OTU_97.16829.0	0.804323009373468	0.7548054186319054	5109635	4109797	5444843	0.025	0.4	80	2	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/2/output1/output_recluster_bins/SemiBin_11.fa	OTU_97.26072.0	0.764209964579455	0.6669673102186507	3395487	2594865	3890543	0.1456953642384106	0.4782608695652174	151	22	46
