,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,321,247,54,phylum,0.98,0.75,0.56,0.02,0.05,0.67,0.5,False
bin.10,o__Clostridiales (UID1212), 172, 261, 147, 0,260,1,0, 0, 0, 100.00, 0.68, 0.00,2242,2131,84,genus,0.81,0.77,0.14,0.03,0.05,0.79,0.61,True
bin.100,k__Bacteria (UID203),5449,103,57, 90,13,0,0, 0, 0,9.57,0.00, 0.00,710,684,165,family,0.95,0.91,0.35,0.19,0.44,0.83,0.76,True
bin.101, o__Clostridiales (UID1226), 155, 278, 158, 23, 245,9,1, 0, 0, 96.31,3.16, 8.33,2772,2647,116,genus,0.86,0.82,0.12,0.37,1.23,0.78,0.64,True
bin.102,root (UID1), 5656, 56,24, 53,3, 0,0, 0, 0, 12.50,0.00, 0.00,468,452,15,class,0.98,0.95,0.13,0.08,0.17,0.93,0.88,True
bin.103,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,258,221,61,genus,0.6,0.52,0.85,0.32,0.96,0.78,0.4,False
bin.106,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,311,260,42,family,0.72,0.6,0.51,0.46,1.54,0.82,0.49,False
bin.11, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,243,203,48,genus,0.77,0.64,0.38,0.61,2.6,0.69,0.44,True
bin.110,root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,303,268,50,phylum,0.99,0.87,0.71,0.04,0.08,0.78,0.68,False
bin.112,k__Bacteria (UID203),5449,104,58, 80,24,0,0, 0, 0, 34.48,0.00, 0.00,825,784,210,family,0.92,0.88,0.08,0.51,1.9,0.64,0.56,True
bin.113, k__Bacteria (UID2372),131, 177, 106, 2,170,5,0, 0, 0, 98.11,2.29, 0.00,1706,1627,84,kingdom,1.0,0.95,0.0,0.0,0.0,0.97,0.93,True
