,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,234,209,54,genus,0.68,0.61,0.69,0.36,1.32,0.76,0.47,False
SemiBin_1,o__Clostridiales (UID1120),304,249,142,73,175,1,0,0,0,66.07,0.7,0.0,1625,1566,365,genus,0.93,0.89,0.47,0.17,0.44,0.83,0.74,False
SemiBin_10,o__Clostridiales (UID1226),155,278,158,129,146,3,0,0,0,51.18,1.58,33.33,1461,1418,299,family,0.95,0.92,0.25,0.15,0.33,0.89,0.82,True
SemiBin_11,k__Bacteria (UID2329),174,149,89,8,139,2,0,0,0,92.13,1.69,50.0,1530,1481,217,phylum,0.99,0.95,0.3,0.05,0.09,0.78,0.74,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,296,203,25,order,0.83,0.57,0.48,0.67,3.49,0.55,0.31,False
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,223,207,20,class,0.94,0.87,0.33,0.1,0.22,0.76,0.66,True
SemiBin_121,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,425,341,20,genus,0.69,0.55,0.41,0.2,0.52,0.86,0.47,True
SemiBin_13,o__Clostridiales (UID1120),304,250,143,25,204,21,0,0,0,90.33,6.5,85.71,2129,2060,232,kingdom,1.0,0.97,0.0,0.0,0.0,0.9,0.87,True
SemiBin_15,o__Bacteroidales (UID2657),160,492,269,5,480,7,0,0,0,98.74,0.38,28.57,2454,2330,117,family,0.95,0.9,0.28,0.05,0.1,0.81,0.73,True
SemiBin_16,o__Clostridiales (UID1226),155,278,158,4,273,1,0,0,0,97.47,0.32,100.0,2119,2050,48,genus,0.84,0.81,0.25,0.04,0.08,0.89,0.73,True
SemiBin_17,f__Lachnospiraceae (UID1256),33,333,171,25,306,2,0,0,0,94.44,0.35,100.0,2780,2725,181,genus,0.91,0.89,0.44,0.03,0.06,0.97,0.86,True
SemiBin_18,o__Clostridiales (UID1226),155,274,157,30,231,13,0,0,0,84.89,1.87,53.85,2354,2291,197,genus,0.93,0.9,0.56,0.03,0.06,0.97,0.88,False
SemiBin_19,o__Clostridiales (UID1226),155,278,158,47,229,2,0,0,0,84.32,0.65,100.0,2329,2225,318,genus,0.83,0.79,0.1,0.65,2.8,0.71,0.57,True
SemiBin_20,p__Actinobacteria (UID2112),31,211,124,97,111,3,0,0,0,45.37,0.54,33.33,901,852,210,phylum,1.0,0.94,0.17,0.07,0.15,0.67,0.63,True
SemiBin_21,o__Bacteroidales (UID2657),160,491,268,18,469,4,0,0,0,96.1,0.47,100.0,2901,2773,123,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.89,True
SemiBin_22,k__Bacteria (UID203),5449,102,56,67,35,0,0,0,0,51.79,0.0,0.0,1934,1895,359,family,0.95,0.93,0.56,0.02,0.05,0.95,0.89,False
SemiBin_23,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,308,239,41,order,0.9,0.7,0.3,0.57,2.5,0.55,0.38,True
SemiBin_24,o__Bacteroidales (UID2657),160,491,268,83,376,32,0,0,0,89.21,5.78,62.5,2464,2320,221,family,0.97,0.91,0.26,0.07,0.15,0.8,0.73,True
SemiBin_25,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,655,565,60,genus,0.74,0.64,0.31,0.59,3.61,0.78,0.5,True
SemiBin_26,k__Bacteria (UID203),5449,104,58,4,87,13,0,0,0,94.83,2.04,61.54,2176,2005,158,order,0.9,0.83,0.59,0.04,0.08,0.74,0.62,False
SemiBin_27,o__Bacteroidales (UID2657),160,492,269,101,385,6,0,0,0,84.44,1.8,16.67,1864,1776,252,family,0.95,0.91,0.33,0.02,0.05,0.78,0.71,True
SemiBin_29,k__Bacteria (UID2329),174,149,89,73,74,2,0,0,0,34.89,0.22,50.0,295,282,77,order,0.97,0.93,0.46,0.05,0.12,0.75,0.69,False
SemiBin_3,o__Clostridiales (UID1226),155,278,158,131,143,4,0,0,0,57.56,1.79,100.0,1476,1433,287,family,0.93,0.9,0.17,0.1,0.23,0.75,0.68,True
SemiBin_31,f__Lachnospiraceae (UID1255),90,354,174,5,347,2,0,0,0,97.41,0.77,50.0,2388,2286,112,family,0.92,0.88,0.05,0.46,1.48,0.69,0.61,True
SemiBin_34,o__Bacteroidales (UID2657),160,492,269,7,484,1,0,0,0,97.65,0.37,100.0,2055,1868,117,genus,0.9,0.82,0.17,0.29,0.86,0.72,0.59,True
SemiBin_35,k__Bacteria (UID2372),131,177,106,0,177,0,0,0,0,100.0,0.0,0.0,2544,2293,137,family,0.9,0.81,0.16,0.54,1.84,0.67,0.54,True
SemiBin_36,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,324,270,48,family,0.84,0.7,0.34,0.2,0.53,0.73,0.51,True
SemiBin_38,o__Clostridiales (UID1375),50,332,124,182,149,1,0,0,0,29.19,0.02,100.0,619,604,184,family,0.97,0.94,0.54,0.02,0.05,0.84,0.8,False
SemiBin_39,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,340,313,40,genus,0.82,0.76,0.31,0.22,0.63,0.89,0.68,True
SemiBin_4,c__Bacilli (UID285),586,325,181,88,235,2,0,0,0,66.05,0.66,0.0,1946,1784,388,genus,0.91,0.83,0.6,0.07,0.14,0.82,0.68,False
SemiBin_40,o__Clostridiales (UID1226),155,278,158,16,262,0,0,0,0,98.48,0.0,0.0,2858,2781,76,family,0.96,0.93,0.3,0.08,0.17,0.96,0.89,True
SemiBin_41,f__Lachnospiraceae (UID1256),33,333,171,6,309,17,1,0,0,97.86,5.56,45.0,2897,2817,187,genus,0.84,0.82,0.42,0.09,0.21,0.95,0.78,True
SemiBin_42,o__Selenomonadales (UID1024),64,334,167,1,327,6,0,0,0,99.85,2.99,33.33,1737,1657,75,family,0.89,0.85,0.28,0.05,0.12,0.76,0.64,True
SemiBin_43,o__Clostridiales (UID1226),155,278,158,2,270,6,0,0,0,99.35,3.16,0.0,2661,2583,52,genus,0.84,0.81,0.14,0.28,0.86,0.77,0.63,True
