,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,o__Clostridiales (UID1226), 155, 278, 158,144, 132, 2,0,0, 0, 40.88,0.95,50.00,657,632,163,genus,0.71,0.68,0.1,0.68,3.69,0.66,0.45,True
bin.10,p__Proteobacteria (UID3887), 1487,255, 158, 18, 232, 5,0,0, 0, 93.35,1.48,20.00,2040,1975,121,order,0.98,0.95,0.32,0.15,0.33,0.97,0.93,True
bin.101,o__Clostridiales (UID1212), 172, 263, 149,198,65, 0,0,0, 0, 23.25,0.00, 0.00,670,619,154,genus,0.71,0.66,0.24,0.56,2.78,0.69,0.45,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,260,235,50,order,0.87,0.79,0.89,0.02,0.05,0.69,0.54,False
bin.103, k__Bacteria (UID203),5449,103,58, 63,40, 0,0,0, 0, 58.62,0.00, 0.00,1018,968,223,genus,0.9,0.85,0.62,0.04,0.08,0.96,0.82,False
bin.104, k__Bacteria (UID203),5449,103,57, 92,11, 0,0,0, 0, 10.58,0.00, 0.00,538,516,147,genus,0.84,0.81,0.21,0.2,0.52,0.78,0.63,True
bin.106, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,467,361,13,genus,0.86,0.67,0.18,0.28,0.81,0.7,0.47,True
bin.107, k__Bacteria (UID203),5449,103,57, 90,13, 0,0,0, 0, 11.48,0.00, 0.00,542,531,147,genus,0.87,0.85,0.4,0.23,0.67,0.78,0.66,True
bin.108, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,315,298,52,genus,0.92,0.87,0.39,0.16,0.38,0.75,0.65,True
bin.109,p__Bacteroidetes (UID2605), 350, 316, 210,103, 209, 4,0,0, 0, 67.56,1.05,75.00,1446,1359,318,family,0.93,0.88,0.07,0.51,1.93,0.64,0.56,True
bin.11,c__Clostridia (UID1085),35, 420, 196, 64, 349, 6,1,0, 0, 82.68,2.47,66.67,1965,1798,83,genus,0.58,0.53,0.2,0.4,1.59,0.6,0.32,True
bin.110, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,291,250,20,family,0.9,0.77,0.43,0.6,2.15,0.72,0.56,True
bin.111, k__Bacteria (UID203),5449,104,58, 83,21, 0,0,0, 0, 31.03,0.00, 0.00,575,531,39,family,0.93,0.86,0.34,0.15,0.35,0.72,0.62,True
bin.115, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0, 0, 10.50,0.00, 0.00,288,281,83,order,0.98,0.95,0.26,0.06,0.13,0.73,0.7,True
bin.116, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,301,256,50,genus,0.83,0.71,0.31,0.2,0.52,0.77,0.54,True
bin.117, p__Firmicutes (UID1022), 100, 295, 158, 83, 212, 0,0,0, 0, 66.14,0.00, 0.00,1277,1225,232,family,0.95,0.91,0.55,0.03,0.05,0.84,0.76,False
bin.12,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,599,519,99,genus,0.83,0.72,0.46,0.46,1.82,0.71,0.51,False
bin.120, o__Lactobacillales (UID374), 471, 350, 191, 3,347, 0,0,0, 0, 99.04,0.00, 0.00,1767,1711,49,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.88,True
bin.124,k__Bacteria (UID2372),131, 176, 105, 12, 164, 0,0,0, 0, 97.14,0.00, 0.00,1497,1347,145,genus,0.63,0.57,0.18,0.69,4.32,0.57,0.32,True
bin.125, k__Bacteria (UID203),5449,104,58, 96,8,0,0,0, 0,4.80,0.00, 0.00,958,823,148,genus,0.63,0.54,0.51,0.82,7.86,0.76,0.41,False
bin.126,o__Clostridiales (UID1226), 155, 278, 158, 5,273, 0,0,0, 0, 97.47,0.00, 0.00,2537,2473,59,family,0.94,0.91,0.04,0.07,0.15,0.95,0.86,True
bin.128, k__Bacteria (UID203),5449,103,57,101,2,0,0,0, 0,1.91,0.00, 0.00,724,249,76,kingdom,0.99,0.34,0.0,0.0,0.0,0.46,0.16,True
bin.13, o__Clostridiales (UID1226), 155, 274, 157,177,96, 1,0,0, 0, 42.83,0.32,100.00,1012,996,223,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
bin.130, f__Lachnospiraceae (UID1255), 90, 354, 174, 36, 317, 1,0,0, 0, 87.09,0.19, 0.00,1997,1895,283,class,0.98,0.93,0.06,0.09,0.19,0.69,0.64,True
bin.133, k__Bacteria (UID203),5449,104,58, 9, 69, 26, 0,0, 0, 88.62,9.72,50.00,1832,1688,154,order,0.91,0.84,0.39,0.02,0.05,0.74,0.62,True
bin.136, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,376,264,53,genus,0.88,0.62,0.48,0.04,0.09,0.65,0.41,False
bin.138, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,208,168,16,class,0.96,0.77,0.7,0.09,0.19,0.76,0.59,False
bin.14, k__Bacteria (UID2329),174, 149,89, 37, 111, 1,0,0, 0, 85.39,1.12, 0.00,1775,1707,301,phylum,0.99,0.95,0.5,0.07,0.16,0.78,0.74,False
