,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 59,43,2,0,0, 0, 61.21,3.45,100.00,1599,1518,297,class,0.97,0.92,0.25,0.1,0.23,0.69,0.64,True
bin.1, k__Bacteria (UID203),5449,104,58, 35,44,25, 0,0, 0, 77.59, 24.37,64.00,2388,2278,398,phylum,0.99,0.94,0.22,0.07,0.14,0.76,0.72,True
bin.10,k__Bacteria (UID203),5449,104,58, 80,23,1,0,0, 0, 37.07,1.72,100.00,1218,1169,186,family,0.96,0.92,0.22,0.02,0.05,0.78,0.72,True
bin.103,o__Bacteroidales (UID2621), 198, 427, 260, 13, 414,0,0,0, 0, 97.44,0.00, 0.00,2684,2579,57,family,0.94,0.9,0.25,0.1,0.22,0.87,0.79,True
bin.104, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,571,493,64,genus,0.84,0.72,0.36,0.35,1.19,0.73,0.53,True
bin.106, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,264,206,38,genus,0.64,0.5,0.54,0.32,0.92,0.82,0.41,False
bin.107,k__Bacteria (UID2329),174, 149,89, 8,137,4,0,0, 0, 94.94,4.49,25.00,1924,1844,36,class,0.98,0.93,0.15,0.04,0.08,0.72,0.68,True
bin.108, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,512,429,68,genus,0.66,0.56,0.31,0.46,1.46,0.64,0.36,True
bin.109, k__Bacteria (UID203),5449,104,58, 92,11,1,0,0, 0, 15.52,1.72,100.00,335,309,15,family,0.96,0.88,0.17,0.12,0.29,0.71,0.63,True
bin.110, k__Bacteria (UID203),5449,103,57, 93,10,0,0,0, 0, 11.58,0.00, 0.00,593,574,138,family,0.98,0.95,0.24,0.03,0.06,0.96,0.91,True
bin.112, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,448,376,34,family,0.9,0.76,0.2,0.32,0.94,0.73,0.56,True
bin.113, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,997,765,195,genus,0.71,0.55,0.53,0.22,0.61,0.63,0.34,False
bin.116, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,247,232,59,genus,0.84,0.79,0.34,0.45,1.98,0.77,0.61,True
