,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1212),172,263,149,119,144,0,0,0,0,48.25,0.0,0.0,1129,1043,255,class,0.96,0.88,0.25,0.02,0.05,0.65,0.57,True
SemiBin_1,p__Actinobacteria (UID2112),31,211,124,14,171,26,0,0,0,92.34,15.05,96.15,2244,2194,340,family,0.96,0.94,0.49,0.02,0.04,0.95,0.89,False
SemiBin_10,o__Clostridiales (UID1212),172,261,147,127,134,0,0,0,0,49.87,0.0,0.0,1742,1695,354,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,231,149,26,genus,0.79,0.51,1.0,0.46,1.22,0.91,0.46,False
SemiBin_103,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,27.19,0.0,0.0,840,812,212,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,1,85,16,2,0,0,98.28,6.11,9.09,3103,2919,123,class,0.95,0.89,0.92,0.05,0.1,0.77,0.69,False
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,329,318,49,genus,0.71,0.69,0.52,0.72,6.86,0.91,0.62,False
SemiBin_106,o__Clostridiales (UID1212),172,263,149,39,222,2,0,0,0,91.57,0.56,100.0,2132,2110,209,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_107,o__Clostridiales (UID1212),172,263,149,40,218,4,1,0,0,82.21,0.78,71.43,2577,2451,92,genus,0.8,0.76,0.43,0.28,0.83,0.91,0.69,True
SemiBin_108,o__Clostridiales (UID1212),172,260,146,2,254,4,0,0,0,99.32,2.05,0.0,2640,2511,50,class,0.97,0.93,0.9,0.03,0.06,0.88,0.82,False
SemiBin_11,k__Bacteria (UID2569),434,278,186,34,243,1,0,0,0,85.57,0.27,0.0,3024,2926,457,genus,0.93,0.9,0.47,0.09,0.2,0.95,0.85,False
SemiBin_111,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,248,244,75,genus,0.91,0.89,0.15,0.08,0.18,0.81,0.72,True
SemiBin_112,o__Clostridiales (UID1212),172,263,149,5,254,4,0,0,0,97.32,1.9,0.0,2066,1960,38,class,0.97,0.92,0.87,0.03,0.06,0.88,0.81,False
SemiBin_113,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,220,211,43,family,0.94,0.9,0.57,0.03,0.05,0.9,0.81,False
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,287,281,38,genus,0.77,0.76,0.52,0.79,7.15,0.96,0.73,False
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,341,287,54,order,0.92,0.77,0.38,0.32,1.01,0.69,0.53,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,357,261,45,genus,0.7,0.52,0.69,0.28,0.84,0.77,0.4,False
SemiBin_117,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,233,216,49,family,0.93,0.86,0.16,0.03,0.06,0.88,0.75,True
SemiBin_118,f__Lachnospiraceae (UID1286),57,420,207,4,410,6,0,0,0,98.97,2.0,0.0,3018,2926,70,genus,0.87,0.85,0.13,0.03,0.06,0.97,0.82,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,507,484,80,genus,0.74,0.7,0.46,0.85,10.33,0.83,0.58,False
SemiBin_12,k__Bacteria (UID203),5449,104,58,100,3,1,0,0,0,6.9,1.72,100.0,1317,1271,301,kingdom,1.0,0.97,0.0,0.0,0.0,0.84,0.81,True
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,716,689,108,phylum,0.98,0.94,1.0,0.03,0.07,0.86,0.82,False
SemiBin_123,o__Bacteroidales (UID2617),213,406,265,1,405,0,0,0,0,99.62,0.0,0.0,2609,2531,36,family,0.94,0.92,0.15,0.02,0.05,0.97,0.89,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,488,470,40,phylum,0.99,0.95,0.69,0.02,0.04,0.9,0.86,False
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,228,222,48,family,0.96,0.93,0.65,0.02,0.05,0.94,0.87,False
SemiBin_126,o__Clostridiales (UID1212),172,261,147,5,233,20,2,1,0,96.6,13.4,3.12,2823,2668,62,class,0.98,0.92,0.46,0.05,0.1,0.85,0.78,False
SemiBin_128,k__Bacteria (UID203),5449,102,56,47,52,3,0,0,0,79.42,4.46,66.67,2049,2002,148,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_129,k__Bacteria (UID2565),2921,152,93,3,148,1,0,0,0,97.85,0.1,0.0,1899,1792,48,kingdom,1.0,0.94,0.0,0.0,0.0,0.94,0.89,True
SemiBin_13,p__Proteobacteria (UID3887),1487,256,161,71,184,1,0,0,0,69.05,0.62,0.0,1391,1354,329,kingdom,1.0,0.97,0.0,0.0,0.0,0.98,0.95,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,208,185,52,class,0.95,0.85,0.62,0.12,0.29,0.81,0.69,False
SemiBin_14,o__Clostridiales (UID1226),155,278,158,9,265,4,0,0,0,95.15,2.53,25.0,2500,2418,234,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_148,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,228,217,55,class,0.96,0.91,0.89,0.1,0.21,0.86,0.78,False
SemiBin_15,o__Clostridiales (UID1212),172,263,149,20,240,3,0,0,0,90.6,0.9,0.0,2126,2042,217,genus,0.95,0.92,0.3,0.02,0.04,0.97,0.89,True
SemiBin_158,o__Bacteroidales (UID2716),92,487,270,3,483,1,0,0,0,99.25,0.09,0.0,2478,2350,38,genus,0.96,0.91,0.33,0.04,0.09,0.96,0.88,True
SemiBin_16,k__Bacteria (UID203),5449,104,58,74,30,0,0,0,0,37.85,0.0,0.0,1403,1358,335,genus,0.92,0.89,0.36,0.05,0.1,0.82,0.73,True
SemiBin_164,o__Bacteroidales (UID2654),163,485,265,7,449,29,0,0,0,98.87,5.03,31.03,3920,3782,105,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.92,True
SemiBin_166,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,288,256,59,phylum,0.97,0.86,0.91,0.29,0.71,0.74,0.64,False
SemiBin_169,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,656,488,59,family,0.82,0.61,0.77,0.09,0.2,0.72,0.44,False
SemiBin_17,k__Bacteria (UID203),5449,103,57,69,34,0,0,0,0,46.97,0.0,0.0,1241,1210,254,class,0.99,0.97,0.32,0.09,0.19,0.95,0.92,True
SemiBin_173,k__Bacteria (UID203),5449,98,58,91,7,0,0,0,0,2.85,0.0,0.0,293,129,42,phylum,0.91,0.4,0.68,0.42,1.45,0.56,0.23,False
SemiBin_18,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,1.72,0.0,0.0,783,650,165,order,0.84,0.7,0.49,0.24,0.64,0.54,0.38,False
SemiBin_19,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,16.43,0.0,0.0,492,470,134,family,0.91,0.87,0.16,0.33,1.1,0.7,0.61,True
SemiBin_2,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,7.01,0.0,0.0,302,298,93,family,0.98,0.96,0.39,0.02,0.04,0.97,0.93,True
SemiBin_20,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,200,191,32,phylum,1.0,0.96,1.0,0.45,0.98,0.78,0.74,False
SemiBin_200,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,256,227,40,order,0.93,0.82,0.3,0.43,1.04,0.82,0.67,True
SemiBin_202,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.86,0.0,0.0,259,252,37,family,0.93,0.91,0.07,0.03,0.06,0.88,0.8,True
SemiBin_21,o__Clostridiales (UID1212),172,263,149,100,163,0,0,0,0,63.45,0.0,0.0,1711,1686,332,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_216,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,342,163,35,phylum,0.98,0.46,0.33,0.21,0.49,0.49,0.23,True
SemiBin_22,o__Clostridiales (UID1212),172,261,147,31,206,24,0,0,0,95.56,12.41,79.17,2251,2160,125,family,0.95,0.91,0.21,0.05,0.1,0.85,0.77,True
SemiBin_23,f__Enterobacteriaceae (UID5203),42,1396,314,991,405,0,0,0,0,26.28,0.0,0.0,1249,1245,317,kingdom,1.0,1.0,0.0,0.0,0.0,1.0,0.99,True
SemiBin_24,o__Clostridiales (UID1212),172,263,149,64,196,3,0,0,0,71.68,2.01,66.67,1533,1449,326,genus,0.74,0.7,0.53,0.13,0.32,0.77,0.54,False
SemiBin_26,f__Lachnospiraceae (UID1256),33,333,171,30,298,5,0,0,0,92.47,1.75,20.0,2227,2170,256,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_28,f__Lachnospiraceae (UID1286),57,420,207,348,72,0,0,0,0,12.04,0.0,0.0,548,527,104,genus,0.9,0.87,0.79,0.14,0.31,0.97,0.84,False
SemiBin_29,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,317,309,34,phylum,1.0,0.97,1.0,0.03,0.06,0.96,0.94,False
SemiBin_3,k__Bacteria (UID203),5449,103,58,102,1,0,0,0,0,1.72,0.0,0.0,972,876,208,phylum,0.96,0.87,0.91,0.35,0.84,0.71,0.62,False
SemiBin_30,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,796,699,154,genus,0.67,0.58,0.75,0.76,5.4,0.82,0.48,False
SemiBin_31,o__Clostridiales (UID1212),172,263,149,4,257,2,0,0,0,97.82,1.34,0.0,1933,1879,191,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_32,g__Bacteroides (UID2691),33,839,309,127,668,44,0,0,0,89.16,6.12,88.64,4656,4524,454,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
SemiBin_33,o__Bacteroidales (UID2657),160,492,269,32,454,6,0,0,0,97.87,1.39,66.67,3721,3600,181,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_34,o__Clostridiales (UID1212),172,263,149,149,113,1,0,0,0,47.72,0.67,0.0,1418,1288,307,order,0.89,0.81,0.35,0.07,0.16,0.6,0.49,True
SemiBin_35,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,3.45,0.0,0.0,226,213,39,family,0.92,0.87,0.34,0.09,0.21,0.91,0.79,True
SemiBin_36,o__Clostridiales (UID1212),172,263,149,128,135,0,0,0,0,45.37,0.0,0.0,901,884,179,family,0.99,0.97,0.15,0.07,0.14,0.97,0.94,True
SemiBin_37,k__Bacteria (UID203),5449,103,57,63,40,0,0,0,0,48.8,0.0,0.0,1779,1706,317,class,0.98,0.94,0.33,0.2,0.46,0.84,0.8,True
SemiBin_38,o__Clostridiales (UID1212),172,261,147,76,184,1,0,0,0,80.15,0.68,100.0,1746,1680,202,family,0.95,0.91,0.17,0.02,0.05,0.84,0.77,True
SemiBin_39,o__Bacteroidales (UID2657),160,492,269,35,439,17,1,0,0,92.66,1.29,75.0,3320,3259,167,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_4,k__Bacteria (UID203),5449,104,58,72,32,0,0,0,0,48.62,0.0,0.0,2060,2040,371,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
SemiBin_40,o__Clostridiales (UID1212),172,261,147,11,249,1,0,0,0,94.31,0.68,0.0,2213,2097,229,family,0.93,0.88,0.21,0.11,0.26,0.74,0.65,True
SemiBin_41,o__Clostridiales (UID1212),172,263,149,167,96,0,0,0,0,38.84,0.0,0.0,1375,1327,317,family,0.95,0.92,0.55,0.19,0.47,0.88,0.81,False
SemiBin_42,o__Clostridiales (UID1212),172,261,147,52,199,10,0,0,0,88.31,3.85,90.0,1828,1810,201,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_43,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,324,179,46,phylum,0.98,0.54,0.72,0.11,0.25,0.56,0.3,False
SemiBin_44,k__Bacteria (UID203),5449,102,56,92,10,0,0,0,0,1.62,0.0,0.0,677,628,128,genus,0.76,0.71,0.27,0.06,0.13,0.92,0.65,True
SemiBin_45,o__Clostridiales (UID1212),172,263,149,177,85,1,0,0,0,32.63,0.13,0.0,1040,1026,269,family,0.97,0.96,0.35,0.06,0.12,0.96,0.92,True
SemiBin_46,f__Bifidobacteriaceae (UID1458),77,464,220,31,420,13,0,0,0,91.29,2.73,84.62,1541,1505,151,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_47,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,383,348,58,genus,0.74,0.68,0.49,0.78,8.39,0.79,0.53,False
SemiBin_49,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,579,501,108,genus,0.55,0.48,0.6,0.47,2.08,0.73,0.35,False
SemiBin_5,o__Clostridiales (UID1212),172,263,149,54,204,5,0,0,0,82.9,1.9,0.0,1892,1732,273,family,0.89,0.81,0.1,0.66,4.23,0.61,0.49,True
SemiBin_50,o__Clostridiales (UID1212),172,263,149,164,99,0,0,0,0,25.92,0.0,0.0,466,452,125,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
SemiBin_51,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,12.38,0.0,0.0,587,521,176,order,0.9,0.8,0.31,0.12,0.28,0.58,0.46,True
