sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_39.fa	OTU_97.36183.0	0.7106633531220449	1.0	3968761	2820453	2820453	0.007633587786259542	1.0	131	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_130.fa	OTU_97.37297.0	0.9751161011985262	1.0	2746957	2678602	2678602	0.5555555555555556	1.0	9	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_93.fa	OTU_97.44237.0	0.9891642183670298	1.0	2645033	2616372	2616372	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_1.fa	OTU_97.44564.0	0.9625003156177324	1.0	1861429	1791626	1791626	0.058823529411764705	1.0	17	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_30.fa	OTU_97.5145.0	0.948778378611655	1.0	5468511	5188405	5188405	0.23214285714285715	1.0	56	13	13
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_270.fa	OTU_97.463.0	1.0	1.0	2115456	2115456	2115456	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_180.fa	OTU_97.45365.1	0.9964185360748671	1.0	2138511	2130852	2130852	0.6	1.0	5	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_172.fa	OTU_97.35999.0	0.9913221882443474	1.0	2440477	2419299	2419299	0.7142857142857143	1.0	14	10	10
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_169.fa	OTU_97.37290.0	1.0	1.0	2792113	2792113	2792113	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Skin/multi_to_multi/bwa/17/new_norm/output1/output_recluster_bins/SemiBin_168.fa	OTU_97.40462.0	1.0	1.0	2511422	2511422	2511422	1.0	1.0	2	2	2
