,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,k__Bacteria (UID3187),2258,188, 117,122,66, 0,0,0, 0, 34.06,0.00, 0.00,2959,2759,611,family,0.74,0.69,0.38,0.03,0.07,0.72,0.5,True
bin.102, k__Archaea (UID2),207, 149, 107,136,13, 0,0,0, 0, 10.35,0.00, 0.00,466,374,73,kingdom,1.0,0.8,0.39,0.1,0.23,0.69,0.55,True
bin.104, k__Bacteria (UID1452),924, 161, 108, 35, 109, 17, 0,0, 0, 77.99,4.77, 5.88,2445,2223,344,class,0.76,0.69,0.22,0.17,0.42,0.61,0.43,True
bin.108,k__Bacteria (UID203),5449,104,58, 84,18, 2,0,0, 0, 31.19,3.45, 0.00,1872,1627,448,genus,0.52,0.45,0.36,0.4,1.54,0.59,0.27,True
bin.109,k__Bacteria (UID203),5449,103,57, 92,11, 0,0,0, 0, 19.30,0.00, 0.00,373,325,102,class,0.76,0.66,0.31,0.29,0.9,0.56,0.37,True
bin.11, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,3906,2883,650,family,0.56,0.42,0.35,0.49,1.3,0.61,0.25,True
bin.111,k__Bacteria (UID203),5449,104,58,101,3,0,0,0, 0,5.17,0.00, 0.00,332,297,70,phylum,0.89,0.8,0.41,0.11,0.26,0.61,0.48,True
bin.113,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1302,1173,201,class,0.81,0.73,0.33,0.29,0.79,0.68,0.49,True
bin.116,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,724,660,192,genus,0.44,0.4,0.68,0.17,0.43,0.61,0.25,False
bin.117, k__Bacteria (UID2495),2993,147,91, 92,54, 1,0,0, 0, 44.00,1.10, 0.00,1755,1571,359,phylum,0.9,0.8,0.24,0.26,0.76,0.6,0.48,True
