,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Bacteroidales (UID2657), 160, 491, 268, 98, 371,22, 0,0, 0, 87.53,5.09,77.27,2143,2034,202,family,0.95,0.9,0.13,0.03,0.05,0.79,0.71,True
bin.10, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,276,238,35,family,0.92,0.79,0.14,0.19,0.48,0.79,0.63,True
bin.100,k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 10.17,0.00, 0.00,604,574,156,genus,0.83,0.79,0.4,0.51,2.23,0.83,0.65,True
bin.103,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,2.92,0.00, 0.00,366,281,71,class,0.96,0.73,0.78,0.2,0.49,0.81,0.59,False
bin.105, o__Bacteroidales (UID2657), 160, 491, 268,106, 381,4,0,0, 0, 85.42,0.75,100.00,1753,1671,136,genus,0.95,0.91,0.22,0.03,0.06,0.8,0.72,True
bin.109, o__Bacteroidales (UID2617), 213, 406, 265, 16, 386,3,1,0, 0, 95.28,0.69,16.67,1906,1825,86,family,0.94,0.9,0.19,0.02,0.04,0.88,0.79,True
bin.11, k__Bacteria (UID203),5449,104,58, 67,37,0,0,0, 0, 55.00,0.00, 0.00,1485,1373,212,family,0.93,0.86,0.27,0.34,0.93,0.68,0.59,True
bin.110, k__Bacteria (UID2372),131, 177, 106, 18, 153,6,0,0, 0, 85.71,2.43,16.67,2102,1994,70,class,0.99,0.94,0.24,0.09,0.19,0.94,0.88,True
bin.116,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,372,312,34,genus,0.84,0.7,0.31,0.19,0.49,0.69,0.49,True
bin.118,k__Bacteria (UID203),5449,104,58,103,1, 0,0,0, 0,1.72,0.00, 0.00,232,214,28,family,0.97,0.9,0.14,0.1,0.23,0.75,0.67,True
bin.119,k__Bacteria (UID203),5449,103,57,101,2, 0,0,0, 0,1.75,0.00, 0.00,324,293,70,phylum,0.99,0.89,0.63,0.03,0.06,0.79,0.71,False
bin.124, o__Bacteroidales (UID2617), 213, 406, 265, 27, 378,1,0,0, 0, 94.62,0.38, 0.00,1876,1751,121,genus,0.87,0.81,0.12,0.29,0.85,0.65,0.53,True
bin.129, o__Clostridiales (UID1212), 172, 263, 149, 9,248,5,1,0, 0, 96.64,3.71, 0.00,2886,2562,103,genus,0.71,0.63,0.27,0.31,0.95,0.63,0.4,True
bin.132,root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,359,172,24,phylum,0.92,0.44,0.39,0.18,0.47,0.42,0.18,True
bin.134,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,445,349,85,genus,0.74,0.58,0.47,0.24,0.61,0.63,0.37,False
bin.139,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,540,466,107,phylum,0.98,0.84,0.38,0.11,0.24,0.61,0.51,True
bin.14, c__Gammaproteobacteria (UID4201),1164,271, 170, 62, 208,1,0,0, 0, 74.40,0.20, 0.00,1435,1284,330,phylum,0.98,0.88,0.33,0.04,0.09,0.71,0.62,True
bin.146,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,335,234,42,class,0.94,0.66,0.26,0.5,1.68,0.51,0.34,True
bin.147, o__Bacteroidales (UID2617), 213, 406, 265, 23, 381,2,0,0, 0, 94.65,0.57, 0.00,1761,1725,51,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.15, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,349,265,61,genus,0.54,0.41,0.49,0.54,2.75,0.67,0.27,False
bin.152,k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 15.52,0.00, 0.00,323,306,19,genus,0.86,0.81,0.39,0.24,0.65,0.71,0.58,True
bin.154,k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,0.97,0.00, 0.00,251,98,7,kingdom,1.0,0.39,0.0,0.03,0.06,0.55,0.21,True
bin.156,o__Selenomonadales (UID1024), 64, 334, 167, 1,328,5,0,0, 0, 99.85,1.82,20.00,1696,1617,68,order,0.95,0.91,0.12,0.09,0.21,0.75,0.68,True
bin.16,o__Clostridiales (UID1120), 304, 249, 142,169,64,16, 0,0, 0, 22.77,3.57,18.75,736,672,199,genus,0.8,0.73,0.88,0.47,1.6,0.88,0.65,False
bin.165, o__Bacteroidales (UID2617), 213, 406, 265, 9,392,5,0,0, 0, 97.55,1.51, 0.00,2691,2529,58,family,0.93,0.88,0.08,0.16,0.4,0.73,0.64,True
bin.166,k__Bacteria (UID203),5449,104,58,101,3, 0,0,0, 0,3.45,0.00, 0.00,241,212,23,genus,0.9,0.79,0.4,0.42,1.62,0.73,0.58,True
bin.17, p__Proteobacteria (UID3887), 1487,256, 161, 93, 158,5,0,0, 0, 56.69,3.11,20.00,1217,1135,236,class,0.95,0.89,0.39,0.03,0.05,0.76,0.68,True
bin.18, k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0, 0,0.94,0.00, 0.00,946,355,91,kingdom,0.99,0.37,0.0,0.0,0.0,0.49,0.18,True
bin.19,o__Clostridiales (UID1120), 304, 250, 143, 56, 142,52, 0,0, 0, 75.44, 24.15,88.46,1804,1764,401,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.191,k__Bacteria (UID203),5449,103,57, 91,12,0,0,0, 0, 17.54,0.00, 0.00,534,513,127,order,0.96,0.92,0.01,0.03,0.07,0.78,0.72,True
