,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,422,351,102,class,0.73,0.6,0.17,0.6,3.64,0.52,0.32,True
SemiBin_1,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,242,203,72,phylum,0.89,0.74,0.28,0.07,0.15,0.57,0.42,True
SemiBin_100,k__Bacteria (UID1452),924,161,108,33,124,4,0,0,0,77.47,2.04,75.0,2488,2376,339,family,0.68,0.65,0.32,0.11,0.24,0.71,0.46,True
SemiBin_101,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,571,525,142,phylum,0.9,0.83,0.5,0.12,0.28,0.87,0.73,False
SemiBin_102,k__Bacteria (UID3187),2258,188,117,5,181,2,0,0,0,97.1,1.71,0.0,5933,4941,381,genus,0.69,0.58,0.21,0.55,2.01,0.61,0.35,True
SemiBin_103,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,12.93,0.0,0.0,681,591,189,phylum,0.8,0.7,0.17,0.41,1.37,0.53,0.37,True
SemiBin_104,k__Bacteria (UID1452),924,151,101,12,137,2,0,0,0,90.98,1.32,50.0,2919,2599,315,genus,0.49,0.44,0.46,0.04,0.09,0.63,0.27,False
SemiBin_106,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,631,550,173,order,0.77,0.67,0.22,0.32,0.84,0.6,0.4,True
SemiBin_107,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,32.76,0.0,0.0,1080,959,266,class,0.84,0.75,0.56,0.4,1.31,0.6,0.45,False
SemiBin_108,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1590,1269,361,family,0.57,0.45,0.33,0.39,1.51,0.56,0.25,True
SemiBin_109,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,8.62,0.0,0.0,452,397,111,genus,0.46,0.4,0.43,0.28,0.85,0.59,0.24,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,25.94,0.0,0.0,847,779,215,genus,0.48,0.45,0.42,0.34,1.16,0.61,0.27,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,12.07,0.0,0.0,1489,1362,337,genus,0.68,0.62,0.24,0.11,0.26,0.65,0.41,True
SemiBin_111,k__Bacteria (UID2982),88,230,148,102,124,4,0,0,0,54.49,2.03,100.0,1373,1275,288,family,0.81,0.75,0.33,0.08,0.18,0.75,0.57,True
SemiBin_112,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,10.11,0.0,0.0,781,681,204,genus,0.53,0.46,0.4,0.4,1.4,0.67,0.31,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1699,1228,356,order,0.6,0.44,0.18,0.39,1.31,0.59,0.26,True
SemiBin_114,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,18.97,0.0,0.0,1957,1745,516,phylum,0.93,0.83,0.29,0.06,0.13,0.71,0.59,True
