,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1516,472,102,kingdom,1.0,0.31,0.0,0.02,0.05,0.41,0.13,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,65,39,0,0,0,0,52.76,0.0,0.0,2478,2433,467,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
SemiBin_101,o__Rhodospirillales (UID3754),63,336,201,40,296,0,0,0,0,98.14,0.0,0.0,4361,4268,83,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_102,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,654,236,69,kingdom,1.0,0.36,0.0,0.03,0.06,0.42,0.15,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,472,199,60,kingdom,1.0,0.42,0.28,0.05,0.11,0.46,0.19,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,609,238,92,kingdom,1.0,0.39,0.0,0.02,0.04,0.41,0.16,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,506,120,34,kingdom,1.0,0.24,0.0,0.03,0.05,0.4,0.1,True
SemiBin_108,o__Rhodospirillales (UID3754),63,336,201,292,31,13,0,0,0,2.38,0.21,0.0,334,324,44,class,0.98,0.96,0.98,0.47,0.99,0.95,0.9,False
SemiBin_11,c__Alphaproteobacteria (UID3305),564,349,230,59,287,3,0,0,0,82.89,1.09,33.33,3127,3046,437,order,0.95,0.92,0.53,0.02,0.05,0.9,0.84,False
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,958,330,80,kingdom,1.0,0.34,0.0,0.04,0.08,0.4,0.14,True
SemiBin_111,c__Gammaproteobacteria (UID4444),263,507,232,2,502,3,0,0,0,99.57,0.66,0.0,3579,3510,96,order,0.95,0.93,0.48,0.02,0.05,0.85,0.79,False
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,257,76,29,kingdom,1.0,0.3,0.0,0.03,0.05,0.46,0.14,True
SemiBin_113,c__Alphaproteobacteria (UID3422),26,529,308,23,491,15,0,0,0,97.12,3.57,86.67,3474,3407,144,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,606,206,63,kingdom,0.99,0.34,0.0,0.0,0.0,0.43,0.15,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,352,120,46,kingdom,0.99,0.34,0.0,0.0,0.0,0.41,0.14,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,629,187,58,kingdom,1.0,0.3,0.0,0.04,0.08,0.56,0.17,True
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,467,187,59,kingdom,1.0,0.4,0.12,0.06,0.14,0.41,0.16,True
SemiBin_121,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,288,123,44,kingdom,1.0,0.43,0.0,0.03,0.07,0.39,0.17,True
SemiBin_122,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,794,341,111,kingdom,1.0,0.43,0.41,0.05,0.11,0.48,0.2,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,488,203,50,kingdom,0.99,0.41,0.0,0.0,0.0,0.42,0.17,True
SemiBin_125,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,478,201,65,kingdom,1.0,0.42,0.0,0.0,0.0,0.47,0.2,True
SemiBin_127,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,991,426,157,kingdom,1.0,0.43,0.11,0.05,0.1,0.43,0.19,True
SemiBin_13,c__Gammaproteobacteria (UID4443),356,448,269,26,416,6,0,0,0,92.63,1.43,66.67,3073,2997,322,genus,0.86,0.84,0.29,0.03,0.06,0.76,0.64,True
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,597,96,41,kingdom,1.0,0.16,0.0,0.35,0.84,0.39,0.06,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,615,266,67,kingdom,1.0,0.43,0.06,0.05,0.09,0.43,0.18,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,380,123,51,kingdom,1.0,0.32,0.0,0.03,0.07,0.43,0.14,True
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,541,218,48,kingdom,1.0,0.4,0.0,0.03,0.06,0.43,0.17,True
SemiBin_135,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,361,70,26,kingdom,0.99,0.19,0.0,0.0,0.0,0.4,0.08,True
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,490,169,16,kingdom,1.0,0.34,0.0,0.07,0.14,0.39,0.13,True
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,504,272,107,class,0.85,0.46,0.36,0.57,2.42,0.44,0.2,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,600,236,64,kingdom,0.99,0.39,0.0,0.0,0.0,0.48,0.19,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,240,48,17,kingdom,1.0,0.2,0.0,0.29,0.7,0.39,0.08,True
SemiBin_144,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,611,164,54,kingdom,1.0,0.27,0.0,0.1,0.21,0.4,0.11,True
SemiBin_147,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,473,173,36,kingdom,1.0,0.37,0.0,0.08,0.17,0.39,0.14,True
SemiBin_149,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,861,439,126,order,0.8,0.41,0.47,0.51,2.48,0.57,0.23,False
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,479,199,62,kingdom,1.0,0.42,0.0,0.0,0.0,0.45,0.19,True
