,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Archaea (UID2),207,149,107,133,10,6,0,0,0,3.98,0.43,0.0,371,98,49,kingdom,1.0,0.26,0.0,0.16,0.38,0.38,0.1,True
SemiBin_1,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1015,415,197,kingdom,0.99,0.4,0.0,0.0,0.0,0.4,0.16,True
SemiBin_10,c__Gammaproteobacteria (UID4201),1164,275,174,148,86,38,3,0,0,54.02,17.96,31.91,1140,1034,219,class,0.82,0.74,0.08,0.23,0.62,0.49,0.36,True
SemiBin_100,p__Cyanobacteria (UID2143),129,472,368,179,282,11,0,0,0,60.05,2.08,72.73,1507,1467,270,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_101,k__Bacteria (UID203),5449,99,53,82,17,0,0,0,0,28.3,0.0,0.0,899,854,129,order,0.85,0.81,0.95,0.05,0.1,0.74,0.6,False
SemiBin_103,k__Archaea (UID2),207,149,107,138,2,8,1,0,0,3.15,1.59,0.0,381,100,59,kingdom,1.0,0.26,0.0,0.21,0.5,0.38,0.1,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1349,479,125,kingdom,0.99,0.35,0.0,0.0,0.0,0.41,0.14,True
SemiBin_105,p__Proteobacteria (UID3887),1487,261,164,161,99,1,0,0,0,36.38,0.61,0.0,586,555,128,order,0.73,0.69,0.08,0.6,3.03,0.55,0.38,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1937,742,146,kingdom,1.0,0.38,0.0,0.03,0.06,0.43,0.16,True
SemiBin_108,k__Bacteria (UID2982),88,230,148,9,213,8,0,0,0,93.92,3.58,37.5,2665,2356,166,genus,0.57,0.5,0.34,0.11,0.26,0.63,0.31,True
SemiBin_109,k__Bacteria (UID2569),434,278,186,60,217,1,0,0,0,79.42,0.54,100.0,1379,1338,208,family,0.89,0.86,0.25,0.1,0.21,0.63,0.54,True
SemiBin_11,k__Bacteria (UID2982),88,229,147,55,173,1,0,0,0,74.66,0.34,0.0,2548,2247,504,order,0.78,0.69,0.34,0.23,0.62,0.56,0.39,True
SemiBin_110,k__Bacteria (UID2569),434,278,186,26,245,7,0,0,0,94.12,2.72,57.14,1542,1470,135,phylum,0.96,0.92,0.21,0.02,0.05,0.57,0.53,True
SemiBin_111,k__Bacteria (UID203),5449,104,58,84,16,4,0,0,0,26.38,6.9,75.0,1380,1311,314,order,0.96,0.91,0.36,0.06,0.13,0.78,0.71,True
SemiBin_112,k__Archaea (UID2),207,149,107,135,7,5,2,0,0,4.55,0.65,0.0,975,158,86,kingdom,1.0,0.16,0.0,0.25,0.59,0.38,0.06,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,624,206,71,kingdom,1.0,0.33,0.0,0.04,0.08,0.41,0.14,True
SemiBin_114,c__Gammaproteobacteria (UID4201),1164,275,174,94,174,7,0,0,0,60.32,2.33,85.71,1036,992,152,class,0.95,0.91,0.29,0.03,0.07,0.62,0.57,True
SemiBin_115,k__Bacteria (UID3187),2258,190,119,28,160,2,0,0,0,81.26,1.68,0.0,1129,1021,92,class,0.71,0.65,0.11,0.43,1.73,0.51,0.33,True
SemiBin_116,k__Bacteria (UID203),5449,104,58,82,21,1,0,0,0,24.59,1.72,100.0,772,759,160,genus,0.89,0.87,0.23,0.03,0.06,0.83,0.72,True
