,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,p__Bacteroidetes (UID2605),350,314,208,137,175,2,0,0,0,58.02,0.96,0.0,1993,1938,378,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.89,True
SemiBin_10,f__Lachnospiraceae (UID1286),57,420,207,6,413,1,0,0,0,97.83,0.06,0.0,3138,3024,113,genus,0.86,0.82,0.2,0.03,0.06,0.96,0.79,True
SemiBin_11,k__Bacteria (UID2372),131,177,106,3,174,0,0,0,0,98.11,0.0,0.0,3233,3158,171,class,0.99,0.97,0.32,0.02,0.05,0.97,0.94,True
SemiBin_12,o__Clostridiales (UID1212),172,257,149,162,95,0,0,0,0,30.34,0.0,0.0,1241,1202,240,genus,0.87,0.84,0.56,0.17,0.44,0.94,0.79,False
SemiBin_13,o__Clostridiales (UID1226),155,278,158,28,249,1,0,0,0,91.14,0.63,100.0,2945,2866,119,family,0.96,0.93,0.37,0.11,0.26,0.95,0.89,True
SemiBin_14,o__Clostridiales (UID1212),172,263,149,50,212,1,0,0,0,75.21,0.67,0.0,1633,1504,36,genus,0.85,0.79,0.94,0.03,0.07,0.71,0.56,False
SemiBin_15,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,1331,1305,107,phylum,0.99,0.97,0.97,0.29,0.71,0.96,0.93,False
SemiBin_18,c__Deltaproteobacteria (UID3218),61,284,169,13,268,3,0,0,0,95.99,0.69,0.0,3631,3403,336,genus,0.95,0.89,0.46,0.03,0.06,0.97,0.86,False
SemiBin_2,p__Bacteroidetes (UID2605),350,314,208,4,304,6,0,0,0,98.32,1.19,66.67,2895,2791,51,family,0.92,0.89,0.12,0.07,0.16,0.83,0.74,True
SemiBin_20,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,2062,1525,163,phylum,0.98,0.72,0.8,0.14,0.35,0.65,0.47,False
