sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.16660.0	OTU_97.16660.0	1.0	1.0	2707085	2707085	2707085	1.0	1.0	265	265	265
gsa	OTU_97.38699.0	OTU_97.38699.0	1.0	1.0	2967600	2967600	2967600	1.0	1.0	285	285	285
gsa	OTU_97.17807.0	OTU_97.17807.0	1.0	1.0	2403449	2403449	2403449	1.0	1.0	1	1	1
gsa	OTU_97.35920.0	OTU_97.35920.0	1.0	1.0	2820313	2820313	2820313	1.0	1.0	5	5	5
gsa	OTU_97.30020.0	OTU_97.30020.0	1.0	1.0	2184699	2184699	2184699	1.0	1.0	3	3	3
gsa	OTU_97.89.0	OTU_97.89.0	1.0	1.0	3338076	3338076	3338076	1.0	1.0	2	2	2
gsa	OTU_97.21926.0	OTU_97.21926.0	1.0	1.0	2737885	2737885	2737885	1.0	1.0	3	3	3
gsa	OTU_97.37290.0	OTU_97.37290.0	1.0	1.0	2791852	2791852	2791852	1.0	1.0	6	6	6
gsa	OTU_97.25856.0	OTU_97.25856.0	1.0	1.0	3035469	3035469	3035469	1.0	1.0	264	264	264
gsa	OTU_97.4332.0	OTU_97.4332.0	1.0	1.0	1854731	1854731	1854731	1.0	1.0	193	193	193
gsa	OTU_97.9612.0	OTU_97.9612.0	1.0	1.0	460841	460841	460841	1.0	1.0	1843	1843	1843
gsa	OTU_97.3486.0	OTU_97.3486.0	1.0	1.0	2973323	2973323	2973323	1.0	1.0	305	305	305
gsa	OTU_97.34832.0	OTU_97.34832.0	1.0	1.0	2833857	2833857	2833857	1.0	1.0	317	317	317
gsa	OTU_97.32155.0	OTU_97.32155.0	1.0	1.0	2419380	2419380	2419380	1.0	1.0	2	2	2
gsa	OTU_97.39766.0	OTU_97.39766.0	1.0	1.0	2327164	2327164	2327164	1.0	1.0	240	240	240
gsa	OTU_97.989.0	OTU_97.989.0	1.0	1.0	3914588	3914588	3914588	1.0	1.0	357	357	357
gsa	OTU_97.26567.0	OTU_97.26567.0	1.0	1.0	3333102	3333102	3333102	1.0	1.0	315	315	315
gsa	OTU_97.42098.0	OTU_97.42098.0	1.0	1.0	2652751	2652751	2652751	1.0	1.0	253	253	253
gsa	OTU_97.11114.0	OTU_97.11114.0	1.0	1.0	2363162	2363162	2363162	1.0	1.0	1	1	1
gsa	OTU_97.10083.0	OTU_97.10083.0	1.0	1.0	2243599	2243599	2243599	1.0	1.0	2	2	2
gsa	OTU_97.32419.0	OTU_97.32419.0	1.0	1.0	2338019	2338019	2338019	1.0	1.0	6	6	6
gsa	OTU_97.34011.0	OTU_97.34011.0	1.0	1.0	2598694	2598694	2598694	1.0	1.0	2	2	2
gsa	OTU_97.36161.1	OTU_97.36161.1	1.0	1.0	3433002	3433002	3433002	1.0	1.0	1	1	1
gsa	OTU_97.36502.0	OTU_97.36502.0	1.0	1.0	1941547	1941547	1941547	1.0	1.0	1	1	1
gsa	OTU_97.30815.1	OTU_97.30815.1	1.0	1.0	2819198	2819198	2819198	1.0	1.0	2	2	2
gsa	OTU_97.37297.1	OTU_97.37297.1	1.0	1.0	2916309	2916309	2916309	1.0	1.0	2	2	2
gsa	OTU_97.44585.0	OTU_97.44585.0	1.0	1.0	2839462	2839462	2839462	1.0	1.0	2	2	2
gsa	OTU_97.34382.0	OTU_97.34382.0	1.0	1.0	2560426	2560426	2560426	1.0	1.0	9	9	9
gsa	OTU_97.34913.0	OTU_97.34913.0	1.0	1.0	2337104	2337104	2337104	1.0	1.0	1	1	1
gsa	OTU_97.80.0	OTU_97.80.0	1.0	1.0	2306074	2306074	2306074	1.0	1.0	2	2	2
gsa	OTU_97.1263.0	OTU_97.1263.0	1.0	1.0	2862107	2862107	2862107	1.0	1.0	2	2	2
gsa	OTU_97.36185.0	OTU_97.36185.0	1.0	1.0	2474135	2474135	2474135	1.0	1.0	1	1	1
gsa	OTU_97.35712.0	OTU_97.35712.0	1.0	1.0	2927188	2927188	2927188	1.0	1.0	2	2	2
gsa	OTU_97.37297.0	OTU_97.37297.0	1.0	1.0	2678811	2678811	2678811	1.0	1.0	4	4	4
gsa	OTU_97.12006.0	OTU_97.12006.0	1.0	1.0	2648989	2648989	2648989	1.0	1.0	5	5	5
gsa	OTU_97.32419.1	OTU_97.32419.1	1.0	1.0	2364363	2364363	2364363	1.0	1.0	1	1	1
gsa	OTU_97.36230.0	OTU_97.36230.0	1.0	1.0	2307542	2307542	2307542	1.0	1.0	1	1	1
gsa	OTU_97.34817.0	OTU_97.34817.0	1.0	1.0	2549222	2549222	2549222	1.0	1.0	232	232	232
gsa	OTU_97.7565.0	OTU_97.7565.0	1.0	1.0	6800565	6800565	6800565	1.0	1.0	627	627	627
gsa	OTU_97.7928.0	OTU_97.7928.0	1.0	1.0	2708722	2708722	2708722	1.0	1.0	263	263	263
gsa	OTU_97.30815.0	OTU_97.30815.0	1.0	1.0	2253218	2253218	2253218	1.0	1.0	1126	1126	1126
gsa	OTU_97.20680.0	OTU_97.20680.0	1.0	1.0	2758968	2758968	2758968	1.0	1.0	275	275	275
gsa	OTU_97.31767.0	OTU_97.31767.0	1.0	1.0	2860667	2860667	2860667	1.0	1.0	262	262	262
gsa	OTU_97.36159.0	OTU_97.36159.0	1.0	1.0	5472849	5472849	5472849	1.0	1.0	490	490	490
gsa	OTU_97.34830.0	OTU_97.34830.0	1.0	1.0	2748846	2748846	2748846	1.0	1.0	253	253	253
gsa	OTU_97.34864.0	OTU_97.34864.0	1.0	1.0	2922384	2922384	2922384	1.0	1.0	287	287	287
gsa	OTU_97.34663.0	OTU_97.34663.0	1.0	1.0	277578	277578	277578	1.0	1.0	1120	1120	1120
gsa	OTU_97.13430.0	OTU_97.13430.0	1.0	1.0	6036434	6036434	6036434	1.0	1.0	578	578	578
gsa	OTU_97.7131.1	OTU_97.7131.1	1.0	1.0	570572	570572	570572	1.0	1.0	2106	2106	2106
gsa	OTU_97.40264.1	OTU_97.40264.1	1.0	1.0	5765951	5765951	5765951	1.0	1.0	1471	1471	1471
gsa	OTU_97.1427.0	OTU_97.1427.0	1.0	1.0	3180167	3180167	3180167	1.0	1.0	299	299	299
gsa	OTU_97.36161.0	OTU_97.36161.0	1.0	1.0	1679692	1679692	1679692	1.0	1.0	3476	3476	3476
gsa	OTU_97.2559.0	OTU_97.2559.0	1.0	1.0	8460169	8460169	8460169	1.0	1.0	748	748	748
gsa	OTU_97.38539.0	OTU_97.38539.0	1.0	1.0	6531479	6531479	6531479	1.0	1.0	594	594	594
gsa	OTU_97.2075.0	OTU_97.2075.0	1.0	1.0	3616254	3616254	3616254	1.0	1.0	332	332	332
gsa	OTU_97.40264.0	OTU_97.40264.0	1.0	1.0	4978796	4978796	4978796	1.0	1.0	10424	10424	10424
gsa	OTU_97.404.0	OTU_97.404.0	1.0	1.0	3387064	3387064	3387064	1.0	1.0	325	325	325
gsa	OTU_97.34654.0	OTU_97.34654.0	1.0	1.0	2682410	2682410	2682410	1.0	1.0	259	259	259
gsa	OTU_97.34908.0	OTU_97.34908.0	1.0	1.0	2808323	2808323	2808323	1.0	1.0	279	279	279
gsa	OTU_97.17714.0	OTU_97.17714.0	1.0	1.0	2328536	2328536	2328536	1.0	1.0	231	231	231
gsa	OTU_97.34870.1	OTU_97.34870.1	1.0	1.0	248557	248557	248557	1.0	1.0	1013	1013	1013
gsa	OTU_97.34870.0	OTU_97.34870.0	1.0	1.0	2902455	2902455	2902455	1.0	1.0	323	323	323
gsa	OTU_97.35323.0	OTU_97.35323.0	1.0	1.0	448670	448670	448670	1.0	1.0	1706	1706	1706
gsa	OTU_97.22985.0	OTU_97.22985.0	1.0	1.0	2432413	2432413	2432413	1.0	1.0	226	226	226
gsa	OTU_97.9612.1	OTU_97.9612.1	1.0	1.0	5298449	5298449	5298449	1.0	1.0	515	515	515
gsa	OTU_97.35323.1	OTU_97.35323.1	1.0	1.0	2472901	2472901	2472901	1.0	1.0	274	274	274
gsa	OTU_97.27418.0	OTU_97.27418.0	1.0	1.0	2328286	2328286	2328286	1.0	1.0	220	220	220
gsa	OTU_97.36230.1	OTU_97.36230.1	1.0	1.0	2099609	2099609	2099609	1.0	1.0	406	406	406
gsa	OTU_97.2571.0	OTU_97.2571.0	1.0	1.0	7247355	7247355	7247355	1.0	1.0	634	634	634
gsa	OTU_97.35048.0	OTU_97.35048.0	1.0	1.0	2553505	2553505	2553505	1.0	1.0	227	227	227
gsa	OTU_97.39911.0	OTU_97.39911.0	1.0	1.0	6292561	6292561	6292561	1.0	1.0	589	589	589
gsa	OTU_97.4436.0	OTU_97.4436.0	1.0	1.0	3318785	3318785	3318785	1.0	1.0	312	312	312
gsa	OTU_97.20026.0	OTU_97.20026.0	1.0	1.0	2328887	2328887	2328887	1.0	1.0	207	207	207
gsa	OTU_97.7131.0	OTU_97.7131.0	1.0	1.0	2358278	2358278	2358278	1.0	1.0	269	269	269
gsa	OTU_97.35057.0	OTU_97.35057.0	1.0	1.0	2757623	2757623	2757623	1.0	1.0	228	228	228
gsa	OTU_97.34663.1	OTU_97.34663.1	1.0	1.0	2658250	2658250	2658250	1.0	1.0	1	1	1
