sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_24.fa	OTU_97.25906.0	0.9979562581590871	1.0	5966507	5954313	5954313	0.6666666666666666	1.0	3	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_21.fa	OTU_97.44483.0	0.990140759737735	1.0	3003984	2974367	2974367	0.5	1.0	8	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_30.fa	OTU_97.156.0	1.0	1.0	5287935	5287935	5287935	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_29.fa	OTU_97.7000.0	0.9994426119441112	1.0	4560557	4558015	4558015	0.972972972972973	1.0	37	36	36
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_28.fa	OTU_97.68.0	1.0	1.0	3592119	3592119	3592119	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_27.fa	OTU_97.22975.0	1.0	1.0	4106322	4106322	4106322	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_25.fa	OTU_97.21930.0	1.0	1.0	5188963	5188963	5188963	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_23.fa	OTU_97.2657.0	0.9982071216893498	1.0	2813911	2808866	2808866	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_47.fa	OTU_97.3498.0	1.0	1.0	4107550	4107550	4107550	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/fairy/5/output1/output_recluster_bins/SemiBin_19.fa	OTU_97.38124.0	0.9995803867298096	1.0	3150520	3149198	3149198	0.5	1.0	2	1	1
