,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,f__Porphyromonadaceae (UID2622),35,475,318,310,164,1,0,0,0,37.25,0.31,100.0,696,653,149,kingdom,1.0,0.94,0.0,0.0,0.0,0.91,0.85,True
SemiBin_1,f__Porphyromonadaceae (UID2622),35,475,318,5,254,215,1,0,0,98.87,49.21,93.58,2215,2137,146,kingdom,1.0,0.96,0.0,0.0,0.0,0.92,0.89,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,257,252,79,class,0.98,0.96,0.51,0.03,0.07,0.77,0.74,False
SemiBin_100,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,460,414,65,genus,0.7,0.63,0.64,0.71,4.2,0.79,0.5,False
SemiBin_101,p__Bacteroidetes (UID2605),350,314,208,3,297,14,0,0,0,98.56,2.08,14.29,1819,1763,46,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,352,323,82,order,0.9,0.82,0.28,0.08,0.16,0.59,0.49,True
SemiBin_104,o__Clostridiales (UID1212),172,263,149,95,168,0,0,0,0,57.79,0.0,0.0,855,840,176,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_108,k__Bacteria (UID203),5449,103,57,95,8,0,0,0,0,1.28,0.0,0.0,433,367,80,genus,0.63,0.53,0.46,0.78,8.43,0.7,0.37,False
SemiBin_109,o__Selenomonadales (UID1024),64,334,167,149,183,2,0,0,0,56.86,0.3,0.0,1185,1166,223,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_11,o__Clostridiales (UID1212),172,263,149,33,226,4,0,0,0,88.02,2.01,50.0,2268,2055,154,family,0.91,0.83,0.13,0.6,2.67,0.7,0.58,True
SemiBin_111,c__Clostridia (UID1118),387,223,124,2,220,1,0,0,0,98.39,0.27,0.0,2362,2116,95,family,0.78,0.7,0.05,0.65,2.64,0.58,0.4,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,561,547,100,family,0.95,0.92,0.61,0.03,0.06,0.94,0.87,False
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,339,317,48,family,0.93,0.87,0.6,0.18,0.42,0.94,0.81,False
SemiBin_119,o__Clostridiales (UID1212),172,261,147,48,194,19,0,0,0,95.19,8.39,52.63,2088,2055,121,family,0.98,0.96,0.29,0.02,0.05,0.95,0.92,True
SemiBin_12,p__Actinobacteria (UID2112),31,211,124,0,210,1,0,0,0,100.0,0.81,0.0,1969,1922,83,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
SemiBin_121,k__Bacteria (UID203),5449,103,58,91,12,0,0,0,0,18.97,0.0,0.0,558,528,147,class,0.95,0.9,0.32,0.42,0.95,0.63,0.56,True
SemiBin_122,o__Clostridiales (UID1212),172,261,147,232,29,0,0,0,0,0.62,0.0,0.0,263,247,38,class,0.97,0.91,0.73,0.05,0.11,0.83,0.75,False
SemiBin_123,k__Bacteria (UID203),5449,104,58,67,36,1,0,0,0,50.67,1.72,0.0,1242,1184,231,family,0.93,0.89,0.21,0.58,2.04,0.7,0.62,True
SemiBin_124,o__Clostridiales (UID1212),172,263,149,22,202,37,2,0,0,89.6,15.8,9.3,2090,1992,60,genus,0.85,0.81,0.27,0.08,0.17,0.93,0.75,True
SemiBin_125,p__Bacteroidetes (UID2605),350,314,208,52,257,5,0,0,0,93.42,2.16,60.0,2167,2136,182,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_126,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,376,364,70,family,0.98,0.94,0.67,0.34,1.01,0.93,0.88,False
SemiBin_127,p__Bacteroidetes (UID2605),350,314,208,2,307,5,0,0,0,99.28,1.84,60.0,2517,2447,75,family,0.94,0.91,0.11,0.04,0.07,0.84,0.77,True
SemiBin_128,o__Clostridiales (UID1212),172,261,147,39,202,20,0,0,0,95.96,9.24,50.0,2072,2013,122,family,0.96,0.93,0.23,0.03,0.06,0.85,0.8,True
SemiBin_129,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,324,314,37,genus,0.84,0.81,0.41,0.86,10.13,0.97,0.79,True
SemiBin_13,o__Clostridiales (UID1212),172,263,149,4,259,0,0,0,0,97.32,0.0,0.0,1736,1698,73,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_133,o__Clostridiales (UID1212),172,263,149,11,249,3,0,0,0,95.3,1.36,0.0,2015,1947,187,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
SemiBin_134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,262,255,23,genus,0.87,0.84,0.61,0.33,0.85,0.96,0.81,False
SemiBin_136,o__Clostridiales (UID1212),172,263,149,55,207,1,0,0,0,89.78,0.67,0.0,1958,1825,106,genus,0.7,0.65,0.05,0.8,7.71,0.62,0.41,True
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,206,193,55,order,0.91,0.85,0.98,0.45,1.4,0.83,0.71,False
SemiBin_141,p__Bacteroidetes (UID2605),350,314,208,3,309,2,0,0,0,99.49,0.51,0.0,2161,2118,93,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_144,c__Clostridia (UID1118),387,223,124,131,92,0,0,0,0,31.69,0.0,0.0,821,754,192,genus,0.73,0.67,0.26,0.16,0.41,0.65,0.43,True
SemiBin_145,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,361,344,57,genus,0.76,0.73,0.44,0.57,3.45,0.86,0.63,True
SemiBin_15,k__Bacteria (UID203),5449,102,56,95,7,0,0,0,0,2.76,0.0,0.0,802,757,151,genus,0.79,0.74,0.49,0.16,0.4,0.9,0.67,False
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,227,218,32,family,0.96,0.92,0.4,0.61,3.48,0.86,0.79,True
SemiBin_16,o__Clostridiales (UID1212),172,263,149,236,27,0,0,0,0,3.15,0.0,0.0,1192,1059,118,order,0.93,0.83,0.19,0.13,0.3,0.63,0.52,True
SemiBin_161,f__Bifidobacteriaceae (UID1458),77,464,220,0,449,15,0,0,0,100.0,4.17,40.0,1919,1850,37,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.9,True
SemiBin_163,o__Clostridiales (UID1212),172,263,149,6,257,0,0,0,0,97.27,0.0,0.0,1939,1905,87,genus,0.94,0.92,0.09,0.03,0.05,0.97,0.9,True
SemiBin_165,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,313,156,47,phylum,0.97,0.49,0.58,0.26,0.75,0.48,0.23,False
SemiBin_17,f__Lachnospiraceae (UID1286),57,420,207,192,226,1,1,0,0,60.67,1.45,0.0,1502,1470,344,class,0.99,0.97,0.35,0.15,0.33,0.87,0.84,True
SemiBin_171,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,362,345,65,genus,0.89,0.85,0.91,0.23,0.62,0.83,0.7,False
SemiBin_174,f__Bifidobacteriaceae (UID1462),65,476,217,17,456,3,0,0,0,94.47,0.73,33.33,1889,1783,49,kingdom,1.0,0.94,0.0,0.0,0.0,0.93,0.88,True
SemiBin_179,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,210,187,30,class,0.89,0.8,0.19,0.1,0.22,0.63,0.5,True
SemiBin_18,o__Clostridiales (UID1212),172,261,147,12,242,6,1,0,0,94.56,3.4,44.44,2063,1980,212,family,0.94,0.9,0.2,0.1,0.23,0.74,0.67,True
SemiBin_188,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,1.72,0.0,0.0,190,170,43,class,0.97,0.87,0.79,0.05,0.1,0.67,0.58,False
SemiBin_195,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,261,256,30,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
SemiBin_2,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,24.56,0.0,0.0,1070,1034,257,kingdom,1.0,0.97,0.0,0.0,0.0,0.85,0.82,True
SemiBin_20,k__Bacteria (UID203),5449,98,58,97,1,0,0,0,0,0.34,0.0,0.0,388,379,66,genus,0.73,0.71,0.43,0.87,13.63,0.95,0.68,True
SemiBin_205,o__Clostridiales (UID1212),172,263,149,12,251,0,0,0,0,93.29,0.0,0.0,1971,1824,65,family,0.9,0.83,0.04,0.65,4.11,0.61,0.51,True
SemiBin_206,o__Clostridiales (UID1212),172,257,149,229,28,0,0,0,0,0.59,0.0,0.0,245,220,40,class,0.98,0.88,0.79,0.16,0.37,0.72,0.63,False
SemiBin_21,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,10.34,0.0,0.0,1098,1064,315,kingdom,1.0,0.97,0.0,0.0,0.0,0.89,0.86,True
SemiBin_214,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,281,190,25,genus,0.66,0.45,0.24,0.8,8.08,0.6,0.27,True
SemiBin_22,k__Bacteria (UID203),5449,104,58,89,14,1,0,0,0,10.03,0.16,0.0,678,669,208,genus,0.96,0.94,0.45,0.05,0.11,0.97,0.91,True
