sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_28.fa	OTU_97.18007.0	1.0	1.0	4393023	4393023	4393023	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_26.fa	OTU_97.216.0	1.0	1.0	5497620	5497620	5497620	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_8.fa	OTU_97.512.0	0.9997035571481478	1.0	3612838	3611767	3611767	0.8333333333333334	1.0	6	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_6.fa	OTU_97.326.1	1.0	1.0	5107788	5107788	5107788	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_52.fa	OTU_97.463.0	1.0	1.0	1967085	1967085	1967085	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_47.fa	OTU_97.577.0	1.0	1.0	5749394	5749394	5749394	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_41.fa	OTU_97.9303.0	1.0	1.0	3085672	3085672	3085672	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_39.fa	OTU_97.2576.0	1.0	1.0	4351859	4351859	4351859	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_38.fa	OTU_97.1749.0	1.0	1.0	1787909	1787909	1787909	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_36.fa	OTU_97.68.0	1.0	1.0	3592057	3592057	3592057	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_33.fa	OTU_97.5710.0	1.0	1.0	4145364	4145364	4145364	1.0	1.0	5	5	5
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_31.fa	OTU_97.427.0	1.0	1.0	2745261	2745261	2745261	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_3.fa	OTU_97.1414.0	0.9869918468976818	1.0	2684009	2649095	2649095	0.07142857142857142	1.0	14	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_29.fa	OTU_97.326.0	0.5571246963309313	1.0	8306740	4627890	4627890	0.2857142857142857	1.0	7	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_1.fa	OTU_97.17284.0	0.9783538501802357	1.0	6323665	6186782	6186782	0.12903225806451613	1.0	31	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_9.fa	OTU_97.2472.0	1.0	1.0	5262208	5262208	5262208	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_24.fa	OTU_97.3188.0	1.0	1.0	3165036	3165036	3165036	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_23.fa	OTU_97.44483.0	1.0	1.0	2974368	2974368	2974368	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_22.fa	OTU_97.40665.0	1.0	1.0	6293312	6293312	6293312	1.0	1.0	4	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_2.fa	OTU_97.16928.1	0.6894976064029875	1.0	4545878	3134372	3134372	0.002976190476190476	1.0	672	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_18.fa	OTU_97.8962.0	1.0	1.0	3503109	3503109	3503109	1.0	1.0	7	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_16.fa	OTU_97.23862.0	0.9991334473931245	1.0	4682924	4678866	4678866	0.6666666666666666	1.0	3	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/seed/S12/new_norm/output3/output_recluster_bins/SemiBin_25.fa	OTU_97.3402.0	1.0	1.0	3601378	3601378	3601378	1.0	1.0	1	1	1
