,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,6.9,0.0,0.0,643,627,114,phylum,1.0,0.98,1.0,0.06,0.12,0.96,0.93,False
SemiBin_1,k__Bacteria (UID2565),2921,152,93,18,133,1,0,0,0,86.4,1.08,100.0,1418,1371,212,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_10,k__Bacteria (UID203),5449,102,56,96,6,0,0,0,0,2.6,0.0,0.0,552,538,94,genus,0.7,0.68,0.48,0.85,11.16,0.97,0.66,False
SemiBin_103,o__Bacteroidales (UID2621),198,427,260,403,23,1,0,0,0,2.65,0.38,0.0,349,180,38,phylum,0.91,0.47,0.41,0.28,0.83,0.53,0.25,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,377,345,69,phylum,0.99,0.9,0.8,0.09,0.19,0.78,0.7,False
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,226,197,39,genus,0.62,0.54,0.59,0.81,8.82,0.75,0.4,False
SemiBin_106,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,1.75,0.0,0.0,409,405,27,phylum,1.0,0.99,1.0,0.33,0.79,0.99,0.98,False
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,421,387,93,phylum,0.99,0.91,1.0,0.02,0.04,0.78,0.71,False
SemiBin_117,p__Bacteroidetes (UID2605),350,314,208,296,18,0,0,0,0,1.51,0.0,0.0,263,256,40,family,0.95,0.93,0.81,0.3,0.81,0.96,0.89,False
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,261,254,66,kingdom,1.0,0.97,0.0,0.0,0.0,0.88,0.86,True
SemiBin_123,o__Bacteroidales (UID2657),160,492,269,7,484,1,0,0,0,97.96,0.12,0.0,2923,2894,126,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_13,f__Lachnospiraceae (UID1256),33,333,171,270,59,4,0,0,0,13.04,0.23,100.0,245,238,57,phylum,1.0,0.97,1.0,0.03,0.05,0.97,0.94,False
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,653,632,100,genus,0.74,0.71,0.59,0.82,8.79,0.9,0.64,False
SemiBin_15,o__Clostridiales (UID1226),155,278,158,47,231,0,0,0,0,88.62,0.0,0.0,2375,2342,252,family,0.96,0.95,0.18,0.06,0.13,0.96,0.91,True
SemiBin_16,k__Bacteria (UID203),5449,103,58,83,20,0,0,0,0,31.03,0.0,0.0,1568,1545,261,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
SemiBin_17,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,316,276,52,phylum,0.96,0.84,0.88,0.03,0.05,0.71,0.6,False
SemiBin_19,c__Deltaproteobacteria (UID3218),61,284,169,31,252,1,0,0,0,86.09,0.59,0.0,2778,2648,538,genus,0.95,0.9,0.59,0.03,0.07,0.97,0.88,False
SemiBin_2,o__Clostridiales (UID1212),172,261,147,5,249,7,0,0,0,96.6,2.72,71.43,2092,2043,192,genus,0.94,0.92,0.42,0.03,0.07,0.98,0.9,True
