,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,o__Clostridiales (UID1226),155, 278, 158, 25, 233, 19, 1, 0, 0, 96.88, 10.31,45.45,3006,2941,223,genus,0.88,0.86,0.12,0.08,0.18,0.84,0.72,True
bin.1, k__Bacteria (UID203), 5449,104,58,101,3,0,0, 0, 0,5.17,0.00, 0.00,494,465,99,genus,0.76,0.71,0.62,0.16,0.4,0.89,0.63,False
bin.100,o__Clostridiales (UID1212),172, 261, 147, 5,250, 6,0, 0, 0, 97.73,2.44,83.33,2701,2604,117,family,0.97,0.93,0.2,0.05,0.1,0.94,0.87,True
bin.101, k__Bacteria (UID203), 5449,104,58, 79,24, 1,0, 0, 0, 34.25,1.72,100.00,448,414,63,class,0.96,0.89,0.39,0.02,0.05,0.76,0.67,True
bin.103,o__Clostridiales (UID1226),155, 278, 158, 4,259, 15, 0, 0, 0, 98.42,3.28,46.67,2382,2308,41,family,0.95,0.92,0.07,0.02,0.05,0.9,0.83,True
bin.106,o__Bacteroidales (UID2657),160, 492, 269, 28, 454, 10, 0, 0, 0, 93.22,2.23,10.00,2186,1998,57,genus,0.9,0.82,0.13,0.47,1.56,0.68,0.56,True
bin.107, p__Proteobacteria (UID3887),1487,256, 161, 5,250, 1,0, 0, 0, 98.03,0.62, 0.00,2340,2222,153,class,0.98,0.93,0.4,0.03,0.06,0.94,0.87,True
bin.110, k__Bacteria (UID203), 5449,104,58, 66,38, 0,0, 0, 0, 56.90,0.00, 0.00,1173,1089,45,class,0.97,0.9,0.21,0.07,0.16,0.75,0.67,True
bin.111,o__Clostridiales (UID1226),155, 278, 158, 3,275, 0,0, 0, 0, 98.42,0.00, 0.00,2021,1980,35,genus,0.87,0.86,0.16,0.03,0.05,0.9,0.77,True
bin.112,o__Clostridiales (UID1226),155, 278, 158, 1,267, 10, 0, 0, 0, 99.37,0.79,40.00,2472,2417,59,family,0.95,0.93,0.04,0.07,0.14,0.93,0.87,True
