,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_1,c__Gammaproteobacteria (UID4202),67,481,276,109,356,16,0,0,0,77.85,3.83,37.5,2844,2726,518,family,0.74,0.71,0.47,0.04,0.09,0.8,0.57,False
SemiBin_10,k__Bacteria (UID1452),924,161,108,117,44,0,0,0,0,23.41,0.0,0.0,1690,1400,424,order,0.49,0.4,0.22,0.78,9.04,0.54,0.22,True
SemiBin_100,k__Archaea (UID2),207,145,103,117,26,2,0,0,0,19.58,1.46,50.0,1364,1132,306,phylum,0.86,0.71,0.28,0.03,0.06,0.68,0.49,True
SemiBin_101,k__Bacteria (UID3187),2258,188,117,57,129,2,0,0,0,76.74,1.28,100.0,3100,2659,589,phylum,0.81,0.69,0.07,0.57,2.39,0.5,0.35,True
SemiBin_102,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,9.31,0.0,0.0,282,257,79,phylum,0.85,0.78,0.19,0.49,1.99,0.52,0.4,True
SemiBin_103,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,26.96,0.0,0.0,741,673,178,genus,0.81,0.74,0.26,0.08,0.18,0.76,0.56,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,6.11,0.0,0.0,1149,1069,259,genus,0.57,0.53,0.68,0.04,0.08,0.7,0.37,False
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1229,998,199,genus,0.51,0.41,0.29,0.19,0.49,0.66,0.27,True
SemiBin_107,k__Bacteria (UID2565),2921,141,86,99,39,3,0,0,0,33.57,2.33,66.67,2488,1987,720,order,0.63,0.51,0.72,0.03,0.07,0.55,0.28,False
SemiBin_109,k__Bacteria (UID1452),924,161,108,40,118,3,0,0,0,70.68,2.31,33.33,2193,2052,371,class,0.88,0.83,0.29,0.07,0.15,0.75,0.62,True
SemiBin_11,k__Bacteria (UID1452),924,163,110,34,125,4,0,0,0,74.76,2.91,25.0,2340,2233,320,family,0.67,0.64,0.35,0.07,0.15,0.71,0.45,True
SemiBin_110,k__Bacteria (UID1452),924,151,101,6,144,1,0,0,0,94.94,0.5,100.0,2770,2475,251,family,0.5,0.45,0.4,0.05,0.1,0.63,0.28,True
SemiBin_111,k__Bacteria (UID203),5449,104,58,71,31,2,0,0,0,35.24,1.72,100.0,1332,1265,272,phylum,0.9,0.86,0.24,0.07,0.14,0.68,0.58,True
SemiBin_112,k__Bacteria (UID3187),2258,188,117,130,58,0,0,0,0,32.86,0.0,0.0,1506,1358,400,family,0.71,0.64,0.43,0.09,0.2,0.63,0.4,True
SemiBin_113,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,15.52,0.0,0.0,545,481,151,phylum,0.91,0.8,0.33,0.21,0.54,0.66,0.53,True
SemiBin_114,k__Bacteria (UID1452),924,151,101,75,75,1,0,0,0,52.27,0.99,0.0,1878,1690,411,class,0.85,0.76,0.37,0.15,0.35,0.64,0.49,True
SemiBin_115,k__Archaea (UID2),207,149,107,39,81,24,5,0,0,75.43,23.82,56.41,3878,3177,829,kingdom,1.0,0.82,0.36,0.09,0.19,0.73,0.6,True
SemiBin_116,k__Bacteria (UID1452),924,151,101,102,49,0,0,0,0,33.29,0.0,0.0,1222,1067,264,family,0.54,0.47,0.6,0.07,0.14,0.63,0.3,False
SemiBin_117,k__Bacteria (UID1452),924,161,108,71,86,4,0,0,0,66.3,3.24,75.0,2603,2420,308,class,0.85,0.79,0.24,0.09,0.2,0.73,0.58,True
SemiBin_118,c__Deltaproteobacteria (UID3216),83,247,155,180,67,0,0,0,0,27.23,0.0,0.0,1336,1150,332,class,0.73,0.63,0.21,0.36,1.29,0.56,0.35,True
SemiBin_119,k__Bacteria (UID2982),88,230,148,101,122,7,0,0,0,58.34,4.39,71.43,1890,1695,312,genus,0.79,0.71,0.31,0.06,0.12,0.78,0.55,True
SemiBin_12,k__Bacteria (UID1452),924,161,108,128,33,0,0,0,0,18.14,0.0,0.0,1145,980,267,family,0.51,0.44,0.48,0.13,0.32,0.61,0.27,False
