,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_1,k__Bacteria (UID203),5449,104,58,68,36,0,0,0,0,52.07,0.0,0.0,2379,2219,490,genus,0.76,0.71,0.35,0.07,0.15,0.68,0.48,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,365,301,96,order,0.5,0.41,0.25,0.44,1.87,0.57,0.24,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,295,255,64,genus,0.68,0.59,0.43,0.11,0.26,0.8,0.47,True
SemiBin_14,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,12.59,0.0,0.0,502,469,135,phylum,0.96,0.89,0.39,0.02,0.05,0.64,0.58,True
SemiBin_15,c__Gammaproteobacteria (UID4202),67,481,276,89,373,17,2,0,0,79.58,2.87,39.13,2588,2528,394,genus,0.86,0.84,0.54,0.03,0.06,0.95,0.8,False
SemiBin_16,k__Bacteria (UID3187),2258,188,117,49,136,3,0,0,0,75.82,2.14,0.0,3657,3408,549,phylum,0.95,0.89,0.27,0.03,0.06,0.8,0.71,True
SemiBin_17,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,6.9,0.0,0.0,291,273,82,genus,0.64,0.6,0.47,0.13,0.31,0.68,0.41,False
SemiBin_18,k__Bacteria (UID2982),88,230,148,100,125,5,0,0,0,51.14,1.42,60.0,1615,1516,333,class,0.9,0.84,0.43,0.05,0.1,0.92,0.77,True
SemiBin_19,k__Archaea (UID2),207,149,107,120,29,0,0,0,0,22.12,0.0,0.0,546,465,125,kingdom,1.0,0.85,0.36,0.15,0.33,0.62,0.53,True
SemiBin_2,k__Bacteria (UID2982),88,230,148,99,124,7,0,0,0,56.1,1.93,71.43,2579,2325,533,family,0.78,0.7,0.37,0.05,0.1,0.86,0.6,True
SemiBin_20,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,667,606,167,order,0.69,0.62,0.48,0.05,0.11,0.67,0.42,False
SemiBin_23,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,29.58,0.0,0.0,681,625,171,phylum,0.93,0.86,0.31,0.07,0.15,0.69,0.6,True
SemiBin_24,k__Bacteria (UID203),5449,104,58,78,25,1,0,0,0,34.8,1.72,0.0,662,615,167,family,0.89,0.82,0.29,0.04,0.08,0.78,0.64,True
SemiBin_25,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,9.31,0.0,0.0,477,425,127,family,0.7,0.63,0.51,0.07,0.16,0.76,0.48,False
SemiBin_27,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,28,16,kingdom,1.0,0.1,0.0,0.0,0.0,0.38,0.04,True
SemiBin_29,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,351,319,97,phylum,0.89,0.81,0.29,0.2,0.53,0.65,0.52,True
SemiBin_3,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,682,600,132,family,0.58,0.51,0.47,0.31,1.05,0.83,0.43,False
SemiBin_30,k__Bacteria (UID2982),88,230,148,165,56,9,0,0,0,28.48,3.83,66.67,1226,1085,329,order,0.71,0.63,0.24,0.14,0.32,0.68,0.43,True
SemiBin_33,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,349,301,96,order,0.79,0.68,0.86,0.09,0.2,0.9,0.61,False
SemiBin_34,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,20.83,0.0,0.0,653,633,167,genus,0.78,0.75,0.66,0.03,0.06,0.82,0.62,False
SemiBin_38,k__Archaea (UID2),207,149,107,66,81,2,0,0,0,50.88,1.01,100.0,1225,1133,231,kingdom,1.0,0.92,0.49,0.02,0.05,0.84,0.78,False
SemiBin_4,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,20.85,0.0,0.0,858,797,207,class,0.81,0.75,0.34,0.06,0.13,0.68,0.51,True
SemiBin_5,k__Bacteria (UID3187),2258,188,117,67,114,7,0,0,0,58.75,4.32,100.0,2770,2378,607,family,0.76,0.65,0.24,0.23,0.55,0.62,0.4,True
SemiBin_6,k__Bacteria (UID203),5449,104,58,72,32,0,0,0,0,41.38,0.0,0.0,2144,1955,491,genus,0.74,0.68,0.43,0.07,0.16,0.68,0.46,True
SemiBin_7,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1436,1114,260,phylum,0.86,0.67,0.2,0.18,0.44,0.67,0.45,True
SemiBin_8,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,249,229,72,class,0.88,0.81,1.0,0.02,0.05,0.8,0.65,False
SemiBin_9,p__Actinobacteria (UID1454),732,199,116,161,38,0,0,0,0,18.14,0.0,0.0,738,659,166,order,0.7,0.63,0.43,0.22,0.58,0.75,0.47,True
