,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1212),172,263,149,6,253,4,0,0,0,97.32,2.01,50.0,2020,1834,186,family,0.88,0.8,0.07,0.62,3.54,0.6,0.48,True
SemiBin_10,o__Clostridiales (UID1212),172,261,147,0,260,1,0,0,0,100.0,0.68,0.0,2420,2299,111,genus,0.77,0.74,0.37,0.04,0.08,0.8,0.59,True
SemiBin_100,o__Clostridiales (UID1226),155,278,158,12,266,0,0,0,0,98.96,0.0,0.0,2727,2605,115,class,0.99,0.94,0.13,0.02,0.05,0.77,0.73,True
SemiBin_106,o__Bacteroidales (UID2657),160,491,268,43,444,4,0,0,0,94.6,0.82,50.0,2496,2415,193,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_108,p__Bacteroidetes (UID2605),350,316,210,187,129,0,0,0,0,40.98,0.0,0.0,867,823,222,family,0.92,0.87,0.08,0.51,1.89,0.65,0.57,True
SemiBin_109,k__Bacteria (UID2372),131,177,106,2,170,5,0,0,0,98.11,2.29,0.0,1686,1608,82,kingdom,1.0,0.95,0.0,0.0,0.0,0.97,0.93,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,233,222,20,genus,0.92,0.88,0.33,0.33,0.97,0.87,0.77,True
SemiBin_112,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,22.08,0.0,0.0,709,682,185,genus,0.94,0.9,0.12,0.04,0.08,0.77,0.7,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,501,332,49,family,0.84,0.55,0.23,0.44,1.67,0.59,0.33,True
SemiBin_115,k__Bacteria (UID203),5449,103,57,97,6,0,0,0,0,4.72,0.0,0.0,312,277,86,order,0.94,0.83,0.3,0.24,0.65,0.61,0.5,True
SemiBin_116,k__Bacteria (UID203),5449,103,57,98,5,0,0,0,0,5.26,0.0,0.0,442,416,92,genus,0.86,0.81,0.67,0.16,0.39,0.97,0.79,False
SemiBin_118,k__Bacteria (UID2372),131,177,106,2,168,7,0,0,0,98.11,1.75,28.57,2084,1821,91,order,0.94,0.82,0.1,0.25,0.67,0.6,0.5,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,255,133,12,phylum,0.96,0.5,0.64,0.53,1.41,0.46,0.23,False
SemiBin_12,o__Bacteroidales (UID2657),160,492,269,84,399,9,0,0,0,79.0,0.96,66.67,1884,1813,286,genus,0.97,0.93,0.37,0.03,0.06,0.82,0.76,True
SemiBin_120,o__Clostridiales (UID1212),172,263,149,137,125,1,0,0,0,47.49,0.67,100.0,1173,1072,242,genus,0.64,0.59,0.12,0.84,8.88,0.62,0.37,True
SemiBin_121,k__Bacteria (UID2329),174,149,89,39,108,2,0,0,0,60.86,1.69,100.0,1006,974,216,class,0.99,0.96,0.55,0.03,0.07,0.81,0.78,False
SemiBin_123,o__Selenomonadales (UID1024),64,334,167,2,329,3,0,0,0,99.83,1.5,0.0,1769,1678,82,family,0.91,0.86,0.31,0.08,0.17,0.75,0.64,True
SemiBin_126,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,302,262,50,genus,0.85,0.74,0.24,0.24,0.62,0.72,0.53,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,282,240,33,order,0.93,0.79,0.33,0.03,0.06,0.7,0.56,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,310,261,52,genus,0.77,0.65,0.2,0.25,0.7,0.71,0.46,True
SemiBin_133,k__Bacteria (UID203),5449,104,58,100,3,0,1,0,0,0.63,0.31,0.0,415,107,29,kingdom,1.0,0.26,0.0,0.03,0.06,0.39,0.1,True
SemiBin_135,o__Clostridiales (UID1120),304,247,141,7,240,0,0,0,0,95.74,0.0,0.0,1626,1503,119,family,0.92,0.85,0.13,0.49,2.21,0.64,0.55,True
SemiBin_136,g__Lactobacillus (UID377),91,430,154,10,417,3,0,0,0,96.13,0.97,33.33,1884,1855,112,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_14,o__Clostridiales (UID1120),304,247,141,30,213,4,0,0,0,84.67,1.56,25.0,1589,1501,258,family,0.93,0.88,0.3,0.4,1.53,0.68,0.6,True
SemiBin_142,c__Gammaproteobacteria (UID4201),1164,271,170,3,267,1,0,0,0,98.79,0.29,0.0,2054,1995,66,class,0.97,0.95,0.28,0.03,0.07,0.91,0.86,True
SemiBin_148,o__Lactobacillales (UID355),490,336,184,1,335,0,0,0,0,99.46,0.0,0.0,2009,1940,110,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.9,True
SemiBin_15,k__Bacteria (UID2372),131,177,106,116,61,0,0,0,0,31.18,0.0,0.0,793,746,175,class,0.97,0.91,0.3,0.23,0.6,0.74,0.68,True
SemiBin_152,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,305,104,13,kingdom,0.99,0.34,0.0,0.0,0.0,0.46,0.16,True
SemiBin_16,o__Clostridiales (UID1226),155,278,158,130,146,2,0,0,0,45.12,0.27,50.0,1456,1366,302,genus,0.85,0.8,0.12,0.64,2.7,0.72,0.58,True
SemiBin_164,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,233,221,38,genus,0.74,0.7,0.52,0.6,2.1,0.94,0.65,False
