sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_62.fa	OTU_97.240.0	1.0	1.0	4351824	4351824	4351824	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_36.fa	OTU_97.40664.1	0.9485976386276634	1.0	4215176	3998506	3998506	0.5	1.0	28	14	14
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_32.fa	OTU_97.6577.0	0.997046977552598	1.0	1624776	1619978	1619978	0.6666666666666666	1.0	3	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_42.fa	OTU_97.40660.0	1.0	1.0	3168264	3168264	3168264	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_43.fa	OTU_97.4748.0	1.0	1.0	4468264	4468264	4468264	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_3.fa	OTU_97.3427.0	0.7550894818308789	1.0	8571796	6472473	6472473	0.0017482517482517483	1.0	572	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_60.fa	OTU_97.512.0	1.0	1.0	3611863	3611863	3611863	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_27.fa	OTU_97.3048.0	0.9640461931132003	1.0	2912209	2807504	2807504	0.034482758620689655	1.0	29	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_25.fa	OTU_97.18196.0	0.9938192050374246	1.0	4172926	4147134	4147134	0.1111111111111111	1.0	9	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_24.fa	OTU_97.19895.0	0.9577470631900206	1.0	4266449	4086179	4086179	0.018518518518518517	1.0	54	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_23.fa	OTU_97.912.0	0.997583643483828	1.0	4117356	4107407	4107407	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_47.fa	OTU_97.3903.1	1.0	1.0	5339166	5339166	5339166	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_68.fa	OTU_97.5710.0	1.0	1.0	4145537	4145537	4145537	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_19.fa	OTU_97.3311.0	1.0	1.0	1949862	1949862	1949862	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_18.fa	OTU_97.158.0	1.0	1.0	5532456	5532456	5532456	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_17.fa	OTU_97.2496.0	1.0	1.0	6453532	6453532	6453532	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_82.fa	OTU_97.68.0	1.0	1.0	3592092	3592092	3592092	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_67.fa	OTU_97.819.0	1.0	1.0	4586734	4586734	4586734	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_53.fa	OTU_97.30976.0	1.0	1.0	1274063	1274063	1274063	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_13.fa	OTU_97.45053.0	1.0	1.0	1914479	1914479	1914479	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_59.fa	OTU_97.4094.1	1.0	1.0	2865732	2865732	2865732	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_85.fa	OTU_97.463.0	1.0	1.0	1967074	1967074	1967074	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_7.fa	OTU_97.44483.0	0.8718710828073277	1.0	3411244	2974165	2974165	0.125	1.0	32	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_33.fa	OTU_97.740.1	1.0	0.9997373846253796	2185132	2185132	2185706	1.0	0.9714285714285714	34	34	35
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_2.fa	OTU_97.365.0	0.873689735645397	0.9982480514629989	5252566	4589113	4597167	0.025974025974025976	0.6666666666666666	77	2	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_20.fa	OTU_97.27694.0	0.9912095121770487	0.9928520437267114	2402142	2381026	2398168	0.957983193277311	0.8837209302325582	119	114	129
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_12.fa	OTU_97.19530.0	0.9985723183251964	0.9924358176673038	2488650	2485097	2504038	0.9906542056074766	0.8760330578512396	107	106	121
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_46.fa	OTU_97.20224.0	1.0	0.9906537544315696	4268306	4268306	4308575	1.0	0.75	3	3	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_28.fa	OTU_97.2657.0	1.0	0.9878533970121042	2767739	2767739	2801771	1.0	0.848314606741573	151	151	178
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_21.fa	OTU_97.4566.0	0.9948526315318456	0.9858235572478353	4022638	4001932	4059481	0.9951219512195122	0.8259109311740891	205	204	247
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_30.fa	OTU_97.44959.0	1.0	0.9832091372428102	3769087	3769087	3833454	1.0	0.8185840707964602	185	185	226
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_14.fa	OTU_97.43848.0	0.9424721751292239	0.9686262440070145	1833252	1727789	1783752	0.8979591836734694	0.822429906542056	98	88	107
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/strobealign/3/new_norm/output4/output_recluster_bins/SemiBin_22.fa	OTU_97.21937.0	0.9992561019356737	0.9648818390172691	4159172	4156078	4307344	0.9946808510638298	0.85	188	187	220
