,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 73,22,8,1,0, 0, 43.97, 15.52,72.73,3501,3319,681,phylum,0.93,0.88,0.48,0.1,0.23,0.78,0.69,False
bin.1, k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0,6.90,0.00, 0.00,916,760,337,phylum,0.85,0.71,0.42,0.2,0.49,0.55,0.39,True
bin.10,k__Bacteria (UID203),5449,104,58, 89,15,0,0,0, 0, 17.76,0.00, 0.00,1614,1400,429,genus,0.6,0.52,0.4,0.15,0.38,0.63,0.33,True
bin.100, o__Rhizobiales (UID3642),107, 485, 316,103, 363,19, 0,0, 0, 75.73,4.51,36.84,3477,3272,491,class,0.95,0.9,0.18,0.05,0.09,0.69,0.62,True
bin.101, k__Bacteria (UID203),5449,104,58, 65,36,2,1,0, 0, 49.56,6.90,40.00,3010,2795,412,family,0.88,0.82,0.36,0.09,0.2,0.74,0.61,True
bin.102, k__Bacteria (UID203),5449,104,58, 96,8, 0,0,0, 0, 12.07,0.00, 0.00,968,910,241,order,0.81,0.76,0.24,0.62,2.65,0.63,0.48,True
bin.103, k__Bacteria (UID203),5449,104,58, 87,17,0,0,0, 0, 23.28,0.00, 0.00,660,563,188,family,0.47,0.4,0.38,0.34,1.18,0.53,0.21,True
bin.105, k__Bacteria (UID203),5449,104,58, 85,19,0,0,0, 0, 26.49,0.00, 0.00,1504,1463,391,family,0.86,0.84,0.86,0.04,0.09,0.84,0.7,False
bin.107, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0,7.84,0.00, 0.00,644,601,179,order,0.86,0.8,0.53,0.11,0.25,0.73,0.59,False
bin.108, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,4105,3125,619,family,0.67,0.51,0.26,0.42,1.76,0.69,0.35,True
bin.11,c__Betaproteobacteria (UID3959), 235, 419, 211,177, 228,13, 0,1, 0, 58.40,3.49,21.05,2456,2314,406,family,0.74,0.7,0.34,0.11,0.26,0.7,0.49,True
bin.111, k__Bacteria (UID203),5449,104,58, 82,22,0,0,0, 0, 23.35,0.00, 0.00,1170,1059,316,genus,0.44,0.4,0.3,0.65,3.94,0.65,0.26,True
bin.112, root (UID1), 5656, 56,24, 53,3, 0,0,0, 0,6.25,0.00, 0.00,245,216,73,family,0.57,0.5,0.57,0.46,1.82,0.58,0.29,False
bin.113, o__Rhizobiales (UID3642),107, 485, 316,348, 131,6,0,0, 0, 27.60,1.58,66.67,1673,1563,391,genus,0.67,0.62,0.19,0.76,4.7,0.69,0.43,True
