sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_52.fa	OTU_97.44002.0	0.9711507889048676	1.0	2399719	2330489	2330489	0.125	1.0	16	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_125.fa	OTU_97.8022.0	0.9433111589390606	1.0	3170624	2990885	2990885	0.03225806451612903	1.0	31	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_77.fa	OTU_97.36767.0	0.996944713380935	1.0	1983120	1977061	1977061	0.6	1.0	5	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_79.fa	OTU_97.3066.0	0.9186423669579339	1.0	7752905	7122147	7122147	0.02631578947368421	1.0	38	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_30.fa	OTU_97.43290.0	0.8326484698199706	1.0	3888366	3237642	3237642	0.027777777777777776	1.0	36	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_29.fa	OTU_97.22310.0	0.975967851032507	1.0	3217024	3139712	3139712	0.09090909090909091	1.0	11	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_27.fa	OTU_97.758.0	0.7723980569770033	1.0	5838531	4509670	4509670	0.0028328611898017	1.0	353	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_58.fa	OTU_97.43913.0	0.9967672036149522	1.0	1854741	1848745	1848745	0.3333333333333333	1.0	3	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_8.fa	OTU_97.40489.0	0.9734322629424564	1.0	1658553	1614489	1614489	0.1	1.0	10	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Urogenital/multi_to_multi/fairy/25/output0/output_recluster_bins/SemiBin_72.fa	OTU_97.38087.0	0.7920590173476146	1.0	2391568	1894263	1894263	0.056338028169014086	1.0	71	4	4
