sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.29856.0	OTU_97.29856.0	1.0	1.0	1668875	1668875	1668875	1.0	1.0	3400	3400	3400
gsa	OTU_97.1873.1	OTU_97.1873.1	1.0	1.0	326450	326450	326450	1.0	1.0	1285	1285	1285
gsa	OTU_97.7686.1	OTU_97.7686.1	1.0	1.0	728137	728137	728137	1.0	1.0	2453	2453	2453
gsa	OTU_97.23411.0	OTU_97.23411.0	1.0	1.0	1706152	1706152	1706152	1.0	1.0	3439	3439	3439
gsa	OTU_97.31837.0	OTU_97.31837.0	1.0	1.0	179198	179198	179198	1.0	1.0	731	731	731
gsa	OTU_97.7412.1	OTU_97.7412.1	1.0	1.0	4134195	4134195	4134195	1.0	1.0	8467	8467	8467
gsa	OTU_97.9182.0	OTU_97.9182.0	1.0	1.0	1880029	1880029	1880029	1.0	1.0	2457	2457	2457
gsa	OTU_97.37297.1	OTU_97.37297.1	1.0	1.0	2836188	2836188	2836188	1.0	1.0	1196	1196	1196
gsa	OTU_97.35048.0	OTU_97.35048.0	1.0	1.0	2477809	2477809	2477809	1.0	1.0	1280	1280	1280
gsa	OTU_97.34939.0	OTU_97.34939.0	1.0	1.0	2049517	2049517	2049517	1.0	1.0	6712	6712	6712
gsa	OTU_97.29637.0	OTU_97.29637.0	1.0	1.0	404845	404845	404845	1.0	1.0	1576	1576	1576
gsa	OTU_97.14804.0	OTU_97.14804.0	1.0	1.0	1462409	1462409	1462409	1.0	1.0	1921	1921	1921
gsa	OTU_97.30815.0	OTU_97.30815.0	1.0	1.0	858564	858564	858564	1.0	1.0	2834	2834	2834
gsa	OTU_97.28127.0	OTU_97.28127.0	1.0	1.0	1285762	1285762	1285762	1.0	1.0	3837	3837	3837
gsa	OTU_97.5688.0	OTU_97.5688.0	1.0	1.0	1260047	1260047	1260047	1.0	1.0	3749	3749	3749
gsa	OTU_97.35050.0	OTU_97.35050.0	1.0	1.0	2096662	2096662	2096662	1.0	1.0	1096	1096	1096
gsa	OTU_97.20538.0	OTU_97.20538.0	1.0	1.0	1719343	1719343	1719343	1.0	1.0	3487	3487	3487
gsa	OTU_97.10505.0	OTU_97.10505.0	1.0	1.0	2144361	2144361	2144361	1.0	1.0	1110	1110	1110
gsa	OTU_97.29637.1	OTU_97.29637.1	1.0	1.0	2040316	2040316	2040316	1.0	1.0	2995	2995	2995
gsa	OTU_97.13161.0	OTU_97.13161.0	1.0	1.0	1104723	1104723	1104723	1.0	1.0	3269	3269	3269
gsa	OTU_97.24489.0	OTU_97.24489.0	1.0	1.0	763070	763070	763070	1.0	1.0	2538	2538	2538
gsa	OTU_97.150.0	OTU_97.150.0	1.0	1.0	2008468	2008468	2008468	1.0	1.0	2690	2690	2690
gsa	OTU_97.44678.0	OTU_97.44678.0	1.0	1.0	1066988	1066988	1066988	1.0	1.0	3128	3128	3128
gsa	OTU_97.20663.0	OTU_97.20663.0	1.0	1.0	973130	973130	973130	1.0	1.0	2951	2951	2951
gsa	OTU_97.7686.0	OTU_97.7686.0	1.0	1.0	499112	499112	499112	1.0	1.0	1864	1864	1864
gsa	OTU_97.7412.0	OTU_97.7412.0	1.0	1.0	41439	41439	41439	1.0	1.0	169	169	169
gsa	OTU_97.19529.0	OTU_97.19529.0	1.0	1.0	196589	196589	196589	1.0	1.0	783	783	783
gsa	OTU_97.1365.0	OTU_97.1365.0	1.0	1.0	5297833	5297833	5297833	1.0	1.0	1646	1646	1646
gsa	OTU_97.2082.0	OTU_97.2082.0	1.0	1.0	310213	310213	310213	1.0	1.0	1245	1245	1245
gsa	OTU_97.34738.0	OTU_97.34738.0	1.0	1.0	1402899	1402899	1402899	1.0	1.0	4161	4161	4161
gsa	OTU_97.24489.1	OTU_97.24489.1	1.0	1.0	2109393	2109393	2109393	1.0	1.0	1501	1501	1501
gsa	OTU_97.36233.0	OTU_97.36233.0	1.0	1.0	2827134	2827134	2827134	1.0	1.0	855	855	855
