,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,311,203,73,kingdom,1.0,0.65,0.57,0.06,0.13,0.51,0.33,False
SemiBin_1,k__Bacteria (UID3187),2258,188,117,158,30,0,0,0,0,17.08,0.0,0.0,904,790,255,phylum,0.83,0.73,0.08,0.68,3.67,0.51,0.37,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,19.83,1.72,100.0,949,869,217,order,0.74,0.68,0.6,0.12,0.27,0.89,0.61,False
SemiBin_100,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,31.9,0.0,0.0,2767,2545,575,phylum,0.87,0.8,0.28,0.21,0.53,0.67,0.54,True
SemiBin_101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,547,440,124,family,0.53,0.43,0.53,0.57,3.42,0.65,0.28,False
SemiBin_102,k__Bacteria (UID2982),88,230,148,157,71,1,1,0,0,32.52,1.35,25.0,1052,952,255,class,0.85,0.77,0.42,0.12,0.29,0.78,0.6,True
SemiBin_103,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,1217,961,225,kingdom,1.0,0.79,0.24,0.12,0.28,0.65,0.51,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,247,207,63,family,0.56,0.47,0.68,0.6,3.57,0.67,0.31,False
SemiBin_105,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,39.66,0.0,0.0,2213,2069,499,order,0.76,0.71,0.33,0.09,0.19,0.7,0.49,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,32.76,0.0,0.0,1395,1330,325,phylum,0.93,0.88,0.56,0.04,0.09,0.8,0.71,False
SemiBin_107,k__Bacteria (UID2495),2993,147,91,12,133,2,0,0,0,93.88,1.16,50.0,2509,2216,296,phylum,0.75,0.67,0.09,0.74,5.13,0.51,0.34,True
SemiBin_108,k__Bacteria (UID2982),88,230,148,105,118,7,0,0,0,56.76,3.04,14.29,2637,2342,490,family,0.75,0.67,0.4,0.05,0.11,0.86,0.57,True
SemiBin_109,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,286,266,80,phylum,0.94,0.88,0.82,0.08,0.16,0.73,0.64,False
SemiBin_11,k__Bacteria (UID1452),924,151,101,44,106,1,0,0,0,70.18,0.99,100.0,2714,2353,402,order,0.53,0.46,0.23,0.1,0.23,0.61,0.28,True
SemiBin_110,k__Bacteria (UID3187),2258,187,116,60,122,5,0,0,0,61.38,3.88,60.0,2470,2391,451,class,0.9,0.87,0.46,0.04,0.08,0.82,0.71,False
SemiBin_111,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,19.91,0.0,0.0,1385,1274,319,family,0.73,0.67,0.63,0.03,0.06,0.76,0.51,False
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,227,200,48,order,0.65,0.57,0.79,0.33,0.94,0.82,0.47,False
SemiBin_113,k__Bacteria (UID1452),924,161,108,111,50,0,0,0,0,32.46,0.0,0.0,931,864,211,class,0.86,0.8,0.36,0.07,0.16,0.76,0.61,True
SemiBin_114,p__Actinobacteria (UID1454),732,199,116,161,35,3,0,0,0,16.4,1.29,0.0,926,806,234,genus,0.61,0.53,0.31,0.45,1.95,0.61,0.32,True
SemiBin_115,k__Bacteria (UID3187),2258,188,117,122,66,0,0,0,0,36.76,0.0,0.0,1760,1498,432,family,0.75,0.64,0.27,0.27,0.65,0.61,0.39,True
SemiBin_117,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,290,238,63,family,0.52,0.42,0.25,0.09,0.19,0.74,0.32,True
SemiBin_118,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,569,430,132,phylum,0.85,0.64,0.26,0.47,2.19,0.54,0.35,True
SemiBin_119,k__Bacteria (UID2982),88,230,148,102,122,6,0,0,0,55.41,3.08,66.67,1733,1575,344,family,0.78,0.71,0.27,0.09,0.2,0.72,0.51,True
SemiBin_12,p__Euryarchaeota (UID3),148,188,125,20,161,7,0,0,0,88.61,3.76,57.14,2103,1850,236,order,0.77,0.68,0.31,0.06,0.12,0.68,0.46,True
SemiBin_120,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,11.21,0.0,0.0,566,459,162,phylum,0.79,0.64,0.31,0.39,1.39,0.53,0.34,True
SemiBin_121,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,24.14,0.0,0.0,1127,1085,262,phylum,0.95,0.92,0.52,0.07,0.16,0.81,0.75,False
SemiBin_122,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,11.66,0.0,0.0,1187,988,262,order,0.52,0.43,0.21,0.19,0.5,0.6,0.26,True
SemiBin_123,p__Euryarchaeota (UID3),148,188,125,90,96,2,0,0,0,49.5,1.6,50.0,1343,1184,260,class,0.76,0.67,0.41,0.05,0.1,0.69,0.46,True
SemiBin_124,k__Bacteria (UID2982),88,230,148,120,104,6,0,0,0,50.82,1.78,50.0,1675,1541,325,order,0.82,0.75,0.29,0.05,0.1,0.79,0.6,True
SemiBin_125,k__Bacteria (UID1452),924,151,101,42,107,2,0,0,0,70.51,0.44,100.0,2285,1967,391,class,0.74,0.64,0.2,0.4,1.43,0.6,0.38,True
SemiBin_126,k__Bacteria (UID2982),88,230,148,92,135,3,0,0,0,58.54,1.15,66.67,1515,1406,300,family,0.8,0.74,0.41,0.05,0.11,0.79,0.58,True
SemiBin_127,k__Archaea (UID2),207,149,107,62,86,1,0,0,0,56.47,0.93,100.0,1126,1051,230,kingdom,0.98,0.92,0.0,0.0,0.0,0.85,0.78,True
SemiBin_129,k__Archaea (UID2),207,145,103,126,16,3,0,0,0,16.02,2.91,100.0,1400,999,237,kingdom,1.0,0.71,0.12,0.12,0.28,0.54,0.39,True
SemiBin_13,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,254,206,66,family,0.54,0.44,0.61,0.62,3.92,0.6,0.27,False
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,827,504,155,phylum,0.89,0.54,0.5,0.18,0.46,0.51,0.28,False
SemiBin_131,p__Euryarchaeota (UID3),148,188,125,85,101,2,0,0,0,48.01,1.6,50.0,1314,1141,242,order,0.76,0.66,0.44,0.04,0.08,0.68,0.45,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,268,201,70,phylum,0.88,0.66,0.39,0.51,2.24,0.56,0.37,True
SemiBin_134,c__Betaproteobacteria (UID3971),223,425,211,288,134,2,1,0,0,27.8,0.73,20.0,1120,1083,256,family,0.77,0.74,0.4,0.08,0.17,0.74,0.55,True
SemiBin_136,k__Archaea (UID2),207,145,103,4,72,68,0,0,1,97.09,51.01,43.59,2495,2149,368,kingdom,1.0,0.86,0.14,0.05,0.1,0.58,0.5,True
