,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,807,516,189,class,0.67,0.43,0.39,0.78,7.07,0.56,0.24,True
SemiBin_1,k__Bacteria (UID3187),2258,188,117,157,31,0,0,0,0,17.93,0.0,0.0,935,817,262,phylum,0.79,0.69,0.1,0.66,3.3,0.51,0.35,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,31.9,0.0,0.0,2410,2228,497,phylum,0.89,0.82,0.24,0.18,0.43,0.68,0.56,True
SemiBin_101,root (UID1),5656,56,24,54,2,0,0,0,0,2.08,0.0,0.0,397,314,88,family,0.59,0.47,0.51,0.39,1.56,0.72,0.34,False
SemiBin_102,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,17.12,0.0,0.0,1001,921,242,class,0.85,0.78,0.41,0.12,0.28,0.79,0.62,True
SemiBin_103,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,1341,1057,249,kingdom,1.0,0.79,0.32,0.13,0.3,0.66,0.52,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,293,251,94,genus,0.55,0.47,0.65,0.53,2.5,0.6,0.28,False
SemiBin_105,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,39.81,0.0,0.0,2204,2069,494,order,0.76,0.71,0.32,0.08,0.19,0.7,0.5,True
SemiBin_106,k__Bacteria (UID2495),2993,147,91,12,133,2,0,0,0,93.88,1.16,50.0,2483,2195,286,phylum,0.75,0.67,0.09,0.74,5.09,0.51,0.34,True
SemiBin_107,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,377,287,71,family,0.53,0.4,0.54,0.16,0.39,0.75,0.3,False
SemiBin_109,k__Bacteria (UID3187),2258,187,116,60,122,5,0,0,0,61.38,3.88,60.0,2423,2352,441,class,0.9,0.88,0.42,0.03,0.07,0.82,0.72,True
SemiBin_11,k__Bacteria (UID1452),924,151,101,45,106,0,0,0,0,70.07,0.0,0.0,2748,2373,412,order,0.55,0.48,0.21,0.13,0.32,0.61,0.29,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,19.91,0.0,0.0,1281,1182,292,class,0.82,0.76,0.56,0.12,0.27,0.74,0.56,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,896,734,209,genus,0.54,0.45,0.43,0.13,0.32,0.64,0.29,True
SemiBin_112,p__Actinobacteria (UID1454),732,199,116,161,34,4,0,0,0,16.4,2.16,0.0,871,761,223,genus,0.61,0.53,0.32,0.44,1.92,0.61,0.32,True
SemiBin_113,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,31.35,0.0,0.0,1749,1491,431,family,0.76,0.65,0.26,0.3,0.76,0.6,0.39,True
SemiBin_116,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,11.21,0.0,0.0,613,499,176,phylum,0.81,0.66,0.32,0.43,1.7,0.53,0.35,True
SemiBin_117,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,18.97,0.0,0.0,1061,1015,245,phylum,0.95,0.91,0.48,0.07,0.16,0.81,0.74,False
SemiBin_118,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,11.66,0.0,0.0,1224,1023,271,class,0.66,0.55,0.21,0.35,1.16,0.58,0.32,True
SemiBin_119,p__Euryarchaeota (UID3),148,188,125,90,93,5,0,0,0,49.5,2.93,80.0,1322,1169,255,class,0.78,0.69,0.4,0.05,0.1,0.69,0.47,True
SemiBin_12,p__Euryarchaeota (UID3),148,188,125,21,161,6,0,0,0,87.81,2.96,66.67,2098,1844,232,order,0.77,0.68,0.3,0.06,0.12,0.68,0.46,True
SemiBin_120,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,3.92,0.0,0.0,251,238,63,genus,0.77,0.73,0.49,0.13,0.31,0.78,0.57,False
SemiBin_122,k__Bacteria (UID1452),924,151,101,42,107,2,0,0,0,70.51,0.44,100.0,2293,1968,390,class,0.74,0.63,0.2,0.4,1.42,0.59,0.38,True
SemiBin_123,k__Bacteria (UID2982),88,230,148,94,132,4,0,0,0,57.98,2.16,50.0,1455,1348,280,family,0.8,0.75,0.41,0.06,0.12,0.79,0.59,True
SemiBin_124,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,5.44,0.0,0.0,514,468,120,genus,0.74,0.67,0.39,0.1,0.24,0.78,0.52,True
SemiBin_125,k__Archaea (UID2),207,149,107,62,86,1,0,0,0,56.47,0.93,100.0,1132,1040,233,kingdom,0.98,0.9,0.0,0.0,0.0,0.83,0.75,True
SemiBin_126,k__Archaea (UID2),207,145,103,125,19,1,0,0,0,10.72,0.97,0.0,2382,1460,438,phylum,0.89,0.54,0.51,0.17,0.44,0.54,0.29,False
SemiBin_127,k__Archaea (UID2),207,145,103,3,70,64,7,0,1,97.57,64.0,36.84,3131,2567,471,kingdom,1.0,0.82,0.16,0.06,0.12,0.57,0.47,True
SemiBin_128,p__Euryarchaeota (UID3),148,188,125,86,100,2,0,0,0,47.21,1.6,50.0,1303,1132,236,order,0.76,0.66,0.42,0.04,0.08,0.68,0.45,True
SemiBin_130,p__Actinobacteria (UID1454),732,199,116,140,58,1,0,0,0,27.26,0.86,0.0,1074,970,237,order,0.76,0.68,0.52,0.19,0.47,0.86,0.59,False
SemiBin_132,c__Betaproteobacteria (UID3971),223,425,211,288,134,2,1,0,0,27.8,0.73,20.0,1064,1029,245,family,0.75,0.73,0.47,0.04,0.09,0.74,0.54,False
