,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,100,55,93,5,2,0,0,0,8.0,0.73,0.0,1004,688,163,order,0.6,0.41,0.35,0.5,2.5,0.63,0.26,True
SemiBin_1,k__Bacteria (UID3187),2258,188,117,159,29,0,0,0,0,16.22,0.0,0.0,876,762,247,order,0.46,0.4,0.11,0.53,2.64,0.52,0.21,True
SemiBin_10,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,19.83,1.72,100.0,979,893,226,order,0.75,0.68,0.6,0.16,0.38,0.88,0.6,False
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,922,739,204,genus,0.59,0.47,0.4,0.35,1.3,0.73,0.34,True
SemiBin_101,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,15.28,0.0,0.0,1129,998,271,class,0.79,0.7,0.43,0.12,0.28,0.78,0.55,True
SemiBin_102,k__Archaea (UID2),207,149,107,55,83,11,0,0,0,62.54,7.94,72.73,2506,2129,490,kingdom,1.0,0.85,0.31,0.07,0.16,0.74,0.63,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,39.66,0.0,0.0,2155,2027,485,phylum,0.89,0.84,0.31,0.22,0.56,0.68,0.57,True
SemiBin_105,k__Bacteria (UID203),5449,104,58,77,27,0,0,0,0,35.27,0.0,0.0,1404,1339,327,phylum,0.93,0.89,0.42,0.03,0.07,0.8,0.72,True
SemiBin_106,k__Bacteria (UID2495),2993,147,91,12,133,2,0,0,0,93.88,1.16,50.0,2531,2235,297,phylum,0.79,0.7,0.1,0.76,5.77,0.51,0.36,True
SemiBin_107,k__Bacteria (UID2982),88,230,148,119,106,5,0,0,0,49.25,2.03,20.0,2649,2299,475,family,0.73,0.63,0.4,0.06,0.12,0.85,0.53,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,310,287,87,genus,0.8,0.75,0.68,0.03,0.07,0.76,0.57,False
SemiBin_109,k__Bacteria (UID3187),2258,187,116,54,127,6,0,0,0,64.74,4.74,50.0,2653,2552,486,class,0.87,0.84,0.47,0.04,0.08,0.81,0.68,False
SemiBin_11,k__Bacteria (UID1452),924,151,101,42,108,1,0,0,0,71.17,0.99,100.0,2816,2439,428,order,0.54,0.47,0.24,0.14,0.34,0.61,0.29,True
SemiBin_110,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,23.35,0.0,0.0,1508,1369,344,family,0.73,0.66,0.59,0.03,0.06,0.76,0.5,False
SemiBin_112,k__Bacteria (UID2495),2993,147,91,50,93,4,0,0,0,65.89,2.85,50.0,2993,2821,473,genus,0.75,0.71,0.32,0.07,0.16,0.68,0.48,True
SemiBin_113,p__Actinobacteria (UID1454),732,199,116,174,25,0,0,0,0,7.92,0.0,0.0,351,310,88,genus,0.63,0.56,0.37,0.38,1.39,0.61,0.34,True
SemiBin_114,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,33.07,0.0,0.0,1791,1528,445,order,0.77,0.66,0.26,0.3,0.76,0.6,0.4,True
SemiBin_118,k__Bacteria (UID2982),88,230,148,123,103,4,0,0,0,50.74,0.43,75.0,1766,1612,342,order,0.8,0.73,0.34,0.06,0.12,0.79,0.57,True
