sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_204.fa	OTU_97.36161.1	1.0	1.0	3432997	3432997	3432997	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_9.fa	OTU_97.45281.1	0.9754641699382368	1.0	3434895	3350617	3350617	0.047619047619047616	1.0	21	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_71.fa	OTU_97.41740.0	0.9282082013641462	1.0	2971969	2758606	2758606	0.014705882352941176	1.0	68	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_60.fa	OTU_97.42356.0	0.9208959885966688	1.0	2273020	2093215	2093215	0.09090909090909091	1.0	11	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_58.fa	OTU_97.45246.0	0.9675118211396947	1.0	2104704	2036326	2036326	0.07692307692307693	1.0	13	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_54.fa	OTU_97.34663.1	0.9460484191256543	1.0	2809964	2658362	2658362	0.043478260869565216	1.0	23	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_35.fa	OTU_97.40239.0	0.7572724114830162	1.0	4030300	3052035	3052035	0.017543859649122806	1.0	57	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_59.fa	OTU_97.44564.0	0.9027683387950592	0.9997945292290547	1983500	1790641	1791009	0.5227272727272727	0.9583333333333334	44	23	24
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_6.fa	OTU_97.38699.0	0.9260044386456255	0.9996184383220816	3216747	2978722	2979859	0.04081632653061224	0.6666666666666666	49	2	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_31.fa	OTU_97.34717.0	0.7897160038027206	0.9990343924144971	3783607	2987975	2990863	0.018867924528301886	0.5	53	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_0.fa	OTU_97.37290.0	0.8942944300515632	0.9952684281893317	3105702	2777412	2790616	0.5116279069767442	0.9361702127659575	86	44	47
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_1.fa	OTU_97.34382.0	0.9774776486009726	0.9948587363208173	2605989	2547296	2560460	0.8	0.8888888888888888	10	8	9
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_32.fa	OTU_97.35712.0	0.32837018624679953	0.9908329028890328	8832635	2900374	2927208	0.023255813953488372	0.5	43	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_26.fa	OTU_97.30815.1	0.8344369316090066	0.9897027014180689	3343759	2790156	2819186	0.006134969325153374	0.5	163	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_50.fa	OTU_97.119.0	0.9187717441363322	0.9858534680274943	2060613	1893233	1920400	0.7028985507246377	0.8584070796460177	138	97	113
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_40.fa	OTU_97.45365.1	0.9367828211254693	0.9849189155673468	2238284	2096786	2128892	0.6833333333333333	0.8541666666666666	60	41	48
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_27.fa	OTU_97.710.0	0.9933982408607026	0.9700230597329745	4110874	4083735	4209936	0.968421052631579	0.8558139534883721	190	184	215
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_2.fa	OTU_97.34817.0	0.8735546860118967	0.9423525212406048	2756235	2407722	2555012	0.6904761904761905	0.8787878787878788	168	116	132
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_42.fa	OTU_97.44237.0	0.9984701366365548	0.9138861358881181	2368839	2365215	2588085	0.9969040247678018	0.6376237623762376	323	322	505
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_48.fa	OTU_97.5189.0	0.9970422716812165	0.8981757791670308	4606914	4593288	5114019	0.9918831168831169	0.5990196078431372	616	611	1020
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_10.fa	OTU_97.7408.0	0.9711553582590079	0.8842488648678508	1252711	1216577	1375831	0.9491525423728814	0.6222222222222222	177	168	270
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_62.fa	OTU_97.37770.0	0.9144001443594597	0.8656933844426579	1734559	1586081	1832151	0.6160714285714286	0.696969696969697	112	69	99
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_19.fa	OTU_97.31367.0	0.8922115024974866	0.8543913599897578	1884895	1681725	1968331	0.8106060606060606	0.5587467362924282	264	214	383
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_5.fa	OTU_97.513.0	0.9742049713704889	0.8370971134342746	5813407	5663450	6765583	0.9368811881188119	0.5691729323308271	808	757	1330
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_16.fa	OTU_97.44239.1	0.49772789642972526	0.8260582828950312	3782398	1882605	2279022	0.015873015873015872	0.5	63	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_15.fa	OTU_97.32419.1	0.4034170310598206	0.5639649744769455	3305267	1333401	2364333	0.009433962264150943	0.5	106	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_99.fa	OTU_97.31175.0	0.875614009009651	0.5518831319394475	1473309	1290050	2337542	0.045454545454545456	0.3333333333333333	22	1	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_11.fa	OTU_97.989.0	1.0	0.46969998676942853	1757305	1757305	3741335	1.0	0.18583333333333332	446	446	2400
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_72.fa	OTU_97.32419.1	0.7944613682128218	0.4360350255230545	1297649	1030932	2364333	0.03333333333333333	0.5	30	1	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Airways/multi_to_multi/fairy/7/output4/output_recluster_bins/SemiBin_8.fa	OTU_97.34073.0	0.8826285635250372	0.432170874789863	939905	829587	1919581	0.872	0.17781402936378465	250	218	1226
