,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Archaea (UID2),207,149,107,30,80,37,2,0,0,80.06,30.53,72.09,2367,2189,359,kingdom,1.0,0.92,0.35,0.06,0.14,0.62,0.57,True
SemiBin_1,c__Gammaproteobacteria (UID4444),263,498,228,269,221,8,0,0,0,42.7,1.38,62.5,1178,1138,283,kingdom,1.0,0.97,0.0,0.0,0.0,0.77,0.74,True
SemiBin_10,c__Gammaproteobacteria (UID4201),1164,275,174,124,141,10,0,0,0,51.22,4.36,0.0,873,804,154,class,0.85,0.78,0.18,0.08,0.19,0.53,0.41,True
SemiBin_100,c__Gammaproteobacteria (UID4201),1164,275,174,94,173,8,0,0,0,56.84,3.1,25.0,1072,1014,144,class,0.91,0.86,0.1,0.13,0.32,0.53,0.46,True
SemiBin_101,p__Euryarchaeota (UID3),148,188,125,22,164,2,0,0,0,85.2,1.6,50.0,1408,1333,51,phylum,0.97,0.92,0.45,0.02,0.05,0.88,0.8,True
SemiBin_102,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,18.97,0.0,0.0,579,548,137,phylum,0.97,0.92,0.23,0.03,0.05,0.56,0.52,True
SemiBin_103,k__Bacteria (UID2495),2993,147,91,49,94,4,0,0,0,59.33,3.3,25.0,1166,1011,202,family,0.55,0.47,0.68,0.09,0.2,0.54,0.25,False
SemiBin_104,k__Bacteria (UID1453),901,171,117,96,67,8,0,0,0,41.74,6.84,87.5,827,716,151,class,0.69,0.59,0.13,0.69,3.94,0.48,0.28,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,21.71,0.0,0.0,427,415,108,family,0.91,0.89,0.14,0.1,0.21,0.62,0.55,True
SemiBin_107,k__Bacteria (UID203),5449,102,58,91,8,3,0,0,0,17.24,5.17,33.33,645,620,135,phylum,0.95,0.91,0.81,0.03,0.06,0.77,0.7,False
SemiBin_108,k__Bacteria (UID203),5449,100,54,73,26,0,1,0,0,39.97,3.7,0.0,904,867,143,genus,0.9,0.87,0.45,0.14,0.32,0.76,0.66,True
SemiBin_11,k__Bacteria (UID2982),88,230,148,5,213,12,0,0,0,98.78,5.48,33.33,2542,2300,251,class,0.82,0.74,0.31,0.54,2.45,0.57,0.42,True
SemiBin_111,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,659,582,95,order,0.5,0.44,0.38,0.76,6.64,0.51,0.22,True
SemiBin_112,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,338,322,71,phylum,0.95,0.9,0.94,0.05,0.1,0.69,0.62,False
SemiBin_113,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,18.03,0.0,0.0,441,404,108,family,0.75,0.69,0.37,0.23,0.6,0.55,0.38,True
SemiBin_114,k__Bacteria (UID203),5449,102,58,84,17,1,0,0,0,21.32,1.72,100.0,760,698,169,class,0.9,0.83,0.22,0.19,0.45,0.55,0.45,True
SemiBin_115,k__Bacteria (UID203),5449,104,58,63,39,2,0,0,0,48.5,1.88,50.0,1027,980,207,class,0.93,0.89,0.16,0.06,0.12,0.61,0.54,True
SemiBin_116,k__Bacteria (UID203),5449,104,58,72,26,3,3,0,0,34.91,10.34,8.33,867,827,155,class,0.94,0.9,0.81,0.16,0.38,0.71,0.64,False
SemiBin_117,c__Gammaproteobacteria (UID4201),1164,275,174,144,129,2,0,0,0,44.18,0.86,50.0,824,777,144,class,0.89,0.84,0.06,0.14,0.33,0.54,0.45,True
SemiBin_118,k__Bacteria (UID1453),901,171,117,83,85,3,0,0,0,40.08,1.79,33.33,590,529,92,order,0.55,0.49,0.24,0.51,2.32,0.51,0.25,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,560,537,138,genus,0.65,0.62,0.7,0.39,1.38,0.69,0.43,False
SemiBin_12,c__Alphaproteobacteria (UID3305),564,349,230,115,227,7,0,0,0,70.31,1.58,57.14,2570,2439,455,family,0.76,0.72,0.16,0.42,1.62,0.6,0.43,True
SemiBin_120,k__Bacteria (UID2566),525,208,136,50,154,4,0,0,0,76.59,2.94,50.0,1370,1308,202,family,0.87,0.83,0.12,0.07,0.16,0.59,0.49,True
SemiBin_121,k__Bacteria (UID203),5449,104,58,6,75,23,0,0,0,90.52,8.15,30.43,1488,1443,86,class,0.95,0.92,0.13,0.03,0.06,0.63,0.58,True
SemiBin_122,f__Rhodobacteraceae (UID3340),84,568,330,68,491,9,0,0,0,87.57,1.26,44.44,2184,2133,229,kingdom,1.0,0.98,0.0,0.0,0.0,0.83,0.81,True
SemiBin_124,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,13.79,0.0,0.0,420,348,78,family,0.51,0.42,0.47,0.65,3.5,0.54,0.23,False
SemiBin_125,k__Archaea (UID2),207,149,107,130,12,7,0,0,0,4.91,0.5,0.0,673,182,88,kingdom,1.0,0.27,0.0,0.13,0.3,0.37,0.1,True
SemiBin_126,s__algicola (UID2846),47,571,303,333,232,6,0,0,0,38.46,0.87,33.33,671,645,151,genus,0.48,0.46,0.07,0.82,8.49,0.64,0.29,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,28.92,0.0,0.0,641,587,172,class,0.91,0.83,0.34,0.11,0.26,0.61,0.51,True
SemiBin_128,k__Archaea (UID2),207,149,107,133,7,9,0,0,0,3.59,0.65,0.0,623,149,71,kingdom,1.0,0.24,0.0,0.09,0.21,0.36,0.09,True
SemiBin_13,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,31.03,0.0,0.0,778,770,172,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,557,212,46,kingdom,1.0,0.38,0.0,0.05,0.11,0.43,0.16,True
SemiBin_137,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1525,720,163,kingdom,1.0,0.47,0.39,0.03,0.06,0.48,0.23,True
SemiBin_14,k__Bacteria (UID2566),525,208,136,88,93,25,2,0,0,55.1,13.66,48.39,1438,1345,276,phylum,0.96,0.9,0.48,0.03,0.07,0.59,0.53,False
SemiBin_140,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,236,184,49,family,0.54,0.42,0.48,0.62,3.6,0.5,0.21,False
SemiBin_141,o__Cytophagales (UID2936),47,454,336,190,258,6,0,0,0,57.28,1.15,33.33,1148,1081,185,phylum,0.95,0.9,0.56,0.04,0.08,0.54,0.49,False
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,388,365,80,genus,0.5,0.47,0.41,0.57,1.96,0.64,0.3,True
SemiBin_144,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,287,248,77,genus,0.56,0.48,0.83,0.36,1.22,0.56,0.27,False
SemiBin_145,k__Bacteria (UID2566),525,208,136,102,105,1,0,0,0,54.04,0.07,0.0,1153,1097,256,class,0.94,0.89,0.37,0.07,0.15,0.63,0.56,True
SemiBin_146,c__Gammaproteobacteria (UID4274),112,581,290,163,404,13,1,0,0,67.19,2.36,50.0,1223,1116,136,class,0.88,0.81,0.17,0.18,0.44,0.54,0.44,True
SemiBin_147,c__Gammaproteobacteria (UID4443),356,451,270,239,204,8,0,0,0,44.29,1.94,62.5,928,881,140,class,0.89,0.85,0.1,0.15,0.36,0.53,0.45,True
SemiBin_148,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,11.38,0.0,0.0,610,591,147,class,0.97,0.94,0.75,0.03,0.06,0.66,0.62,False
SemiBin_149,k__Bacteria (UID203),5449,102,58,74,27,1,0,0,0,40.23,1.72,100.0,615,558,119,class,0.9,0.81,0.11,0.14,0.33,0.53,0.43,True
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,605,255,65,kingdom,1.0,0.42,0.63,0.04,0.07,0.42,0.18,False
SemiBin_150,k__Archaea (UID2),207,149,107,144,5,0,0,0,0,4.67,0.0,0.0,546,494,144,class,0.92,0.83,0.13,0.27,0.78,0.58,0.48,True
SemiBin_151,k__Bacteria (UID203),5449,104,58,89,14,1,0,0,0,24.29,1.72,0.0,464,441,115,class,0.93,0.88,0.25,0.05,0.1,0.58,0.51,True
SemiBin_153,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,246,217,57,phylum,0.93,0.82,0.6,0.06,0.14,0.54,0.44,False
SemiBin_154,k__Bacteria (UID2566),525,208,136,113,95,0,0,0,0,43.42,0.0,0.0,717,691,150,phylum,0.97,0.94,0.5,0.03,0.06,0.6,0.56,False
SemiBin_155,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,205,182,48,family,0.6,0.53,0.6,0.28,0.88,0.55,0.29,False
SemiBin_156,k__Bacteria (UID3187),2258,182,112,4,174,4,0,0,0,96.43,3.12,25.0,2378,1964,69,class,0.82,0.68,0.08,0.31,0.98,0.5,0.34,True
SemiBin_159,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,14.66,0.0,0.0,582,537,131,family,0.48,0.45,0.18,0.82,7.84,0.55,0.24,True
SemiBin_16,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,694,591,189,order,0.63,0.54,0.47,0.23,0.65,0.55,0.3,False
SemiBin_161,k__Bacteria (UID2495),2993,147,91,35,107,5,0,0,0,73.1,3.95,80.0,930,920,139,class,0.97,0.96,0.94,0.02,0.05,0.96,0.92,False
SemiBin_162,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,335,321,54,family,0.6,0.57,0.29,0.45,1.87,0.56,0.32,True
SemiBin_164,k__Archaea (UID2),207,149,107,135,14,0,0,0,0,6.93,0.0,0.0,904,348,90,kingdom,1.0,0.38,0.0,0.07,0.14,0.44,0.17,True
SemiBin_168,c__Gammaproteobacteria (UID4443),356,451,270,223,226,2,0,0,0,49.73,0.38,100.0,1169,1151,196,genus,0.89,0.88,0.78,0.18,0.43,0.89,0.78,False
SemiBin_169,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,327,126,41,kingdom,1.0,0.39,0.0,0.03,0.07,0.41,0.16,True
SemiBin_17,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,561,520,77,order,0.67,0.62,0.44,0.11,0.25,0.58,0.36,True
SemiBin_171,k__Bacteria (UID3187),2258,182,112,4,174,4,0,0,0,97.32,2.28,0.0,2954,2388,131,phylum,0.92,0.74,0.07,0.06,0.14,0.5,0.37,True
SemiBin_173,k__Bacteria (UID203),5449,99,53,36,27,22,13,1,0,56.78,29.16,29.85,878,848,174,genus,0.81,0.79,0.65,0.29,0.7,0.78,0.61,False
SemiBin_174,p__Euryarchaeota (UID3),148,188,125,19,169,0,0,0,0,86.8,0.0,0.0,1305,1198,26,kingdom,1.0,0.92,0.04,0.06,0.14,0.61,0.56,True
SemiBin_175,c__Gammaproteobacteria (UID4443),356,451,270,183,266,2,0,0,0,54.6,0.56,0.0,1025,971,65,class,0.89,0.85,0.09,0.15,0.35,0.53,0.45,True
SemiBin_178,f__Rhodobacteraceae (UID3340),84,568,330,43,516,9,0,0,0,91.37,1.66,33.33,2353,2289,201,genus,0.88,0.86,0.32,0.03,0.07,0.93,0.79,True
