,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, p__Bacteroidetes (UID2605), 350, 314, 208,141, 171, 2,0, 0, 0, 56.10,0.96, 0.00,1886,1842,364,kingdom,1.0,0.98,0.0,0.0,0.0,0.92,0.9,True
bin.1,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1236,1117,130,genus,0.79,0.71,0.37,0.66,4.86,0.86,0.61,True
bin.10, p__Proteobacteria (UID3887), 1487,255, 158, 0,254, 1,0, 0, 0, 100.00, 0.11, 0.00,2454,2344,61,family,0.95,0.91,0.07,0.19,0.44,0.96,0.87,True
bin.103, o__Bacteroidales (UID2621), 198, 427, 260,368,59, 0,0, 0, 0,8.08,0.00, 0.00,301,296,2,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.11,o__Clostridiales (UID1212), 172, 257, 149,152,92, 13, 0, 0, 0, 33.26,4.13,23.08,1248,1203,264,genus,0.93,0.9,0.5,0.09,0.22,0.96,0.86,False
bin.12,k__Bacteria (UID2372),131, 177, 106, 3,174, 0,0, 0, 0, 98.11,0.00, 0.00,3308,3223,175,class,0.98,0.96,0.39,0.03,0.06,0.97,0.93,True
bin.13,o__Clostridiales (UID1226), 155, 278, 158, 3,272, 3,0, 0, 0, 98.73,1.90,33.33,2974,2898,98,family,0.95,0.92,0.34,0.1,0.21,0.95,0.88,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,674,655,96,genus,0.65,0.63,0.54,0.81,10.06,0.94,0.59,False
bin.15, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,434,390,64,genus,0.88,0.79,0.54,0.78,6.24,0.88,0.7,False
bin.18, c__Deltaproteobacteria (UID3218), 61, 284, 169, 13, 269, 2,0, 0, 0, 95.99,0.10, 0.00,3573,3336,335,genus,0.96,0.89,0.41,0.03,0.05,0.97,0.87,True
