,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,p__Proteobacteria (UID3887),1487,255,158,8,239,8,0,0,0,97.1,1.54,0.0,2194,2119,139,order,0.98,0.95,0.36,0.17,0.4,0.97,0.92,True
SemiBin_10,k__Bacteria (UID2372),131,177,106,12,158,7,0,0,0,90.57,2.81,14.29,2184,1890,210,class,0.96,0.83,0.2,0.23,0.6,0.61,0.51,True
SemiBin_102,o__Clostridiales (UID1120),304,247,141,135,111,1,0,0,0,45.27,0.07,0.0,699,666,167,family,0.95,0.91,0.22,0.54,2.8,0.66,0.6,True
SemiBin_105,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,252,177,25,phylum,0.98,0.69,0.81,0.23,0.56,0.56,0.39,False
SemiBin_11,c__Gammaproteobacteria (UID4201),1164,271,170,15,256,0,0,0,0,93.24,0.0,0.0,2161,1993,363,kingdom,1.0,0.92,0.0,0.0,0.0,0.95,0.87,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,304,261,54,family,0.75,0.65,0.58,0.41,1.29,0.79,0.51,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,346,263,62,order,0.74,0.56,0.38,0.4,1.47,0.7,0.39,True
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,296,264,44,phylum,0.98,0.88,0.57,0.05,0.1,0.77,0.68,False
SemiBin_116,f__Lachnospiraceae (UID1255),90,354,174,288,66,0,0,0,0,11.16,0.0,0.0,411,375,99,class,0.98,0.9,0.14,0.1,0.23,0.71,0.63,True
SemiBin_12,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,249,106,30,kingdom,0.99,0.42,0.0,0.0,0.0,0.57,0.24,True
SemiBin_120,o__Bacteroidales (UID2657),160,491,268,10,477,4,0,0,0,97.01,0.7,50.0,2694,2572,115,genus,0.93,0.89,0.85,0.03,0.06,0.87,0.77,False
SemiBin_122,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,651,321,53,phylum,0.92,0.45,0.17,0.1,0.23,0.44,0.2,True
SemiBin_124,o__Bacteroidales (UID2657),160,492,269,22,469,1,0,0,0,93.96,0.37,0.0,2023,1862,54,genus,0.9,0.82,0.07,0.43,1.34,0.68,0.56,True
SemiBin_13,k__Bacteria (UID2329),174,149,89,7,134,8,0,0,0,94.38,6.29,62.5,2049,1968,279,family,0.95,0.91,0.33,0.03,0.06,0.78,0.71,True
SemiBin_134,k__Bacteria (UID2372),131,177,106,2,170,5,0,0,0,98.11,2.29,0.0,2115,1881,117,order,0.93,0.83,0.13,0.25,0.65,0.6,0.5,True
SemiBin_149,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,339,188,21,phylum,0.98,0.55,0.25,0.13,0.31,0.47,0.26,True
SemiBin_15,k__Bacteria (UID2329),174,149,89,37,109,3,0,0,0,67.04,3.37,100.0,1409,1314,303,phylum,0.99,0.92,0.39,0.11,0.25,0.69,0.63,True
SemiBin_152,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,358,243,40,class,0.94,0.64,0.66,0.06,0.12,0.59,0.38,False
SemiBin_159,k__Bacteria (UID2329),174,149,89,1,147,1,0,0,0,98.88,1.12,0.0,1894,1828,52,class,0.97,0.94,0.2,0.03,0.06,0.73,0.68,True
SemiBin_16,o__Clostridiales (UID1226),155,274,157,33,237,4,0,0,0,93.56,1.91,50.0,2494,2431,225,genus,0.81,0.79,0.29,0.18,0.47,0.77,0.61,True
SemiBin_165,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,0.31,0.0,0.0,479,159,15,kingdom,1.0,0.33,0.0,0.03,0.05,0.5,0.17,True
SemiBin_17,k__Bacteria (UID2372),131,177,106,3,170,4,0,0,0,97.17,1.35,0.0,2416,2061,233,order,0.94,0.8,0.26,0.23,0.58,0.64,0.52,True
SemiBin_18,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,343,183,47,class,0.87,0.47,0.35,0.31,0.85,0.59,0.28,True
SemiBin_184,k__Bacteria (UID2372),131,177,106,155,22,0,0,0,0,0.94,0.0,0.0,253,147,23,order,0.92,0.53,0.38,0.48,1.68,0.57,0.31,True
SemiBin_187,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,269,204,24,phylum,0.96,0.73,0.93,0.17,0.4,0.68,0.5,False
SemiBin_19,o__Clostridiales (UID1226),155,274,157,73,199,2,0,0,0,74.28,0.42,50.0,1812,1785,297,kingdom,1.0,0.99,0.0,0.0,0.0,0.92,0.91,True
SemiBin_20,o__Bacteroidales (UID2657),160,492,269,46,445,1,0,0,0,91.11,0.37,0.0,2011,1903,109,family,0.94,0.89,0.19,0.03,0.06,0.78,0.69,True
SemiBin_204,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,279,196,21,class,0.89,0.63,0.83,0.26,0.65,0.55,0.35,False
SemiBin_206,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,229,185,21,family,0.88,0.71,0.24,0.1,0.23,0.7,0.49,True
SemiBin_214,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,339,256,24,phylum,0.96,0.72,0.81,0.36,1.1,0.57,0.41,False
SemiBin_22,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,428,379,105,genus,0.85,0.75,0.68,0.12,0.28,0.71,0.53,False
SemiBin_222,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,277,166,15,phylum,0.97,0.58,0.68,0.33,0.91,0.58,0.34,False
SemiBin_23,o__Bacteroidales (UID2657),160,492,269,8,483,1,0,0,0,97.4,0.12,0.0,2050,1830,124,family,0.94,0.84,0.22,0.14,0.33,0.7,0.59,True
SemiBin_24,f__Bifidobacteriaceae (UID1460),70,502,225,66,432,4,0,0,0,87.21,0.83,50.0,1643,1597,222,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_245,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,374,201,12,class,0.84,0.45,0.1,0.28,0.82,0.47,0.21,True
SemiBin_25,k__Bacteria (UID2372),131,177,106,79,95,3,0,0,0,53.75,1.65,0.0,971,953,198,family,0.96,0.95,0.52,0.03,0.06,0.91,0.86,False
SemiBin_26,o__Bacteroidales (UID2657),160,491,268,17,456,18,0,0,0,96.02,3.73,27.78,2522,2387,121,family,0.94,0.89,0.18,0.03,0.07,0.78,0.69,True
SemiBin_27,o__Bacteroidales (UID2657),160,491,268,88,399,4,0,0,0,89.78,0.52,75.0,2339,2275,254,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
SemiBin_28,o__Bacteroidales (UID2657),160,491,268,98,391,2,0,0,0,83.4,0.56,50.0,2267,2204,274,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
SemiBin_29,o__Clostridiales (UID1226),155,278,158,73,204,1,0,0,0,67.57,0.63,0.0,2104,2057,349,family,0.95,0.93,0.08,0.06,0.12,0.94,0.87,True
SemiBin_297,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,268,96,7,kingdom,1.0,0.36,0.0,0.03,0.06,0.42,0.15,True
SemiBin_3,o__Bacteroidales (UID2657),160,491,268,16,433,42,0,0,0,96.66,6.84,38.1,2874,2693,214,genus,0.94,0.88,0.33,0.08,0.17,0.79,0.7,True
SemiBin_30,o__Clostridiales (UID1226),155,278,158,93,185,0,0,0,0,70.13,0.0,0.0,1843,1785,300,class,0.98,0.95,0.2,0.02,0.04,0.77,0.73,True
SemiBin_31,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,398,341,47,order,0.92,0.79,1.0,0.04,0.08,0.7,0.55,False
SemiBin_32,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,299,190,34,genus,0.63,0.4,0.89,0.46,1.67,0.6,0.24,False
SemiBin_33,o__Lactobacillales (UID355),490,336,184,1,332,3,0,0,0,99.46,0.91,100.0,1893,1842,129,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_35,o__Bacteroidales (UID2657),160,492,269,23,460,9,0,0,0,93.99,1.69,55.56,2407,2279,150,family,0.93,0.88,0.23,0.04,0.08,0.78,0.69,True
SemiBin_36,p__Proteobacteria (UID3887),1487,256,161,18,235,3,0,0,0,93.66,1.24,66.67,2212,1997,198,order,0.91,0.82,0.44,0.02,0.05,0.75,0.61,True
SemiBin_37,o__Lactobacillales (UID374),471,350,191,24,326,0,0,0,0,92.5,0.0,0.0,1764,1700,33,kingdom,1.0,0.96,0.0,0.0,0.0,0.91,0.87,True
SemiBin_38,k__Bacteria (UID203),5449,103,57,95,8,0,0,0,0,13.16,0.0,0.0,731,707,169,genus,0.8,0.78,0.33,0.17,0.43,0.76,0.59,True
SemiBin_39,o__Clostridiales (UID1226),155,278,158,8,269,1,0,0,0,98.62,0.63,100.0,2498,2430,115,genus,0.9,0.88,0.12,0.05,0.12,0.83,0.73,True
