,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID2982),88,230,148,74,151,5,0,0,0,67.81,2.4,20.0,2406,2128,439,class,0.78,0.69,0.37,0.07,0.15,0.78,0.54,True
SemiBin_1,o__Rhizobiales (UID3642),107,485,316,368,115,2,0,0,0,25.18,0.63,0.0,1342,1249,342,class,0.94,0.87,0.2,0.04,0.08,0.69,0.6,True
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,399,315,92,family,0.51,0.4,0.34,0.43,1.88,0.65,0.26,True
SemiBin_100,c__Alphaproteobacteria (UID3305),564,349,230,245,102,2,0,0,0,24.04,0.03,50.0,1251,1147,305,genus,0.57,0.52,0.3,0.23,0.66,0.66,0.35,True
SemiBin_101,k__Bacteria (UID3187),2258,188,117,165,23,0,0,0,0,5.8,0.0,0.0,751,593,198,order,0.59,0.46,0.46,0.41,1.63,0.64,0.3,False
SemiBin_102,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,1802,1663,407,family,0.69,0.63,0.4,0.04,0.07,0.7,0.44,True
SemiBin_103,c__Deltaproteobacteria (UID3216),83,247,155,153,93,1,0,0,0,44.71,0.65,0.0,2498,2099,560,order,0.54,0.45,0.2,0.47,1.95,0.56,0.25,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,30.17,0.0,0.0,1495,1279,306,class,0.79,0.67,0.23,0.53,1.94,0.59,0.4,True
SemiBin_105,k__Bacteria (UID203),5449,104,58,85,17,2,0,0,0,18.6,1.44,100.0,1035,872,262,genus,0.68,0.57,0.3,0.19,0.49,0.67,0.38,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,4.39,0.0,0.0,406,340,100,genus,0.51,0.43,0.56,0.05,0.1,0.63,0.27,False
SemiBin_107,k__Bacteria (UID2982),88,230,148,143,86,1,0,0,0,34.4,0.68,0.0,1048,923,260,order,0.8,0.71,0.38,0.08,0.17,0.77,0.54,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,7.76,0.0,0.0,1133,1034,216,genus,0.52,0.47,0.52,0.26,0.77,0.74,0.35,False
SemiBin_109,k__Bacteria (UID203),5449,104,58,82,22,0,0,0,0,29.14,0.0,0.0,1895,1754,444,order,0.77,0.72,0.4,0.07,0.16,0.71,0.51,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,4.11,0.0,0.0,466,419,124,class,0.86,0.77,0.41,0.16,0.36,0.63,0.49,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,306,245,64,phylum,0.98,0.79,0.7,0.02,0.04,0.74,0.58,False
SemiBin_111,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,258,239,68,genus,0.55,0.51,0.54,0.34,1.2,0.61,0.31,False
SemiBin_112,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,20.34,0.0,0.0,1242,1081,316,phylum,0.88,0.77,0.29,0.18,0.44,0.6,0.46,True
