,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,23.28,0.0,0.0,1035,950,276,order,0.84,0.77,0.35,0.14,0.35,0.64,0.49,True
SemiBin_1,c__Gammaproteobacteria (UID4443),356,451,270,159,286,6,0,0,0,60.23,1.85,66.67,2032,1894,384,class,0.91,0.85,0.19,0.32,0.99,0.53,0.45,True
SemiBin_10,p__Euryarchaeota (UID3),148,188,125,49,135,4,0,0,0,72.86,2.44,50.0,1484,1363,232,kingdom,1.0,0.92,0.27,0.05,0.11,0.62,0.57,True
SemiBin_100,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,904,349,113,kingdom,1.0,0.39,0.0,0.03,0.06,0.43,0.17,True
SemiBin_101,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,9.31,0.0,0.0,335,315,83,family,0.79,0.74,0.21,0.2,0.52,0.59,0.43,True
SemiBin_102,k__Bacteria (UID2495),2993,147,91,85,62,0,0,0,0,49.89,0.0,0.0,1140,1059,218,class,0.83,0.77,0.37,0.07,0.15,0.63,0.49,True
SemiBin_103,k__Archaea (UID2),207,145,103,124,11,6,4,0,0,7.13,1.05,0.0,1098,262,97,kingdom,1.0,0.24,0.0,0.14,0.32,0.39,0.09,True
SemiBin_104,p__Euryarchaeota (UID3),148,188,125,36,142,10,0,0,0,76.13,3.16,90.0,1179,1104,178,kingdom,1.0,0.94,0.34,0.07,0.14,0.87,0.81,True
SemiBin_106,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,8.46,0.0,0.0,543,523,137,genus,0.8,0.78,0.92,0.03,0.05,0.93,0.72,False
SemiBin_107,c__Gammaproteobacteria (UID4443),356,451,270,218,221,12,0,0,0,45.48,2.94,16.67,1068,1031,171,kingdom,1.0,0.96,0.0,0.0,0.0,0.75,0.72,True
SemiBin_109,k__Bacteria (UID1453),901,171,117,40,130,1,0,0,0,72.46,0.85,0.0,2351,2161,406,family,0.65,0.6,0.12,0.57,2.34,0.6,0.36,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,3.45,0.0,0.0,501,479,115,family,0.78,0.75,0.24,0.31,0.9,0.61,0.46,True
SemiBin_110,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,546,515,126,order,0.93,0.88,0.74,0.15,0.35,0.76,0.67,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,641,262,54,kingdom,1.0,0.41,0.44,0.02,0.05,0.49,0.2,True
SemiBin_112,c__Gammaproteobacteria (UID4444),263,498,228,120,370,8,0,0,0,75.35,2.76,62.5,2079,2017,325,kingdom,1.0,0.97,0.0,0.0,0.0,0.78,0.76,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,518,211,53,kingdom,0.98,0.4,0.0,0.0,0.0,0.42,0.17,True
