,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID1453),901, 171, 117, 95,76, 0,0,0, 0, 45.46,0.00, 0.00,2031,1813,412,phylum,0.89,0.79,0.13,0.27,0.81,0.53,0.42,True
bin.10,c__Deltaproteobacteria (UID3216), 83, 247, 155,157,81, 6,3,0, 0, 40.54,4.52,13.33,1894,1721,448,order,0.8,0.72,0.43,0.31,0.74,0.65,0.47,True
bin.100, k__Bacteria (UID203),5449,104,58, 38,32, 27, 7,0, 0, 78.84, 53.07,18.75,4538,4002,787,family,0.51,0.45,0.36,0.05,0.11,0.6,0.27,True
bin.102, k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0, 11.49,0.00, 0.00,1125,1030,309,class,0.91,0.83,0.41,0.03,0.07,0.64,0.53,True
bin.103, k__Bacteria (UID203),5449,104,58, 82,19, 3,0,0, 0, 30.34,5.17, 0.00,2755,2326,685,phylum,0.86,0.72,0.19,0.62,3.22,0.52,0.38,True
bin.105, k__Bacteria (UID203),5449,104,58, 71,26, 5,2,0, 0, 50.34, 15.52,72.73,2078,1985,363,class,0.87,0.83,0.32,0.05,0.12,0.76,0.63,True
bin.110, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,323,310,58,family,0.7,0.67,0.51,0.07,0.15,0.94,0.63,False
bin.111, k__Bacteria (UID203),5449,104,58, 63,36, 5,0,0, 0, 58.97,6.90,40.00,4463,4244,890,phylum,0.88,0.83,0.36,0.23,0.59,0.7,0.59,True
bin.113, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,1106,875,230,phylum,0.87,0.69,0.55,0.2,0.52,0.59,0.41,False
bin.114, k__Bacteria (UID203),5449,104,58, 97,5,2,0,0, 0, 12.07,3.45, 0.00,2505,2077,469,class,0.76,0.63,0.3,0.51,1.65,0.6,0.38,True
bin.116, k__Bacteria (UID203),5449,104,58, 90,13, 1,0,0, 0, 22.41,1.72, 0.00,1248,1196,309,phylum,0.93,0.89,0.75,0.14,0.32,0.8,0.71,False
bin.117, k__Bacteria (UID203),5449,104,58, 89,14, 1,0,0, 0, 17.59,1.72,100.00,1203,1120,287,phylum,0.89,0.83,0.29,0.13,0.29,0.71,0.58,True
bin.119, k__Bacteria (UID203),5449,103,57, 85,16, 1,0,1, 0, 26.32,6.14, 0.00,1750,1548,404,family,0.51,0.45,0.38,0.04,0.08,0.62,0.28,True
bin.12, k__Bacteria (UID3187),2258,181, 110, 50, 104, 27, 0,0, 0, 71.31, 15.01,40.74,2625,2414,527,phylum,0.84,0.78,0.38,0.14,0.34,0.61,0.47,True
bin.120, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,327,272,79,order,0.53,0.44,0.2,0.48,2.31,0.5,0.22,True
bin.126, k__Bacteria (UID203),5449,104,58, 82,22, 0,0,0, 0, 27.93,0.00, 0.00,2731,2356,621,family,0.6,0.52,0.31,0.7,5.78,0.57,0.29,True
bin.128,k__Bacteria (UID2495),2993,147,91, 57,51, 37, 1,1, 0, 70.85, 38.53,30.43,4607,4374,447,genus,0.75,0.72,0.26,0.07,0.15,0.68,0.49,True
bin.132, k__Bacteria (UID203),5449,104,58, 93,11, 0,0,0, 0,9.56,0.00, 0.00,349,335,97,order,0.82,0.79,0.5,0.17,0.46,0.61,0.48,False
bin.135, k__Bacteria (UID203),5449,104,58, 77,27, 0,0,0, 0, 39.81,0.00, 0.00,1587,1449,279,family,0.79,0.72,0.37,0.28,0.73,0.61,0.44,True
