,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,73,31,0,0,0,0,29.0,0.0,0.0,585,534,135,phylum,0.94,0.86,0.23,0.04,0.09,0.54,0.46,True
SemiBin_1,k__Bacteria (UID203),5449,103,58,89,14,0,0,0,0,22.57,0.0,0.0,2742,2673,592,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.94,True
SemiBin_10,k__Bacteria (UID2495),2993,147,91,116,27,4,0,0,0,22.67,4.4,0.0,488,426,116,phylum,0.75,0.66,0.07,0.55,2.54,0.47,0.31,True
SemiBin_100,k__Bacteria (UID203),5449,99,53,74,24,1,0,0,0,32.33,1.89,0.0,830,784,163,class,0.88,0.83,0.44,0.04,0.09,0.62,0.51,True
SemiBin_101,c__Gammaproteobacteria (UID4266),1097,270,172,215,55,0,0,0,0,21.49,0.0,0.0,413,387,89,phylum,0.92,0.86,0.18,0.04,0.08,0.49,0.42,True
SemiBin_104,k__Bacteria (UID203),5449,103,57,96,7,0,0,0,0,8.77,0.0,0.0,490,454,91,phylum,0.91,0.84,0.22,0.07,0.15,0.51,0.43,True
SemiBin_105,k__Archaea (UID2),207,149,107,129,5,9,2,4,0,6.31,3.85,0.0,1073,291,88,kingdom,1.0,0.27,0.0,0.13,0.29,0.37,0.1,True
SemiBin_106,c__Gammaproteobacteria (UID4201),1164,275,174,144,126,5,0,0,0,49.15,2.87,40.0,776,725,149,class,0.9,0.85,0.17,0.15,0.35,0.53,0.45,True
SemiBin_107,p__Euryarchaeota (UID3),148,188,125,68,107,13,0,0,0,56.58,5.53,76.92,1077,968,191,kingdom,1.0,0.9,0.08,0.07,0.16,0.6,0.54,True
SemiBin_108,k__Bacteria (UID203),5449,103,57,69,32,2,0,0,0,43.41,1.75,0.0,812,694,157,phylum,0.78,0.66,0.11,0.71,3.67,0.45,0.3,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1008,399,143,kingdom,1.0,0.4,0.0,0.04,0.09,0.41,0.16,True
SemiBin_110,c__Gammaproteobacteria (UID4266),1097,270,172,166,102,2,0,0,0,39.64,0.87,50.0,780,769,139,order,0.96,0.94,0.24,0.41,0.94,0.77,0.72,True
SemiBin_111,c__Gammaproteobacteria (UID4443),356,451,270,149,299,3,0,0,0,61.31,0.65,66.67,1311,1261,148,order,0.93,0.9,0.06,0.07,0.14,0.66,0.59,True
SemiBin_112,k__Bacteria (UID2566),525,208,136,76,130,2,0,0,0,70.85,0.76,100.0,1393,1305,236,class,0.91,0.85,0.24,0.04,0.09,0.61,0.52,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,696,276,102,kingdom,0.98,0.39,0.0,0.0,0.0,0.47,0.18,True
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,965,763,150,phylum,0.82,0.65,0.05,0.61,3.73,0.39,0.26,True
SemiBin_116,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,8.62,0.0,0.0,445,422,111,phylum,0.93,0.88,0.38,0.09,0.19,0.72,0.63,True
SemiBin_117,c__Gammaproteobacteria (UID4201),1164,275,174,165,91,18,1,0,0,43.1,9.96,14.29,1115,1036,209,class,0.88,0.81,0.11,0.18,0.43,0.53,0.43,True
SemiBin_118,k__Bacteria (UID1453),901,171,117,8,158,5,0,0,0,94.87,3.42,0.0,1854,1795,86,phylum,0.98,0.95,0.19,0.04,0.08,0.83,0.78,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,629,587,157,family,0.6,0.56,0.33,0.25,0.74,0.58,0.33,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,26.72,0.0,0.0,1178,1027,246,genus,0.57,0.5,0.43,0.09,0.2,0.54,0.27,True
SemiBin_122,k__Bacteria (UID203),5449,104,58,84,19,1,0,0,0,21.0,1.72,100.0,687,634,134,class,0.88,0.81,0.09,0.18,0.46,0.54,0.44,True
SemiBin_123,k__Bacteria (UID1453),901,171,117,43,122,6,0,0,0,76.36,1.94,66.67,1373,1216,163,phylum,0.76,0.67,0.03,0.71,3.32,0.46,0.31,True
SemiBin_124,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,384,367,88,class,0.83,0.79,0.21,0.03,0.06,0.62,0.49,True
SemiBin_125,k__Archaea (UID2),207,149,107,132,10,4,3,0,0,4.6,0.72,0.0,632,176,91,kingdom,1.0,0.28,0.0,0.1,0.22,0.39,0.11,True
SemiBin_127,k__Archaea (UID2),207,149,107,137,12,0,0,0,0,1.65,0.0,0.0,294,41,26,kingdom,1.0,0.14,0.0,0.22,0.52,0.36,0.05,True
SemiBin_129,k__Bacteria (UID1453),901,171,117,125,45,1,0,0,0,28.24,0.43,100.0,458,399,82,order,0.51,0.45,0.14,0.51,2.42,0.47,0.21,True
SemiBin_13,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,234,226,31,family,0.6,0.58,0.8,0.08,0.18,0.74,0.42,False
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,716,295,98,kingdom,0.99,0.41,0.0,0.0,0.0,0.44,0.18,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,335,131,63,kingdom,0.98,0.39,0.0,0.0,0.0,0.4,0.15,True
SemiBin_132,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,289,276,68,genus,0.57,0.55,0.78,0.2,0.5,0.59,0.32,False
SemiBin_133,k__Bacteria (UID1453),901,171,117,15,150,6,0,0,0,88.03,4.27,33.33,2137,2048,163,family,0.81,0.78,0.14,0.52,1.24,0.62,0.48,True
SemiBin_134,k__Archaea (UID2),207,145,103,95,49,1,0,0,0,34.19,0.97,0.0,678,633,125,kingdom,1.0,0.93,0.48,0.04,0.09,0.9,0.84,False
SemiBin_135,k__Bacteria (UID203),5449,100,54,89,1,10,0,0,0,2.05,1.68,0.0,659,213,33,kingdom,1.0,0.32,0.0,0.09,0.21,0.36,0.12,True
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,598,594,121,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
SemiBin_137,c__Gammaproteobacteria (UID4443),356,451,270,294,124,29,3,1,0,30.89,6.36,40.91,1028,962,228,class,0.89,0.84,0.1,0.17,0.41,0.56,0.47,True
SemiBin_138,k__Archaea (UID2),207,149,107,131,11,7,0,0,0,5.78,3.33,0.0,1296,219,83,kingdom,1.0,0.17,0.0,0.1,0.21,0.34,0.06,True
SemiBin_139,c__Gammaproteobacteria (UID4201),1164,275,174,110,159,6,0,0,0,65.02,2.44,66.67,1290,1215,181,class,0.9,0.85,0.12,0.14,0.32,0.55,0.46,True
SemiBin_14,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,2140,1974,365,class,0.79,0.73,0.24,0.03,0.06,0.58,0.42,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,267,254,67,phylum,0.91,0.86,0.34,0.03,0.06,0.56,0.48,True
SemiBin_142,k__Bacteria (UID203),5449,103,57,74,29,0,0,0,0,35.06,0.0,0.0,859,809,160,class,0.92,0.87,0.3,0.31,0.8,0.54,0.47,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,365,149,46,kingdom,0.99,0.41,0.0,0.0,0.0,0.42,0.17,True
SemiBin_144,c__Gammaproteobacteria (UID4201),1164,275,174,72,201,2,0,0,0,68.25,0.61,0.0,1009,929,66,phylum,0.95,0.88,0.08,0.06,0.12,0.51,0.45,True
SemiBin_145,p__Euryarchaeota (UID3),148,188,125,56,129,3,0,0,0,63.67,1.76,66.67,1009,970,178,kingdom,1.0,0.96,0.35,0.05,0.1,0.92,0.89,True
SemiBin_147,c__Gammaproteobacteria (UID4761),52,693,297,3,683,7,0,0,0,99.76,1.41,28.57,4075,3959,114,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
SemiBin_148,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,583,576,117,class,0.98,0.97,0.66,0.03,0.05,0.77,0.74,False
