,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.105,root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,228,202,30,genus,0.55,0.49,0.28,0.24,0.67,0.53,0.26,True
bin.135,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,230,213,7,phylum,0.92,0.85,0.14,0.03,0.05,0.56,0.48,True
bin.143,k__Bacteria (UID203),5449,104,58, 96,8, 0,0,0,0, 12.07,0.00, 0.00,176,148,7,order,0.79,0.66,0.19,0.17,0.41,0.55,0.36,True
bin.1559, k__Bacteria (UID203),5449,104,58, 80,13,7,4,0,0, 16.71,4.62, 0.00,1557,727,597,kingdom,1.0,0.47,0.03,0.12,0.27,0.38,0.18,True
bin.1561, k__Bacteria (UID203),5449,104,58, 78,17,9,0,0,0, 27.82,6.82,33.33,1764,1669,251,phylum,0.93,0.88,0.84,0.05,0.1,0.6,0.53,False
bin.1562,s__algicola (UID2846), 47, 571, 303,137, 276, 145, 13, 0,0, 74.23, 30.94,34.78,1686,1637,285,phylum,0.99,0.96,0.68,0.03,0.06,0.63,0.61,False
bin.1563, c__Alphaproteobacteria (UID3305),564, 347, 229,198, 141,8,0,0,0, 45.47,2.18, 0.00,1655,1542,295,family,0.87,0.81,0.6,0.24,0.57,0.69,0.56,False
bin.1566, root (UID1), 5656, 56,24, 46,0, 0,0,0,10, 5.21, 54.63, 0.25,4278,1232,540,kingdom,1.0,0.29,0.0,0.12,0.27,0.38,0.11,True
bin.1570, c__Gammaproteobacteria (UID4443),356, 451, 270,212, 225,14, 0,0,0, 50.57,2.45,50.00,1548,1407,338,genus,0.51,0.46,0.63,0.24,0.61,0.63,0.29,False
bin.1572, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,736,314,112,kingdom,1.0,0.43,0.0,0.05,0.1,0.41,0.17,True
bin.1573, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,925,873,213,phylum,0.94,0.89,0.68,0.08,0.16,0.61,0.55,False
bin.1574, c__Gammaproteobacteria (UID4443),356, 451, 270,128, 294,28, 1,0,0, 68.97,5.98,19.35,1642,1542,257,phylum,0.97,0.92,0.8,0.04,0.09,0.66,0.6,False
bin.1575, k__Bacteria (UID203),5449,104,58, 67,18,14, 5,0,0, 46.55, 30.00,20.69,1561,1470,275,phylum,0.94,0.89,0.81,0.05,0.1,0.57,0.51,False
