sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_9.fa	OTU_97.37245.0	0.4713393074370696	1.0	4611682	2173667	2173667	0.043478260869565216	1.0	23	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_24.fa	OTU_97.9740.1	0.946170105558271	1.0	1720661	1628038	1628038	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_59.fa	OTU_97.42948.0	1.0	1.0	2381437	2381437	2381437	1.0	1.0	35	35	35
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_208.fa	OTU_97.42878.0	1.0	1.0	2349438	2349438	2349438	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_64.fa	OTU_97.8334.0	1.0	1.0	1974259	1974259	1974259	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_30.fa	OTU_97.37901.0	0.7755465739040658	1.0	9375905	7271451	7271451	0.01904761904761905	1.0	105	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_31.fa	OTU_97.29.0	0.9992269868554975	1.0	7014111	7008689	7008689	0.6666666666666666	1.0	6	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_69.fa	OTU_97.237.0	1.0	1.0	3175250	3175250	3175250	1.0	1.0	17	17	17
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_174.fa	OTU_97.44550.0	1.0	1.0	2064138	2064138	2064138	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi_hash/seed/S16/new_norm/output0/output_recluster_bins/SemiBin_173.fa	OTU_97.44294.0	1.0	1.0	1924418	1924418	1924418	1.0	1.0	1	1	1
