sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_72.fa	OTU_97.1704.0	1.0	1.0	2497042	2497042	2497042	1.0	1.0	6	6	6
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_14.fa	OTU_97.30560.0	1.0	1.0	2227249	2227249	2227249	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_40.fa	OTU_97.38106.0	0.37819450434729335	1.0	5745414	2172884	2172884	0.010416666666666666	1.0	96	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_52.fa	OTU_97.2213.0	1.0	1.0	1835324	1835324	1835324	1.0	1.0	68	68	68
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_35.fa	OTU_97.44294.0	1.0	1.0	1924487	1924487	1924487	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_34.fa	OTU_97.30766.0	1.0	1.0	2767898	2767898	2767898	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_56.fa	OTU_97.42502.0	1.0	1.0	1993073	1993073	1993073	1.0	1.0	77	77	77
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_3.fa	OTU_97.44958.0	0.9878169183484052	1.0	1791747	1769918	1769918	0.25	1.0	4	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_27.fa	OTU_97.23667.1	1.0	1.0	2167881	2167881	2167881	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_2.fa	OTU_97.20226.0	0.8156625081970772	1.0	2901949	2367011	2367011	0.0030303030303030303	1.0	330	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_19.fa	OTU_97.39153.1	0.4272178922505649	1.0	5092797	2175734	2175734	0.009174311926605505	1.0	109	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_18.fa	OTU_97.39153.0	1.0	1.0	2188013	2188013	2188013	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_76.fa	OTU_97.37109.0	1.0	1.0	2248971	2248971	2248971	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bwa/6/new_norm/output2/output_recluster_bins/SemiBin_5.fa	OTU_97.45058.0	0.5188727638350543	1.0	3224382	1673044	1673044	0.02	1.0	50	1	1
