,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,p__Proteobacteria (UID3887), 1487,255, 158, 19, 228, 8,0, 0, 0, 93.30,1.54, 0.00,2070,1995,122,order,0.98,0.94,0.33,0.15,0.35,0.97,0.92,True
bin.10,k__Bacteria (UID2372),131, 177, 106, 15, 150, 9,3, 0, 0, 89.49,4.24,33.33,2300,1948,223,order,0.92,0.78,0.25,0.22,0.56,0.62,0.48,True
bin.102,root (UID1), 5656, 56,24, 53,3,0,0, 0, 0,6.25,0.00, 0.00,191,166,22,genus,0.66,0.57,0.25,0.48,2.04,0.67,0.38,True
bin.103,k__Bacteria (UID203),5449,103,57, 94,9,0,0, 0, 0,8.77,0.00, 0.00,472,355,49,genus,0.56,0.42,0.28,0.56,3.28,0.64,0.27,True
bin.106,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,525,366,78,phylum,0.96,0.67,0.88,0.05,0.11,0.56,0.38,False
bin.107,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,335,289,55,class,0.96,0.83,0.64,0.04,0.09,0.73,0.6,False
bin.108,k__Bacteria (UID203),5449,103,58, 73,30, 0,0, 0, 0, 43.10,0.00, 0.00,426,421,114,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.11, k__Bacteria (UID203),5449,102,58, 2, 84, 16, 0, 0, 0, 96.55,4.08,81.25,2218,2005,354,kingdom,1.0,0.9,0.0,0.0,0.0,0.94,0.85,True
bin.111,k__Bacteria (UID203),5449,103,57, 38,42, 22, 1, 0, 0, 44.58,7.59, 4.00,715,691,172,family,0.94,0.91,0.23,0.51,1.97,0.66,0.6,True
bin.112,c__Clostridia (UID1085),35, 420, 196, 93, 325, 2,0, 0, 0, 79.00,0.77, 0.00,1841,1702,160,genus,0.55,0.5,0.29,0.34,1.19,0.59,0.3,True
bin.113,k__Bacteria (UID203),5449,104,58, 96,8,0,0, 0, 0,4.39,0.00, 0.00,415,302,57,kingdom,1.0,0.73,0.0,0.0,0.0,0.69,0.5,True
bin.115,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,600,408,102,family,0.8,0.55,0.37,0.25,0.74,0.58,0.31,True
bin.123,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,240,224,27,family,0.93,0.87,0.87,0.06,0.12,0.69,0.6,False
bin.129,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,403,348,39,family,0.89,0.77,0.2,0.17,0.4,0.73,0.56,True
bin.13, k__Bacteria (UID203),5449,104,58, 5, 69, 30, 0, 0, 0, 92.24, 13.95,33.33,2170,2078,301,family,0.95,0.91,0.33,0.03,0.06,0.78,0.71,True
bin.131,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,395,214,18,class,0.84,0.45,0.09,0.27,0.78,0.48,0.22,True
bin.132,k__Bacteria (UID203),5449,103,57,101,2,0,0, 0, 0,1.75,0.00, 0.00,405,381,83,genus,0.82,0.77,0.3,0.62,4.16,0.78,0.6,True
bin.133,k__Bacteria (UID203),5449,103,58, 93,10, 0,0, 0, 0,3.68,0.00, 0.00,224,114,32,phylum,0.95,0.48,0.73,0.52,1.37,0.54,0.26,False
bin.135,k__Bacteria (UID203),5449,104,58,102,2,0,0, 0, 0,0.31,0.00, 0.00,516,202,44,kingdom,1.0,0.39,0.0,0.02,0.05,0.56,0.22,True
bin.137, o__Clostridiales (UID1212), 172, 263, 149,227,31, 5,0, 0, 0,2.61,0.10,20.00,333,291,69,genus,0.73,0.63,0.5,0.66,5.04,0.75,0.48,False
bin.14,o__Bacteroidales (UID2657), 160, 491, 268, 38, 449, 4,0, 0, 0, 92.77,0.87,25.00,2480,2357,96,genus,0.95,0.9,0.25,0.02,0.05,0.87,0.79,True
bin.146,k__Bacteria (UID203),5449,103,57, 80,23, 0,0, 0, 0, 21.15,0.00, 0.00,337,314,82,genus,0.83,0.78,0.08,0.65,2.81,0.7,0.54,True
bin.149,k__Bacteria (UID203),5449,103,58, 83,20, 0,0, 0, 0, 22.41,0.00, 0.00,437,402,106,phylum,0.99,0.91,0.28,0.21,0.5,0.58,0.52,True
bin.15, k__Bacteria (UID203),5449,104,58, 67,36, 1,0, 0, 0, 49.14,1.72,100.00,1195,1132,263,phylum,0.99,0.94,0.35,0.1,0.23,0.69,0.65,True
bin.150,k__Bacteria (UID203),5449,103,57, 98,4,1,0, 0, 0,7.02,1.75, 0.00,583,499,114,genus,0.74,0.64,0.42,0.68,4.88,0.75,0.47,True
bin.151,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,445,371,55,genus,0.87,0.73,0.34,0.42,1.6,0.71,0.51,True
bin.152,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,194,151,32,family,0.61,0.47,0.4,0.34,1.12,0.74,0.35,True
bin.153,root (UID1), 5656, 56,24, 55,1,0,0, 0, 0,4.17,0.00, 0.00,365,174,19,phylum,0.89,0.42,0.11,0.1,0.23,0.41,0.17,True
bin.156,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,216,91,21,kingdom,1.0,0.42,0.0,0.05,0.12,0.44,0.19,True
bin.16,o__Clostridiales (UID1226), 155, 274, 157, 40, 231, 3,0, 0, 0, 92.26,1.27,66.67,2447,2376,209,genus,0.81,0.79,0.25,0.17,0.42,0.77,0.61,True
bin.161,o__Lactobacillales (UID374), 471, 350, 191, 2,348, 0,0, 0, 0, 99.30,0.00, 0.00,1808,1747,30,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.88,True
bin.17,k__Bacteria (UID2372),131, 177, 106, 15, 161, 1,0, 0, 0, 89.49,0.94, 0.00,2118,1821,199,order,0.94,0.81,0.26,0.21,0.53,0.65,0.53,True
bin.175,p__Proteobacteria (UID3887), 1487,256, 161,142, 113, 1,0, 0, 0, 48.65,0.62, 0.00,679,637,145,phylum,0.99,0.93,0.4,0.02,0.05,0.71,0.66,True
bin.179,k__Bacteria (UID203),5449,103,57,100,2,1,0, 0, 0,1.91,0.16, 0.00,259,76,35,kingdom,0.99,0.29,0.0,0.0,0.0,0.57,0.17,True
bin.18, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,563,497,68,genus,0.79,0.7,0.4,0.51,2.24,0.67,0.47,True
bin.19,o__Clostridiales (UID1120), 304, 249, 142,218,31, 0,0, 0, 0,0.68,0.00, 0.00,390,250,60,phylum,0.95,0.61,0.66,0.24,0.65,0.62,0.38,False
bin.200, o__Bacteroidales (UID2617), 213, 406, 265, 17, 387, 2,0, 0, 0, 96.09,0.57, 0.00,1896,1828,61,family,0.96,0.92,0.24,0.02,0.04,0.95,0.88,True
