sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_43.fa	OTU_97.26160.0	0.7620979588609026	1.0	5639939	4298186	4298186	0.007263922518159807	1.0	413	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_155.fa	OTU_97.42986.0	1.0	1.0	2702087	2702087	2702087	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_96.fa	OTU_97.45365.0	1.0	1.0	2096863	2096863	2096863	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_95.fa	OTU_97.42422.0	1.0	1.0	2137432	2137432	2137432	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_94.fa	OTU_97.20.0	1.0	1.0	2300986	2300986	2300986	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_92.fa	OTU_97.27797.0	0.9784313488249895	1.0	2314192	2264278	2264278	0.08333333333333333	1.0	12	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_91.fa	OTU_97.44036.0	0.9080912268115303	1.0	2960577	2688474	2688474	0.017857142857142856	1.0	56	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_70.fa	OTU_97.45053.0	0.9674468486198355	1.0	1978641	1914230	1914230	0.35	1.0	20	7	7
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_7.fa	OTU_97.329.1	0.6111214538844647	1.0	2728690	1667561	1667561	0.01282051282051282	1.0	78	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_57.fa	OTU_97.237.0	0.9988932371727635	1.0	3179543	3176024	3176024	0.8	1.0	5	4	4
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_49.fa	OTU_97.38106.0	0.5316145940498667	1.0	4087337	2172888	2172888	0.003125	1.0	320	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_31.fa	OTU_97.35846.0	0.6909216636012901	1.0	3145345	2173187	2173187	0.0070921985815602835	1.0	141	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_190.fa	OTU_97.38628.0	1.0	1.0	2309493	2309493	2309493	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_175.fa	OTU_97.43676.0	1.0	1.0	2571304	2571304	2571304	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_161.fa	OTU_97.28342.0	1.0	1.0	2160234	2160234	2160234	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_156.fa	OTU_97.42987.0	1.0	1.0	2524781	2524781	2524781	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_99.fa	OTU_97.44958.0	0.8738922093600254	1.0	2025315	1769907	1769907	0.012987012987012988	1.0	77	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_143.fa	OTU_97.14837.0	0.9920433598975889	1.0	1820115	1805633	1805633	0.3333333333333333	1.0	6	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Oral/multi_to_multi/bowtie2/S15/new_norm/output4/output_recluster_bins/SemiBin_130.fa	OTU_97.44228.0	0.9948213640554073	1.0	2222593	2211083	2211083	0.75	1.0	12	9	9
