,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID203),5449,104,58, 52,25,26, 1,0, 0, 75.00, 43.97,93.10,2954,2849,472,family,0.95,0.91,0.27,0.02,0.05,0.92,0.84,True
bin.1, k__Bacteria (UID2329),174, 149,89, 7,129,13, 0,0, 0, 95.51, 13.48,69.23,2923,2771,464,class,0.97,0.92,0.37,0.05,0.11,0.75,0.69,True
bin.10,k__Bacteria (UID2372),131, 177, 106, 13, 159,5,0,0, 0, 92.59,1.79,20.00,2209,2074,98,order,0.95,0.89,0.24,0.09,0.2,0.87,0.77,True
bin.108,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,548,464,76,genus,0.79,0.67,0.47,0.39,1.46,0.76,0.51,False
bin.11, k__Bacteria (UID203),5449,104,58, 96,7, 0,0,0, 1,2.82,0.63, 0.00,867,268,112,kingdom,1.0,0.31,0.0,0.03,0.06,0.52,0.16,True
bin.113,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,278,258,49,family,0.84,0.78,0.38,0.37,1.32,0.65,0.51,True
bin.12, k__Bacteria (UID203),5449,104,58, 78,25,1,0,0, 0, 41.38,1.72, 0.00,1533,1475,327,kingdom,1.0,0.96,0.0,0.0,0.0,0.87,0.84,True
bin.127,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,261,220,38,genus,0.77,0.65,0.24,0.46,1.34,0.62,0.41,True
bin.129,o__Lactobacillales (UID374), 471, 350, 191, 4,346,0,0,0, 0, 98.95,0.00, 0.00,1828,1765,68,kingdom,1.0,0.97,0.0,0.0,0.0,0.89,0.86,True
bin.134, o__Clostridiales (UID1226), 155, 278, 158, 2,276,0,0,0, 0, 99.35,0.00, 0.00,2544,2478,54,family,0.95,0.92,0.04,0.08,0.18,0.93,0.86,True
bin.14,o__Clostridiales (UID1226), 155, 274, 157, 51, 216,7,0,0, 0, 87.61,3.82,100.00,2223,2183,205,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.140,k__Bacteria (UID203),5449,104,58, 98,6, 0,0,0, 0,8.62,0.00, 0.00,244,221,14,family,0.92,0.83,0.28,0.33,0.9,0.73,0.61,True
bin.151,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,344,120,10,kingdom,1.0,0.35,0.0,0.04,0.09,0.39,0.14,True
bin.152,k__Bacteria (UID203),5449,104,58, 88,16,0,0,0, 0, 24.14,0.00, 0.00,381,350,28,family,0.93,0.86,0.28,0.12,0.28,0.72,0.62,True
bin.16, g__Prevotella (UID2724),55, 567, 296, 29, 533,5,0,0, 0, 92.57,1.25,40.00,2192,2088,170,family,0.98,0.93,0.26,0.04,0.07,0.93,0.86,True
bin.163,k__Bacteria (UID203),5449,104,58,101,3, 0,0,0, 0,5.17,0.00, 0.00,237,219,8,family,0.92,0.85,0.23,0.1,0.23,0.83,0.7,True
bin.165,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,277,254,35,genus,0.86,0.79,0.19,0.15,0.35,0.76,0.6,True
bin.17, p__Actinobacteria (UID2112),31, 211, 124, 30, 112,68, 1,0, 0, 90.05, 40.37,60.56,2596,2453,444,kingdom,1.0,0.94,0.0,0.0,0.0,0.89,0.84,True
bin.172,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,231,211,25,family,0.95,0.87,0.03,0.07,0.15,0.85,0.74,True
bin.177,o__Selenomonadales (UID1024), 64, 334, 167, 2,328,4,0,0, 0, 99.25,1.52,25.00,1992,1844,43,class,0.95,0.88,0.19,0.1,0.22,0.72,0.64,True
bin.178,k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,2.98,0.00, 0.00,328,154,19,class,0.89,0.42,0.21,0.23,0.64,0.48,0.2,True
bin.18, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,379,355,95,genus,0.79,0.74,0.55,0.08,0.17,0.84,0.62,False
bin.194,c__Clostridia (UID1085),35, 420, 196, 71, 345,4,0,0, 0, 80.89,1.35,25.00,2038,1816,36,family,0.79,0.7,0.08,0.51,2.37,0.59,0.41,True
bin.20,k__Bacteria (UID2329),174, 149,89, 20, 128,1,0,0, 0, 91.01,1.12, 0.00,1788,1668,111,phylum,0.98,0.92,0.21,0.06,0.14,0.76,0.7,True
bin.202,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,161,140,19,genus,0.91,0.8,0.47,0.16,0.36,0.75,0.59,False
bin.205,k__Bacteria (UID203),5449,104,58, 86,18,0,0,0, 0, 11.21,0.00, 0.00,270,264,6,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
