sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_96.fa	OTU_97.27397.0	1.0	1.0	3773028	3773028	3773028	1.0	1.0	3	3	3
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_58.fa	OTU_97.4796.0	1.0	1.0	3750766	3750766	3750766	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_23.fa	OTU_97.240.0	0.9872610077810074	1.0	4408041	4351887	4351887	0.07142857142857142	1.0	14	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_20.fa	OTU_97.10120.0	0.6839820854989683	1.0	6003628	4106374	4106374	0.0136986301369863	1.0	73	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_17.fa	OTU_97.40119.0	0.9942777183849657	1.0	4067084	4043811	4043811	0.16666666666666666	1.0	6	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_168.fa	OTU_97.512.0	1.0	1.0	3611882	3611882	3611882	1.0	1.0	1	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_162.fa	OTU_97.7000.0	1.0	1.0	4558852	4558852	4558852	1.0	1.0	2	2	2
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_44.fa	OTU_97.14013.0	0.36426760360954	1.0	11278667	4108453	4108453	0.006369426751592357	1.0	157	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_46.fa	OTU_97.38148.1	0.7572001309339522	1.0	5459241	4133738	4133738	0.005952380952380952	1.0	168	1	1
gsa	/public/home/pansj/abundance_estimation/CAMI2/Gastrointestinal/multi_to_multi/bowtie2/S0/new_norm/output4/output_recluster_bins/SemiBin_163.fa	OTU_97.68.0	1.0	1.0	3592119	3592119	3592119	1.0	1.0	1	1	1
