sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.40724.1	OTU_97.40724.1	1.0	1.0	1136733	1136733	1136733	1.0	1.0	3761	3761	3761
gsa	OTU_97.37770.0	OTU_97.37770.0	1.0	1.0	1836209	1836209	1836209	1.0	1.0	5	5	5
gsa	OTU_97.38235.0	OTU_97.38235.0	1.0	1.0	3198098	3198098	3198098	1.0	1.0	11	11	11
gsa	OTU_97.6773.0	OTU_97.6773.0	1.0	1.0	3307529	3307529	3307529	1.0	1.0	20	20	20
gsa	OTU_97.16722.0	OTU_97.16722.0	1.0	1.0	1830238	1830238	1830238	1.0	1.0	15	15	15
gsa	OTU_97.36842.0	OTU_97.36842.0	1.0	1.0	3132051	3132051	3132051	1.0	1.0	3	3	3
gsa	OTU_97.31171.0	OTU_97.31171.0	1.0	1.0	1940143	1940143	1940143	1.0	1.0	1	1	1
gsa	OTU_97.38349.0	OTU_97.38349.0	1.0	1.0	2064564	2064564	2064564	1.0	1.0	1	1	1
gsa	OTU_97.43292.0	OTU_97.43292.0	1.0	1.0	2534150	2534150	2534150	1.0	1.0	2	2	2
gsa	OTU_97.36762.0	OTU_97.36762.0	1.0	1.0	2159252	2159252	2159252	1.0	1.0	2	2	2
gsa	OTU_97.19291.0	OTU_97.19291.0	1.0	1.0	2934594	2934594	2934594	1.0	1.0	11	11	11
gsa	OTU_97.40353.0	OTU_97.40353.0	1.0	1.0	2225306	2225306	2225306	1.0	1.0	17	17	17
gsa	OTU_97.3272.0	OTU_97.3272.0	1.0	1.0	6823481	6823481	6823481	1.0	1.0	2	2	2
gsa	OTU_97.20227.0	OTU_97.20227.0	1.0	1.0	2021815	2021815	2021815	1.0	1.0	3	3	3
gsa	OTU_97.40729.0	OTU_97.40729.0	1.0	1.0	1972685	1972685	1972685	1.0	1.0	1	1	1
gsa	OTU_97.162.0	OTU_97.162.0	1.0	1.0	6645472	6645472	6645472	1.0	1.0	1	1	1
gsa	OTU_97.40489.0	OTU_97.40489.0	1.0	1.0	1614517	1614517	1614517	1.0	1.0	1	1	1
gsa	OTU_97.43913.0	OTU_97.43913.0	1.0	1.0	1848752	1848752	1848752	1.0	1.0	1	1	1
gsa	OTU_97.19747.0	OTU_97.19747.0	1.0	1.0	2782359	2782359	2782359	1.0	1.0	13	13	13
gsa	OTU_97.43871.0	OTU_97.43871.0	1.0	1.0	2106237	2106237	2106237	1.0	1.0	11	11	11
gsa	OTU_97.30583.0	OTU_97.30583.0	1.0	1.0	1364158	1364158	1364158	1.0	1.0	2940	2940	2940
gsa	OTU_97.14853.0	OTU_97.14853.0	1.0	1.0	7679751	7679751	7679751	1.0	1.0	2	2	2
gsa	OTU_97.38349.1	OTU_97.38349.1	1.0	1.0	1922526	1922526	1922526	1.0	1.0	1508	1508	1508
gsa	OTU_97.17553.1	OTU_97.17553.1	1.0	1.0	1192322	1192322	1192322	1.0	1.0	2558	2558	2558
gsa	OTU_97.43292.1	OTU_97.43292.1	1.0	1.0	3413254	3413254	3413254	1.0	1.0	258	258	258
gsa	OTU_97.33269.0	OTU_97.33269.0	1.0	1.0	2173240	2173240	2173240	1.0	1.0	13	13	13
gsa	OTU_97.36395.0	OTU_97.36395.0	1.0	1.0	6813961	6813961	6813961	1.0	1.0	31	31	31
gsa	OTU_97.17553.0	OTU_97.17553.0	1.0	1.0	2171657	2171657	2171657	1.0	1.0	24	24	24
gsa	OTU_97.35508.0	OTU_97.35508.0	1.0	1.0	3032882	3032882	3032882	1.0	1.0	9	9	9
gsa	OTU_97.36767.0	OTU_97.36767.0	1.0	1.0	1977066	1977066	1977066	1.0	1.0	3	3	3
gsa	OTU_97.90.0	OTU_97.90.0	1.0	1.0	1667140	1667140	1667140	1.0	1.0	5	5	5
gsa	OTU_97.44851.0	OTU_97.44851.0	1.0	1.0	1666584	1666584	1666584	1.0	1.0	16	16	16
gsa	OTU_97.40488.0	OTU_97.40488.0	1.0	1.0	1991416	1991416	1991416	1.0	1.0	7	7	7
gsa	OTU_97.30583.1	OTU_97.30583.1	1.0	1.0	1784016	1784016	1784016	1.0	1.0	30	30	30
gsa	OTU_97.3066.0	OTU_97.3066.0	1.0	1.0	7121770	7121770	7121770	1.0	1.0	23	23	23
gsa	OTU_97.40724.0	OTU_97.40724.0	1.0	1.0	2587783	2587783	2587783	1.0	1.0	10	10	10
gsa	OTU_97.25948.0	OTU_97.25948.0	1.0	1.0	3354341	3354341	3354341	1.0	1.0	13	13	13
gsa	OTU_97.43733.0	OTU_97.43733.0	1.0	1.0	3361010	3361010	3361010	1.0	1.0	11	11	11
gsa	OTU_97.272.0	OTU_97.272.0	1.0	1.0	5513878	5513878	5513878	1.0	1.0	1	1	1
