,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,c__Gammaproteobacteria (UID4201),1164,271,170,114,153,4,0,0,0,48.77,0.13,0.0,633,592,161,order,0.92,0.86,0.64,0.03,0.06,0.7,0.6,False
SemiBin_1,o__Lactobacillales (UID374),471,350,191,13,332,5,0,0,0,94.85,1.2,60.0,1771,1719,156,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.89,True
SemiBin_10,k__Bacteria (UID2372),131,177,106,0,177,0,0,0,0,100.0,0.0,0.0,2305,2230,151,genus,0.83,0.8,0.44,0.03,0.06,0.96,0.77,True
SemiBin_102,o__Bacteroidales (UID2657),160,492,269,24,460,8,0,0,0,96.53,1.87,12.5,2100,2000,119,family,0.96,0.91,0.29,0.05,0.1,0.78,0.71,True
SemiBin_103,f__Lachnospiraceae (UID1256),33,333,171,1,332,0,0,0,0,99.42,0.0,0.0,2763,2684,50,genus,0.85,0.83,0.18,0.07,0.15,0.95,0.79,True
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,625,538,106,family,0.88,0.76,0.27,0.39,1.24,0.67,0.51,True
SemiBin_105,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,402,119,14,kingdom,0.99,0.29,0.0,0.0,0.0,0.43,0.13,True
SemiBin_106,k__Bacteria (UID2328),3167,126,75,33,92,1,0,0,0,64.0,0.11,0.0,764,629,162,family,0.84,0.69,0.19,0.5,2.53,0.55,0.38,True
SemiBin_11,o__Clostridiales (UID1226),155,274,157,24,236,14,0,0,0,92.95,3.95,92.86,2400,2367,235,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,350,308,60,family,0.84,0.74,0.32,0.27,0.7,0.72,0.53,True
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,286,257,43,genus,0.86,0.77,0.31,0.15,0.36,0.68,0.53,True
SemiBin_116,k__Bacteria (UID203),5449,98,58,97,1,0,0,0,0,0.34,0.0,0.0,455,214,14,phylum,0.93,0.44,0.47,0.23,0.61,0.44,0.19,False
SemiBin_118,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,2.19,0.0,0.0,396,270,63,phylum,0.99,0.67,0.79,0.28,0.82,0.57,0.38,False
