,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,372,316,92,order,0.54,0.46,0.19,0.44,1.96,0.54,0.25,True
SemiBin_1,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,734,626,202,order,0.78,0.66,0.28,0.37,1.02,0.6,0.4,True
SemiBin_10,k__Bacteria (UID2982),88,230,148,87,138,5,0,0,0,62.03,1.43,60.0,1729,1622,344,order,0.84,0.78,0.42,0.07,0.16,0.8,0.63,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,15.8,0.0,0.0,718,621,198,phylum,0.81,0.7,0.19,0.38,1.27,0.54,0.38,True
SemiBin_101,k__Bacteria (UID1452),924,151,101,12,137,2,0,0,0,90.98,1.32,50.0,2934,2612,321,genus,0.49,0.44,0.47,0.04,0.09,0.63,0.27,False
SemiBin_102,k__Bacteria (UID203),5449,104,58,89,12,3,0,0,0,18.73,0.47,0.0,847,738,207,genus,0.49,0.43,0.44,0.44,1.79,0.61,0.26,True
SemiBin_103,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,22.41,0.0,0.0,638,573,159,class,0.89,0.8,0.45,0.16,0.38,0.6,0.48,True
SemiBin_104,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,10.34,0.0,0.0,424,372,102,family,0.53,0.46,0.49,0.32,1.11,0.6,0.28,False
SemiBin_105,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,13.48,0.0,0.0,1636,1446,402,class,0.86,0.76,0.45,0.5,1.61,0.58,0.44,False
SemiBin_106,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,10.34,0.0,0.0,1408,1280,321,genus,0.68,0.62,0.25,0.12,0.28,0.65,0.4,True
SemiBin_107,k__Bacteria (UID2982),88,230,148,102,124,4,0,0,0,54.15,2.03,100.0,1546,1432,327,family,0.77,0.72,0.33,0.09,0.19,0.75,0.54,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,85,15,4,0,0,0,15.91,0.63,75.0,1852,1662,469,genus,0.66,0.59,0.69,0.29,0.81,0.77,0.45,False
SemiBin_109,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,35.0,0.0,0.0,1897,1743,405,order,0.7,0.65,0.37,0.14,0.34,0.66,0.43,True
SemiBin_11,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,25.94,0.0,0.0,868,793,219,genus,0.48,0.44,0.43,0.36,1.27,0.61,0.27,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1267,935,255,order,0.59,0.43,0.22,0.39,1.32,0.59,0.25,True
SemiBin_111,o__Rhizobiales (UID3642),107,485,316,299,184,2,0,0,0,36.94,0.47,50.0,1487,1402,349,class,0.94,0.89,0.21,0.04,0.08,0.7,0.62,True
SemiBin_112,k__Bacteria (UID3187),2258,188,117,119,66,3,0,0,0,38.38,1.71,33.33,1940,1636,454,family,0.75,0.63,0.32,0.27,0.71,0.61,0.39,True
SemiBin_114,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,13.95,0.0,0.0,1104,959,287,family,0.64,0.55,0.4,0.41,1.12,0.62,0.34,True
SemiBin_115,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,27.66,0.0,0.0,1163,990,260,order,0.58,0.49,0.28,0.12,0.29,0.6,0.3,True
SemiBin_118,k__Bacteria (UID203),5449,103,58,74,29,0,0,0,0,38.79,0.0,0.0,1181,989,260,phylum,0.88,0.74,0.12,0.61,2.39,0.52,0.39,True
SemiBin_119,k__Archaea (UID2),207,145,103,110,34,1,0,0,0,25.54,0.97,0.0,774,612,193,phylum,0.87,0.69,0.41,0.03,0.05,0.62,0.43,True
SemiBin_12,k__Bacteria (UID203),5449,103,57,65,36,2,0,0,0,47.77,3.51,0.0,2532,2369,577,order,0.82,0.77,0.58,0.21,0.49,0.86,0.67,False
