,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,f__Lachnospiraceae (UID1255),90,354,174,48,302,4,0,0,0,86.85,2.01,50.0,3040,2969,471,genus,0.9,0.88,0.36,0.03,0.07,0.97,0.85,True
SemiBin_1,f__Lachnospiraceae (UID1255),90,354,174,110,239,5,0,0,0,65.54,1.25,20.0,1837,1721,342,class,0.97,0.91,0.34,0.03,0.07,0.69,0.63,True
SemiBin_10,o__Clostridiales (UID1120),304,250,143,47,199,4,0,0,0,80.67,1.7,0.0,1605,1522,265,family,0.94,0.89,0.33,0.07,0.16,0.95,0.84,True
SemiBin_101,o__Bacteroidales (UID2657),160,490,268,15,472,3,0,0,0,98.67,0.63,100.0,4283,4203,91,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.96,True
SemiBin_106,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,318,299,44,phylum,0.99,0.93,1.0,0.39,0.91,0.84,0.78,False
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,233,208,13,phylum,0.96,0.86,0.83,0.22,0.54,0.82,0.71,False
SemiBin_12,o__Clostridiales (UID1212),172,263,149,35,226,2,0,0,0,86.27,0.81,50.0,1841,1761,187,family,0.92,0.88,0.14,0.58,2.02,0.72,0.63,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,686,630,64,genus,0.68,0.63,0.33,0.66,5.2,0.78,0.49,True
SemiBin_134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,310,282,36,order,0.94,0.85,0.59,0.23,0.62,0.77,0.66,False
SemiBin_14,k__Bacteria (UID203),5449,102,56,55,47,0,0,0,0,63.67,0.0,0.0,1901,1844,276,genus,0.87,0.85,0.67,0.03,0.06,0.86,0.73,False
