,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,976,510,134,kingdom,1.0,0.52,0.28,0.14,0.33,0.51,0.27,True
SemiBin_10,k__Bacteria (UID203),5449,95,49,95,0,0,0,0,0,0.0,0.0,0.0,374,150,14,kingdom,0.98,0.39,0.0,0.0,0.0,0.4,0.16,True
SemiBin_100,c__Gammaproteobacteria (UID4444),263,506,232,99,394,13,0,0,0,84.83,2.74,76.92,3262,3225,464,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,950,300,104,kingdom,1.0,0.31,0.0,0.0,0.0,0.4,0.12,True
SemiBin_11,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,639,172,36,kingdom,1.0,0.27,0.0,0.03,0.06,0.42,0.11,True
SemiBin_113,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,692,318,98,class,0.9,0.41,0.11,0.59,3.03,0.45,0.19,True
SemiBin_114,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,608,155,67,kingdom,0.99,0.25,0.0,0.0,0.0,0.41,0.1,True
SemiBin_115,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,326,173,63,class,0.77,0.41,0.17,0.8,7.62,0.42,0.17,True
SemiBin_123,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,328,117,45,kingdom,0.99,0.35,0.0,0.0,0.0,0.45,0.16,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,398,149,50,kingdom,1.0,0.37,0.0,0.05,0.1,0.46,0.17,True
SemiBin_13,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,261,101,36,kingdom,1.0,0.39,0.0,0.0,0.0,0.5,0.19,True
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,732,297,93,kingdom,1.0,0.41,0.19,0.04,0.08,0.44,0.18,True
SemiBin_133,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,363,94,57,kingdom,1.0,0.26,0.0,0.0,0.0,0.36,0.09,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,384,169,38,kingdom,1.0,0.44,0.06,0.04,0.07,0.45,0.2,True
