,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.100, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,250,191,61,order,0.68,0.52,0.4,0.64,4.72,0.61,0.31,True
bin.101, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,991,785,153,order,0.55,0.44,0.33,0.79,7.03,0.63,0.28,True
bin.102,k__Bacteria (UID2982), 88, 230, 148,156,62,12, 0,0, 0, 33.23,5.97,41.67,917,856,232,class,0.86,0.8,0.24,0.13,0.31,0.7,0.56,True
bin.103, k__Bacteria (UID203),5449,104,58, 79,24,1,0,0, 0, 37.93,1.72,100.00,847,788,111,class,0.9,0.84,0.23,0.06,0.13,0.76,0.64,True
bin.104,k__Bacteria (UID3187),2258,188, 117, 67,88,30, 2,1, 0, 64.64, 25.32,19.05,4265,4135,801,class,0.89,0.86,0.36,0.03,0.06,0.81,0.7,True
bin.105, k__Bacteria (UID203),5449,104,58, 73,29,2,0,0, 0, 46.03,3.45,50.00,1665,1571,400,class,0.9,0.85,0.4,0.22,0.56,0.65,0.55,True
bin.107, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,1280,1116,301,phylum,0.9,0.78,0.75,0.24,0.63,0.74,0.58,False
bin.110, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,381,290,113,phylum,0.91,0.69,0.41,0.67,3.63,0.58,0.4,True
bin.111, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,408,310,100,phylum,0.85,0.64,0.3,0.68,3.3,0.54,0.35,True
bin.112, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,296,249,95,order,0.72,0.6,0.61,0.32,1.1,0.58,0.35,False
bin.113,k__Bacteria (UID3187),2258,188, 117,132,46,10, 0,0, 0, 26.57,4.33,30.00,1212,1102,298,family,0.79,0.72,0.5,0.19,0.46,0.62,0.45,False
bin.116, c__Gammaproteobacteria (UID4202), 67, 481, 276, 78, 388,14, 1,0, 0, 83.76,3.03,64.71,2762,2685,236,genus,0.79,0.76,0.43,0.04,0.08,0.81,0.62,True
bin.117, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,218,185,89,phylum,0.89,0.76,0.33,0.35,1.19,0.51,0.39,True
bin.12,k__Bacteria (UID203),5449,104,58, 61,27,13, 3,0, 0, 65.52, 25.86,31.82,2953,2840,669,phylum,0.94,0.9,0.72,0.05,0.11,0.87,0.78,False
bin.120, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1813,1633,262,genus,0.64,0.58,0.25,0.12,0.27,0.66,0.38,True
bin.121, k__Bacteria (UID203),5449,104,58, 93,9, 2,0,0, 0,9.56,3.45, 0.00,234,226,50,phylum,0.95,0.91,0.54,0.02,0.05,0.73,0.67,False
bin.122,k__Bacteria (UID3187),2258,188, 117, 26, 146,15, 1,0, 0, 92.14,9.49,38.89,3790,3377,225,family,0.79,0.7,0.14,0.26,0.66,0.61,0.43,True
bin.127, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1364,1112,250,class,0.73,0.59,0.26,0.59,1.93,0.57,0.34,True
bin.129, k__Bacteria (UID203),5449,104,58, 82,22,0,0,0, 0, 31.90,0.00, 0.00,970,872,243,genus,0.48,0.43,0.31,0.3,0.89,0.6,0.26,True
bin.13,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,590,476,103,phylum,0.87,0.7,0.58,0.2,0.49,0.63,0.44,False
bin.130, root (UID1), 5656, 56,24, 53,3, 0,0,0, 0, 12.50,0.00, 0.00,384,321,96,phylum,0.86,0.72,0.19,0.53,2.13,0.5,0.36,True
bin.132, c__Alphaproteobacteria (UID3305),564, 349, 230,202, 145,2,0,0, 0, 35.37,0.58,50.00,1778,1610,411,genus,0.6,0.55,0.21,0.34,1.22,0.66,0.36,True
bin.134, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,263,240,69,phylum,0.91,0.83,0.59,0.19,0.49,0.58,0.48,False
bin.136, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,746,681,230,phylum,0.9,0.82,0.45,0.32,1.01,0.59,0.48,False
bin.138, k__Bacteria (UID203),5449,104,58, 76,20,8,0,0, 0, 28.71,6.90,25.00,1551,1408,411,order,0.82,0.74,0.41,0.23,0.55,0.61,0.45,True
bin.141, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,587,326,86,phylum,0.85,0.47,0.17,0.53,2.42,0.57,0.27,True
bin.144, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1011,815,179,genus,0.51,0.41,0.45,0.38,1.39,0.64,0.26,True
bin.15,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,3374,2708,595,genus,0.54,0.43,0.25,0.48,1.91,0.61,0.26,True
bin.151, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1248,1177,246,class,0.84,0.79,0.32,0.08,0.18,0.71,0.57,True
bin.154, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,389,343,96,family,0.6,0.53,0.51,0.1,0.22,0.63,0.34,False
bin.155, k__Bacteria (UID203),5449,103,57, 65,37,1,0,0, 0, 50.88,1.75,100.00,2130,1859,297,order,0.55,0.48,0.22,0.12,0.29,0.61,0.29,True
bin.158, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,889,712,352,family,0.7,0.56,0.34,0.43,1.07,0.56,0.31,True
bin.162, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,7.68,0.00, 0.00,1163,1030,322,phylum,0.97,0.86,0.43,0.07,0.15,0.63,0.54,True
bin.163, k__Bacteria (UID203),5449,104,58, 82,21,1,0,0, 0, 14.33,0.16, 0.00,474,451,148,phylum,0.91,0.86,0.31,0.09,0.21,0.64,0.55,True
bin.167,k__Bacteria (UID1453),901, 171, 117,142,29,0,0,0, 0, 15.76,0.00, 0.00,540,470,136,genus,0.52,0.45,0.44,0.36,1.26,0.6,0.27,True
bin.168, root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,571,546,134,family,0.81,0.77,0.35,0.1,0.22,0.73,0.56,True
bin.169, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,916,532,225,phylum,0.88,0.51,0.35,0.03,0.06,0.58,0.3,True
bin.17, k__Bacteria (UID2982), 88, 230, 148, 93, 131,6,0,0, 0, 64.57,4.05,66.67,2866,2534,715,genus,0.67,0.59,0.35,0.25,0.72,0.64,0.38,True
bin.172, k__Bacteria (UID203),5449,103,57, 53,47,3,0,0, 0, 66.83,5.26, 0.00,2119,1872,398,genus,0.48,0.42,0.63,0.05,0.11,0.64,0.27,False
bin.173, k__Bacteria (UID203),5449,104,58,102,2, 0,0,0, 0,1.72,0.00, 0.00,259,251,66,order,0.79,0.76,0.58,0.05,0.1,0.89,0.68,False
bin.174, k__Bacteria (UID203),5449,104,58, 78,26,0,0,0, 0, 29.59,0.00, 0.00,1230,1099,232,order,0.78,0.7,0.27,0.24,0.61,0.62,0.43,True
bin.176, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,1153,927,254,order,0.56,0.45,0.42,0.32,1.07,0.67,0.3,True
bin.188, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,9.31,0.00, 0.00,305,279,74,phylum,0.94,0.86,0.35,0.12,0.29,0.67,0.57,True
bin.189, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,306,190,51,family,0.7,0.43,0.18,0.71,4.46,0.65,0.28,True
bin.19,k__Bacteria (UID203),5449,104,58, 55,34,10, 5,0, 0, 71.71, 25.86,52.00,3864,3356,582,order,0.51,0.45,0.13,0.41,1.66,0.54,0.24,True
bin.190, root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,5.21,0.00, 0.00,318,298,72,class,0.86,0.81,0.77,0.03,0.06,0.69,0.56,False
bin.191,k__Archaea (UID2),207, 149, 107,111,36,2,0,0, 0, 27.32,1.87,100.00,782,685,191,order,0.72,0.63,0.63,0.04,0.08,0.67,0.43,False
bin.197, k__Bacteria (UID203),5449,103,57, 95,4, 4,0,0, 0,5.79,1.40, 0.00,1069,960,193,genus,0.46,0.41,0.52,0.28,0.89,0.68,0.28,False
