,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_104,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,675,249,75,kingdom,1.0,0.37,0.0,0.04,0.07,0.42,0.15,True
SemiBin_117,o__Rhodospirillales (UID3754),63,336,201,1,333,2,0,0,0,99.95,0.51,50.0,4320,4235,82,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
SemiBin_12,c__Gammaproteobacteria (UID4443),356,448,269,24,417,6,1,0,0,93.18,1.67,77.78,3423,3307,359,family,0.88,0.85,0.27,0.1,0.22,0.75,0.64,True
SemiBin_120,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,552,170,48,kingdom,1.0,0.31,0.0,0.03,0.06,0.39,0.12,True
SemiBin_122,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,403,163,31,kingdom,1.0,0.4,0.0,0.05,0.1,0.42,0.17,True
SemiBin_124,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,703,225,90,kingdom,1.0,0.32,0.0,0.0,0.0,0.39,0.12,True
SemiBin_127,c__Alphaproteobacteria (UID3422),26,529,308,53,465,11,0,0,0,89.5,2.92,81.82,3011,2953,124,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
SemiBin_128,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,463,116,23,kingdom,1.0,0.25,0.0,0.09,0.21,0.39,0.1,True
SemiBin_130,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,307,147,37,kingdom,1.0,0.48,0.33,0.14,0.31,0.47,0.22,True
SemiBin_131,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,548,164,37,kingdom,1.0,0.3,0.0,0.02,0.05,0.41,0.12,True
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,358,143,42,kingdom,1.0,0.4,0.0,0.04,0.09,0.43,0.17,True
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,299,87,33,kingdom,1.0,0.29,0.0,0.0,0.0,0.42,0.12,True
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,272,123,33,kingdom,1.0,0.45,0.0,0.02,0.05,0.4,0.18,True
SemiBin_15,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,359,114,36,kingdom,0.99,0.31,0.0,0.0,0.0,0.42,0.13,True
SemiBin_150,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,517,232,63,kingdom,1.0,0.45,0.37,0.03,0.06,0.47,0.21,True
SemiBin_156,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,636,272,101,kingdom,1.0,0.43,0.1,0.06,0.12,0.43,0.19,True
SemiBin_158,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,363,56,23,kingdom,1.0,0.15,0.0,0.38,0.88,0.36,0.06,True
SemiBin_16,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,355,82,29,kingdom,1.0,0.23,0.0,0.33,0.79,0.42,0.1,True
SemiBin_160,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,315,126,19,kingdom,1.0,0.4,0.0,0.04,0.08,0.42,0.17,True
SemiBin_161,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,401,88,38,kingdom,1.0,0.22,0.0,0.0,0.0,0.39,0.09,True
SemiBin_165,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,437,142,14,kingdom,1.0,0.32,0.0,0.04,0.09,0.39,0.13,True
SemiBin_167,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,687,323,93,kingdom,1.0,0.47,0.02,0.06,0.12,0.43,0.2,True
SemiBin_170,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,376,137,34,kingdom,1.0,0.36,0.0,0.03,0.06,0.42,0.15,True
SemiBin_179,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,564,269,57,kingdom,1.0,0.48,0.18,0.06,0.13,0.45,0.22,True
SemiBin_18,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,916,405,114,kingdom,1.0,0.44,0.36,0.04,0.09,0.47,0.21,True
SemiBin_180,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,255,82,17,kingdom,1.0,0.32,0.0,0.04,0.08,0.41,0.13,True
SemiBin_181,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,371,165,24,class,0.91,0.4,0.23,0.49,2.17,0.56,0.23,True
SemiBin_182,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,361,134,33,kingdom,1.0,0.37,0.0,0.08,0.18,0.38,0.14,True
SemiBin_183,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,399,167,34,kingdom,1.0,0.42,0.0,0.0,0.0,0.42,0.18,True
SemiBin_190,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,353,63,20,kingdom,1.0,0.18,0.0,0.35,0.83,0.38,0.07,True
SemiBin_193,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,435,171,56,kingdom,1.0,0.39,0.0,0.05,0.11,0.45,0.18,True
SemiBin_199,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,313,84,21,kingdom,1.0,0.27,0.0,0.08,0.18,0.4,0.11,True
SemiBin_2,o__Sphingomonadales (UID3310),26,569,293,52,511,6,0,0,0,90.12,1.12,50.0,2631,2610,281,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
SemiBin_20,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,685,257,60,kingdom,0.98,0.37,0.0,0.0,0.0,0.44,0.16,True
SemiBin_205,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,3.61,0.0,0.0,508,491,72,order,0.94,0.91,0.97,0.34,0.82,0.95,0.86,False
SemiBin_206,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,263,101,41,kingdom,1.0,0.38,0.0,0.04,0.08,0.4,0.15,True
SemiBin_211,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,297,122,42,kingdom,1.0,0.41,0.0,0.07,0.14,0.42,0.17,True
SemiBin_212,k__Bacteria (UID2570),433,267,178,21,246,0,0,0,0,97.36,0.0,0.0,3150,2974,16,phylum,0.96,0.9,0.05,0.13,0.29,0.72,0.65,True
SemiBin_217,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,421,196,57,phylum,0.92,0.43,0.4,0.12,0.27,0.47,0.2,True
SemiBin_218,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,426,140,22,kingdom,1.0,0.33,0.0,0.02,0.04,0.42,0.14,True
SemiBin_219,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,625,215,24,kingdom,1.0,0.34,0.0,0.06,0.13,0.4,0.14,True
SemiBin_221,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,292,102,15,kingdom,0.98,0.34,0.0,0.0,0.0,0.43,0.15,True
SemiBin_222,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,418,163,25,kingdom,0.98,0.38,0.0,0.0,0.0,0.41,0.16,True
SemiBin_224,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,517,319,64,phylum,0.91,0.56,0.56,0.3,0.83,0.51,0.29,False
SemiBin_226,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,296,135,30,phylum,0.92,0.42,0.16,0.31,0.93,0.42,0.18,True
SemiBin_230,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,341,64,26,kingdom,1.0,0.19,0.0,0.31,0.75,0.39,0.07,True
SemiBin_234,s__algicola (UID2847),33,496,263,2,493,1,0,0,0,99.24,0.19,0.0,3037,2948,26,kingdom,1.0,0.97,0.0,0.0,0.0,0.9,0.87,True
SemiBin_239,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,370,337,55,genus,0.62,0.56,0.34,0.33,1.02,0.75,0.42,True
SemiBin_241,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,347,142,33,kingdom,1.0,0.41,0.11,0.04,0.07,0.41,0.17,True
SemiBin_246,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,636,176,19,kingdom,1.0,0.28,0.0,0.18,0.41,0.4,0.11,True
SemiBin_249,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,294,120,44,kingdom,0.98,0.4,0.0,0.0,0.0,0.44,0.18,True
SemiBin_251,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,313,69,36,kingdom,0.99,0.22,0.0,0.0,0.0,0.39,0.09,True
SemiBin_253,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,302,62,19,kingdom,1.0,0.21,0.0,0.32,0.78,0.4,0.08,True
SemiBin_26,f__Rhodobacteraceae (UID3360),56,582,313,428,153,1,0,0,0,23.57,0.02,100.0,1204,1168,274,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
SemiBin_27,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,299,137,36,kingdom,1.0,0.46,0.13,0.12,0.28,0.46,0.21,True
SemiBin_28,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,565,175,54,kingdom,1.0,0.31,0.0,0.03,0.06,0.38,0.12,True
SemiBin_282,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,421,120,28,kingdom,0.98,0.28,0.0,0.0,0.0,0.41,0.12,True
SemiBin_29,c__Gammaproteobacteria (UID4444),263,506,232,359,147,0,0,0,0,26.3,0.0,0.0,1440,1409,332,order,0.95,0.93,0.43,0.03,0.06,0.94,0.87,True
SemiBin_292,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,284,108,30,kingdom,1.0,0.38,0.0,0.04,0.08,0.44,0.17,True
SemiBin_299,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,471,191,26,kingdom,1.0,0.41,0.0,0.03,0.06,0.41,0.17,True
SemiBin_30,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,491,233,72,kingdom,1.0,0.47,0.39,0.06,0.13,0.44,0.21,True
SemiBin_301,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,325,120,29,kingdom,0.99,0.37,0.0,0.0,0.0,0.43,0.16,True
SemiBin_32,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,272,131,13,kingdom,1.0,0.48,0.0,0.04,0.08,0.41,0.2,True
SemiBin_321,c__Gammaproteobacteria (UID4444),263,503,230,1,501,1,0,0,0,99.78,0.43,0.0,3471,3394,33,order,0.89,0.87,0.13,0.15,0.38,0.72,0.62,True
SemiBin_34,k__Bacteria (UID203),5449,104,58,58,46,0,0,0,0,66.72,0.0,0.0,2982,2869,397,kingdom,1.0,0.96,0.0,0.0,0.0,0.87,0.83,True
SemiBin_36,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,474,135,33,kingdom,1.0,0.28,0.0,0.03,0.06,0.4,0.11,True
SemiBin_4,c__Gammaproteobacteria (UID4444),263,506,232,141,359,6,0,0,0,66.16,1.14,50.0,1897,1884,362,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
SemiBin_41,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,467,169,59,kingdom,1.0,0.36,0.0,0.08,0.17,0.47,0.17,True
SemiBin_42,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,586,572,43,genus,0.81,0.79,1.0,0.03,0.07,0.9,0.72,False
SemiBin_463,k__Bacteria (UID2570),433,267,178,248,19,0,0,0,0,2.25,0.0,0.0,229,214,1,kingdom,1.0,0.93,0.0,0.0,0.0,0.75,0.7,True
SemiBin_49,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,380,156,47,kingdom,0.99,0.41,0.0,0.0,0.0,0.44,0.18,True
SemiBin_50,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,711,105,27,kingdom,1.0,0.15,0.0,0.23,0.54,0.38,0.06,True
SemiBin_51,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,302,107,36,kingdom,1.0,0.35,0.0,0.05,0.1,0.45,0.16,True
SemiBin_52,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,271,116,26,kingdom,1.0,0.43,0.13,0.05,0.11,0.51,0.22,True
SemiBin_53,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,429,157,58,kingdom,1.0,0.37,0.0,0.08,0.18,0.46,0.17,True
SemiBin_54,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,523,173,42,kingdom,0.99,0.33,0.0,0.0,0.0,0.42,0.14,True
SemiBin_56,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,288,70,17,kingdom,1.0,0.24,0.0,0.1,0.22,0.38,0.09,True
