,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,o__Clostridiales (UID1212),172,263,149,209,54,0,0,0,0,14.18,0.0,0.0,485,437,111,phylum,0.97,0.87,0.9,0.02,0.05,0.64,0.56,False
SemiBin_1,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,5.17,0.0,0.0,536,484,70,genus,0.83,0.75,0.26,0.11,0.24,0.77,0.57,True
SemiBin_10,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,834,609,139,class,0.92,0.67,0.41,0.26,0.72,0.59,0.4,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,0,88,16,0,0,0,100.0,6.9,87.5,2226,2114,88,family,0.94,0.9,0.27,0.03,0.07,0.78,0.7,True
SemiBin_102,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,352,344,83,kingdom,1.0,0.98,0.0,0.0,0.0,0.9,0.88,True
SemiBin_103,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,295,245,54,genus,0.67,0.55,0.45,0.4,1.6,0.69,0.38,True
SemiBin_11,o__Bacteroidales (UID2657),160,492,269,18,469,5,0,0,0,94.86,1.61,0.0,2169,2038,108,genus,0.92,0.86,0.25,0.03,0.06,0.78,0.67,True
SemiBin_110,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,420,311,33,class,0.91,0.67,0.69,0.2,0.48,0.68,0.45,False
SemiBin_111,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,260,233,42,genus,0.79,0.7,0.35,0.41,1.59,0.84,0.59,True
SemiBin_112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,488,316,68,order,0.75,0.48,0.49,0.41,1.65,0.53,0.26,False
SemiBin_114,k__Bacteria (UID203),5449,104,58,100,3,1,0,0,0,0.63,0.16,0.0,364,135,10,kingdom,1.0,0.37,0.0,0.03,0.06,0.41,0.15,True
SemiBin_119,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,319,89,18,kingdom,1.0,0.28,0.0,0.06,0.12,0.36,0.1,True
SemiBin_125,p__Firmicutes (UID1022),100,295,158,3,291,1,0,0,0,98.1,0.63,0.0,2052,2019,143,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,287,255,32,order,0.82,0.72,0.94,0.22,0.56,0.75,0.54,False
SemiBin_14,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,24.53,0.0,0.0,621,588,192,genus,0.9,0.86,0.28,0.14,0.32,0.75,0.64,True
SemiBin_140,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,7.87,0.0,0.0,279,262,85,genus,0.84,0.78,0.31,0.25,0.7,0.67,0.53,True
SemiBin_143,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,347,295,42,genus,0.88,0.75,0.34,0.36,1.2,0.7,0.53,True
SemiBin_15,o__Bacteroidales (UID2657),160,491,268,98,389,4,0,0,0,86.42,1.03,75.0,2114,2009,183,genus,0.94,0.9,0.37,0.04,0.08,0.79,0.71,True
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,182,167,43,class,0.93,0.86,0.41,0.05,0.11,0.74,0.63,True
SemiBin_16,k__Bacteria (UID203),5449,103,57,66,36,1,0,0,0,50.11,1.75,100.0,1939,1878,298,genus,0.83,0.8,0.28,0.21,0.58,0.76,0.61,True
SemiBin_160,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,320,100,32,kingdom,1.0,0.31,0.0,0.04,0.08,0.39,0.12,True
SemiBin_17,k__Bacteria (UID2372),131,177,106,142,35,0,0,0,0,13.24,0.0,0.0,290,280,84,class,0.97,0.94,0.66,0.11,0.25,0.86,0.81,False
SemiBin_18,p__Actinobacteria (UID2112),31,211,124,19,190,2,0,0,0,89.24,1.08,0.0,1650,1543,228,genus,0.92,0.86,0.66,0.03,0.05,0.95,0.81,False
SemiBin_19,k__Bacteria (UID2372),131,177,106,23,152,2,0,0,0,83.18,1.42,50.0,1879,1749,270,family,0.92,0.86,0.37,0.17,0.42,0.79,0.67,True
SemiBin_2,p__Proteobacteria (UID3887),1487,256,161,5,239,12,0,0,0,96.89,4.97,25.0,1678,1533,112,phylum,0.98,0.9,0.27,0.03,0.07,0.68,0.61,True
SemiBin_20,o__Clostridiales (UID1120),304,250,143,24,215,11,0,0,0,89.39,4.72,100.0,2117,2028,334,genus,0.91,0.87,0.44,0.02,0.05,0.95,0.82,True
SemiBin_21,c__Gammaproteobacteria (UID4201),1164,271,170,7,260,4,0,0,0,96.96,1.18,75.0,2317,2164,364,kingdom,1.0,0.93,0.0,0.0,0.0,0.93,0.87,True
SemiBin_22,c__Gammaproteobacteria (UID4201),1164,271,170,68,203,0,0,0,0,83.02,0.0,0.0,1416,1303,117,phylum,0.99,0.91,0.18,0.04,0.08,0.7,0.64,True
SemiBin_23,k__Bacteria (UID2329),174,149,89,22,122,4,1,0,0,79.21,6.18,42.86,2178,2079,328,genus,0.94,0.9,0.33,0.06,0.12,0.77,0.69,True
SemiBin_24,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,636,558,110,phylum,0.96,0.85,0.43,0.08,0.18,0.64,0.54,True
SemiBin_246,k__Bacteria (UID203),5449,104,58,102,1,1,0,0,0,0.31,0.16,0.0,223,42,9,kingdom,1.0,0.19,0.0,0.0,0.0,0.36,0.07,True
SemiBin_26,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,235,212,44,genus,0.85,0.77,0.38,0.29,0.88,0.73,0.56,True
SemiBin_28,o__Clostridiales (UID1226),155,274,157,29,237,8,0,0,0,94.97,3.14,87.5,2586,2516,176,genus,0.8,0.77,0.22,0.19,0.5,0.78,0.6,True
SemiBin_29,k__Bacteria (UID2329),174,149,89,74,72,3,0,0,0,61.83,3.37,66.67,1274,1223,242,order,0.98,0.94,0.27,0.05,0.11,0.7,0.65,True
SemiBin_3,o__Selenomonadales (UID1024),64,334,167,7,324,3,0,0,0,99.25,1.5,0.0,1763,1676,81,family,0.9,0.86,0.23,0.07,0.16,0.75,0.65,True
