,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10,k__Bacteria (UID1453),901, 171, 117, 29, 124, 18, 0,0, 0, 79.72,8.67,11.11,1850,1783,206,family,0.88,0.85,0.2,0.19,0.44,0.87,0.74,True
bin.100,k__Bacteria (UID203),5449,104,58, 93,11, 0,0,0, 0,9.56,0.00, 0.00,1279,1209,283,family,0.71,0.67,0.22,0.47,1.99,0.61,0.41,True
bin.101,p__Euryarchaeota (UID3), 148, 188, 125, 86, 101, 1,0,0, 0, 48.99,0.80, 0.00,897,809,117,phylum,0.93,0.84,0.29,0.03,0.07,0.6,0.5,True
bin.102,p__Proteobacteria (UID3214), 2231,190, 119,138,50, 2,0,0, 0, 30.14,1.68, 0.00,1334,1230,279,family,0.57,0.53,0.34,0.21,0.57,0.59,0.31,True
bin.103,k__Bacteria (UID203),5449,104,58, 49,30, 18, 7,0, 0, 42.24, 14.11,12.82,978,898,171,phylum,0.93,0.85,0.39,0.07,0.15,0.55,0.47,True
bin.104, k__Bacteria (UID2495),2993,147,91, 68,72, 7,0,0, 0, 48.76,2.52, 0.00,3213,3015,442,family,0.67,0.63,0.08,0.65,3.9,0.6,0.38,True
bin.106,k__Bacteria (UID203),5449,104,58, 83,21, 0,0,0, 0, 31.03,0.00, 0.00,1048,961,124,class,0.76,0.69,0.22,0.08,0.18,0.61,0.42,True
bin.110,p__Euryarchaeota (UID3), 148, 188, 125, 64, 121, 3,0,0, 0, 59.48,1.64,66.67,1219,1045,253,phylum,0.92,0.79,0.3,0.04,0.08,0.55,0.43,True
bin.111, p__Cyanobacteria (UID2143), 129, 469, 365,307, 161, 1,0,0, 0, 33.50,0.27,100.00,589,581,120,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.112,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,487,407,88,family,0.94,0.78,0.25,0.03,0.06,0.77,0.6,True
