,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,103,57,90,13,0,0,0,0,18.42,0.0,0.0,560,482,132,family,0.51,0.44,0.91,0.05,0.11,0.62,0.27,False
SemiBin_10,k__Bacteria (UID2495),2993,147,91,17,129,1,0,0,0,90.98,1.1,0.0,2670,2560,237,phylum,0.89,0.85,0.27,0.1,0.23,0.68,0.58,True
SemiBin_100,k__Bacteria (UID203),5449,104,58,84,19,1,0,0,0,30.17,1.72,0.0,4132,3280,776,class,0.68,0.54,0.15,0.55,3.03,0.54,0.29,True
SemiBin_101,k__Bacteria (UID3187),2258,188,117,12,173,3,0,0,0,93.8,2.14,33.33,4986,4536,287,phylum,0.91,0.83,0.2,0.06,0.12,0.72,0.6,True
SemiBin_102,k__Bacteria (UID2495),2993,147,91,56,88,3,0,0,0,65.64,3.3,33.33,3360,3112,393,genus,0.73,0.68,0.28,0.09,0.2,0.68,0.46,True
SemiBin_104,k__Bacteria (UID3187),2258,188,117,127,61,0,0,0,0,32.47,0.0,0.0,1948,1731,523,genus,0.8,0.72,0.42,0.08,0.17,0.73,0.52,True
SemiBin_105,k__Bacteria (UID1452),924,161,108,20,138,3,0,0,0,93.29,1.85,66.67,3123,2932,260,class,0.85,0.79,0.31,0.1,0.22,0.75,0.59,True
SemiBin_106,p__Actinobacteria (UID1454),732,199,116,69,124,6,0,0,0,66.25,3.23,66.67,2288,2020,384,class,0.78,0.69,0.27,0.51,1.82,0.59,0.41,True
SemiBin_107,o__Rhizobiales (UID3642),107,485,316,102,373,10,0,0,0,77.01,1.85,70.0,4176,3753,770,class,0.95,0.86,0.19,0.05,0.1,0.69,0.59,True
SemiBin_108,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,27.48,0.0,0.0,1740,1469,496,order,0.52,0.44,0.23,0.53,2.33,0.53,0.23,True
SemiBin_109,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,6.43,0.0,0.0,425,370,139,genus,0.55,0.48,0.45,0.25,0.69,0.64,0.31,True
SemiBin_11,root (UID1),5656,56,24,50,6,0,0,0,0,18.75,0.0,0.0,1229,1140,350,genus,0.88,0.82,0.26,0.03,0.06,0.81,0.66,True
SemiBin_111,k__Bacteria (UID2982),88,230,148,33,192,5,0,0,0,82.77,1.12,80.0,2474,2267,428,phylum,0.93,0.85,0.27,0.1,0.23,0.74,0.63,True
SemiBin_112,k__Bacteria (UID3187),2258,188,117,105,82,1,0,0,0,47.38,0.85,0.0,3516,3171,786,genus,0.48,0.44,0.25,0.25,0.73,0.59,0.26,True
SemiBin_113,k__Bacteria (UID1452),924,161,108,94,67,0,0,0,0,44.42,0.0,0.0,1805,1564,369,genus,0.49,0.42,0.52,0.11,0.25,0.62,0.26,False
SemiBin_115,k__Bacteria (UID1452),924,161,108,66,90,4,1,0,0,62.3,2.69,14.29,2581,2240,454,phylum,0.87,0.75,0.14,0.53,2.25,0.54,0.4,True
SemiBin_116,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,284,237,84,family,0.49,0.41,0.26,0.39,1.39,0.52,0.21,True
SemiBin_117,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,349,291,87,family,0.59,0.49,0.36,0.44,1.78,0.62,0.3,True
SemiBin_118,k__Bacteria (UID2495),2993,147,91,26,118,3,0,0,0,82.39,2.3,0.0,2149,1910,360,order,0.48,0.43,0.12,0.58,3.25,0.52,0.22,True
SemiBin_119,k__Bacteria (UID2982),88,230,148,173,57,0,0,0,0,23.09,0.0,0.0,537,485,138,family,0.81,0.73,0.57,0.05,0.1,0.78,0.57,False
SemiBin_120,k__Bacteria (UID203),5449,104,58,70,33,1,0,0,0,47.18,1.72,100.0,2192,2081,484,phylum,0.92,0.87,0.41,0.08,0.17,0.8,0.7,True
SemiBin_121,k__Bacteria (UID1452),924,160,109,108,52,0,0,0,0,36.74,0.0,0.0,1306,1179,308,class,0.85,0.77,0.37,0.15,0.36,0.64,0.49,True
SemiBin_122,p__Euryarchaeota (UID3),148,188,125,20,148,17,3,0,0,89.25,14.8,50.0,2238,1982,250,class,0.78,0.69,0.25,0.09,0.19,0.67,0.46,True
SemiBin_124,k__Bacteria (UID3187),2258,181,110,120,60,1,0,0,0,27.6,0.91,0.0,987,854,210,phylum,0.86,0.74,0.19,0.13,0.3,0.61,0.45,True
SemiBin_125,k__Bacteria (UID2495),2993,147,91,26,116,5,0,0,0,87.91,4.5,60.0,3245,3046,403,phylum,0.89,0.83,0.3,0.17,0.44,0.66,0.55,True
SemiBin_126,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,281,246,81,order,0.54,0.47,0.21,0.62,4.23,0.5,0.23,True
SemiBin_127,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,10.52,0.0,0.0,551,454,125,genus,0.51,0.42,0.57,0.07,0.15,0.78,0.33,False
SemiBin_13,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,23.62,0.0,0.0,1985,1805,471,phylum,0.88,0.8,0.37,0.3,0.83,0.66,0.53,True
SemiBin_130,k__Archaea (UID2),207,145,103,111,34,0,0,0,0,23.67,0.0,0.0,780,641,188,family,0.52,0.43,0.28,0.68,3.36,0.53,0.23,True
SemiBin_131,k__Archaea (UID2),207,145,103,131,12,2,0,0,0,12.14,1.94,100.0,911,699,174,class,0.85,0.65,0.25,0.03,0.07,0.72,0.47,True
SemiBin_132,k__Bacteria (UID3187),2258,187,116,48,130,9,0,0,0,74.38,5.92,33.33,3221,3082,523,class,0.86,0.82,0.46,0.04,0.09,0.81,0.67,False
SemiBin_133,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,340,300,96,family,0.47,0.41,0.56,0.24,0.67,0.6,0.25,False
SemiBin_134,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,281,260,68,phylum,0.9,0.84,0.65,0.04,0.08,0.9,0.75,False
SemiBin_135,p__Euryarchaeota (UID3),148,188,125,85,96,7,0,0,0,49.31,3.07,71.43,1526,1349,258,order,0.75,0.66,0.34,0.04,0.07,0.68,0.45,True
SemiBin_136,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,515,358,127,phylum,0.84,0.58,0.27,0.65,2.84,0.53,0.31,True
SemiBin_137,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,31.38,0.0,0.0,1142,1085,261,phylum,0.96,0.91,0.3,0.06,0.12,0.79,0.72,True
SemiBin_138,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,308,248,84,genus,0.53,0.43,0.7,0.24,0.64,0.68,0.29,False
SemiBin_139,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,479,443,111,phylum,0.93,0.86,0.56,0.16,0.39,0.64,0.54,False
SemiBin_14,k__Bacteria (UID203),5449,103,57,56,47,0,0,0,0,64.85,0.0,0.0,2640,2307,396,order,0.52,0.45,0.21,0.09,0.21,0.6,0.27,True
SemiBin_140,k__Bacteria (UID2495),2993,147,91,78,69,0,0,0,0,54.66,0.0,0.0,2218,2072,390,phylum,0.91,0.85,0.26,0.09,0.21,0.67,0.57,True
SemiBin_141,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,214,186,64,order,0.78,0.68,0.71,0.12,0.29,0.82,0.56,False
SemiBin_142,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,319,208,79,class,0.74,0.48,0.52,0.35,1.19,0.57,0.27,False
SemiBin_143,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,1038,869,259,class,0.74,0.62,0.21,0.46,2.07,0.55,0.34,True
SemiBin_145,k__Bacteria (UID1452),924,161,108,93,67,1,0,0,0,44.54,0.15,0.0,1617,1523,339,class,0.84,0.79,0.38,0.1,0.23,0.73,0.58,True
SemiBin_146,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,312,241,65,order,0.61,0.47,0.54,0.67,5.11,0.56,0.27,False
SemiBin_148,k__Bacteria (UID2495),2993,147,91,39,104,4,0,0,0,78.65,4.4,75.0,3652,3358,477,genus,0.74,0.68,0.34,0.09,0.19,0.68,0.46,True
SemiBin_149,k__Bacteria (UID203),5449,104,58,89,9,6,0,0,0,18.28,4.48,0.0,624,545,151,class,0.88,0.77,0.34,0.58,2.55,0.58,0.45,True
SemiBin_15,root (UID1),5656,56,24,54,1,1,0,0,0,2.08,1.04,100.0,513,376,93,class,0.65,0.48,0.22,0.5,2.48,0.49,0.23,True
SemiBin_150,k__Bacteria (UID1452),924,161,108,48,112,1,0,0,0,75.17,0.93,0.0,2762,2400,399,phylum,0.84,0.73,0.12,0.52,2.09,0.53,0.38,True
SemiBin_151,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,337,294,87,genus,0.75,0.65,0.14,0.67,3.84,0.69,0.45,True
SemiBin_152,p__Euryarchaeota (UID3),148,188,125,161,27,0,0,0,0,10.6,0.0,0.0,447,386,109,kingdom,1.0,0.86,0.18,0.15,0.34,0.57,0.49,True
SemiBin_153,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,946,749,129,genus,0.55,0.44,0.35,0.36,1.3,0.7,0.31,True
SemiBin_155,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,355,307,98,family,0.51,0.44,0.32,0.51,2.44,0.58,0.25,True
SemiBin_156,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,7.99,0.0,0.0,1035,997,243,phylum,0.94,0.9,0.42,0.05,0.09,0.9,0.81,True
SemiBin_158,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,317,271,83,phylum,0.84,0.72,0.15,0.34,1.09,0.57,0.41,True
SemiBin_159,p__Euryarchaeota (UID3),148,188,125,129,58,1,0,0,0,28.76,0.4,0.0,836,755,175,class,0.77,0.69,0.45,0.04,0.09,0.68,0.47,True
SemiBin_16,k__Bacteria (UID2982),88,230,148,115,113,2,0,0,0,44.81,1.35,0.0,2271,2040,599,family,0.7,0.63,0.32,0.27,0.8,0.63,0.4,True
SemiBin_160,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,13.1,0.0,0.0,1218,1066,345,genus,0.46,0.4,0.24,0.71,5.09,0.64,0.26,True
SemiBin_162,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,2554,2171,475,genus,0.58,0.49,0.25,0.25,0.67,0.67,0.33,True
SemiBin_163,k__Bacteria (UID3187),2258,187,116,46,133,8,0,0,0,77.37,5.28,0.0,4975,4655,565,genus,0.76,0.71,0.32,0.03,0.06,0.71,0.51,True
SemiBin_164,k__Bacteria (UID1453),901,171,117,53,115,3,0,0,0,76.57,2.56,33.33,3177,2951,512,genus,0.76,0.71,0.3,0.09,0.2,0.67,0.48,True
SemiBin_165,k__Bacteria (UID1452),924,151,101,108,43,0,0,0,0,30.16,0.0,0.0,1717,1466,341,family,0.49,0.42,0.25,0.09,0.2,0.61,0.25,True
SemiBin_166,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,17.38,0.0,0.0,565,516,138,phylum,0.87,0.79,0.35,0.15,0.36,0.61,0.49,True
SemiBin_167,k__Bacteria (UID1452),924,161,108,82,78,1,0,0,0,53.59,0.93,100.0,1621,1414,338,phylum,0.83,0.73,0.11,0.52,2.18,0.52,0.38,True
SemiBin_168,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,22.24,0.0,0.0,818,720,220,phylum,0.9,0.79,0.28,0.25,0.71,0.59,0.47,True
SemiBin_169,k__Bacteria (UID2982),88,230,148,32,194,4,0,0,0,84.4,1.53,75.0,2207,2012,329,phylum,0.91,0.83,0.31,0.09,0.19,0.76,0.63,True
SemiBin_17,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,404,382,100,family,0.71,0.67,0.38,0.08,0.19,0.72,0.48,True
SemiBin_170,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,16.03,0.0,0.0,621,563,179,class,0.83,0.76,0.66,0.05,0.1,0.81,0.61,False
SemiBin_171,p__Actinobacteria (UID1454),732,199,116,84,113,2,0,0,0,59.3,1.72,50.0,2008,1768,373,genus,0.6,0.52,0.22,0.42,1.68,0.6,0.31,True
SemiBin_172,k__Bacteria (UID1452),924,161,108,94,66,1,0,0,0,49.27,0.93,100.0,2155,1828,373,family,0.5,0.42,0.28,0.05,0.09,0.61,0.26,True
SemiBin_173,k__Bacteria (UID203),5449,104,58,88,13,3,0,0,0,25.86,3.45,100.0,752,697,185,phylum,0.9,0.84,0.38,0.14,0.34,0.66,0.55,True
SemiBin_174,k__Bacteria (UID3187),2258,190,119,170,20,0,0,0,0,8.24,0.0,0.0,887,708,193,class,0.75,0.6,0.11,0.52,2.76,0.54,0.32,True
SemiBin_175,k__Bacteria (UID3187),2258,188,117,149,38,1,0,0,0,18.14,0.85,0.0,1536,1297,406,family,0.51,0.43,0.23,0.33,1.08,0.57,0.24,True
SemiBin_176,k__Bacteria (UID1453),901,171,117,35,135,1,0,0,0,81.62,0.85,0.0,2061,1886,321,genus,0.62,0.56,0.26,0.16,0.38,0.67,0.38,True
SemiBin_177,p__Euryarchaeota (UID3),148,188,125,49,135,4,0,0,0,70.3,1.7,50.0,1821,1598,287,order,0.75,0.66,0.43,0.05,0.09,0.68,0.45,True
SemiBin_178,root (UID1),5656,56,24,52,4,0,0,0,0,16.67,0.0,0.0,1525,1420,347,genus,0.73,0.68,0.4,0.06,0.13,0.73,0.5,True
