,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,463,193,108,kingdom,0.99,0.41,0.0,0.0,0.0,0.37,0.15,True
bin.10, k__Bacteria (UID2565),2921,142,87, 25, 113, 4,0,0, 0, 79.51,2.98,75.00,2018,1760,440,phylum,0.9,0.79,0.18,0.16,0.41,0.54,0.42,True
bin.103,k__Archaea (UID2),207, 149, 107,102,39, 8,0,0, 0, 37.69,7.48, 0.00,1082,941,273,kingdom,1.0,0.87,0.34,0.14,0.32,0.57,0.49,True
bin.105, k__Bacteria (UID203),5449,104,58, 75,25, 3,1,0, 0, 37.92,6.03,66.67,1195,1104,174,class,0.77,0.71,0.37,0.09,0.21,0.62,0.44,True
bin.106, k__Bacteria (UID203),5449,103,57, 77,26, 0,0,0, 0, 37.88,0.00, 0.00,951,849,175,order,0.5,0.44,0.28,0.82,8.69,0.5,0.22,True
bin.107, k__Bacteria (UID203),5449, 99,53, 86,12, 1,0,0, 0, 11.41,1.89, 0.00,793,715,172,family,0.58,0.52,0.76,0.22,0.59,0.56,0.29,False
bin.109,k__Bacteria (UID2566),525, 208, 136, 74, 122, 9,3,0, 0, 69.33, 10.29, 5.56,1744,1623,258,phylum,0.97,0.9,0.41,0.03,0.06,0.61,0.55,True
bin.11,k__Bacteria (UID203),5449,104,58, 57,24, 20, 3,0, 0, 64.95, 41.38, 3.45,2434,2305,399,phylum,0.96,0.91,0.63,0.06,0.14,0.61,0.55,False
bin.110,k__Bacteria (UID2982), 88, 230, 148,130, 100, 0,0,0, 0, 39.49,0.00, 0.00,1153,1010,303,genus,0.56,0.49,0.5,0.29,0.87,0.61,0.3,False
bin.111, k__Bacteria (UID203),5449,104,58, 79,22, 3,0,0, 0, 23.56,4.31,33.33,869,853,191,class,0.95,0.94,0.81,0.08,0.18,0.77,0.72,False
bin.114,k__Archaea (UID2),207, 149, 107,131,7,11, 0,0, 0,4.84,1.65, 0.00,537,158,34,kingdom,1.0,0.29,0.0,0.14,0.32,0.38,0.11,True
bin.115, k__Bacteria (UID203),5449,102,58, 47,37, 17, 1,0, 0, 44.02, 12.38,15.00,1566,1458,319,class,0.88,0.82,0.15,0.17,0.4,0.55,0.45,True
bin.118, k__Bacteria (UID203),5449,104,58, 79,13, 10, 2,0, 0, 26.31, 15.57,50.00,3342,1327,733,kingdom,1.0,0.4,0.0,0.11,0.23,0.39,0.16,True
