,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID203),5449, 99,53, 70,4,7,1, 4,13,45.28, 155.66,0.52,4873,4461,844,phylum,0.86,0.79,0.35,0.12,0.28,0.49,0.39,True
bin.1,k__Bacteria (UID203),5449,102,58, 16,30, 39, 17,0,0, 75.86, 48.41,36.67,2324,2181,347,phylum,0.94,0.88,0.35,0.02,0.05,0.55,0.49,True
bin.101, k__Bacteria (UID3187),2258,182, 112, 16, 164, 2,0, 0,0, 89.08,0.94, 0.00,2871,2244,193,family,0.65,0.51,0.26,0.09,0.2,0.52,0.27,True
bin.102,p__Proteobacteria (UID3214), 2231,190, 119, 28, 155, 7,0, 0,0, 82.87,4.62,85.71,1606,1028,226,class,0.85,0.54,0.03,0.32,1.02,0.46,0.25,True
bin.104,k__Bacteria (UID203),5449,103,57, 75,26, 2,0, 0,0, 39.30,1.75, 0.00,1233,1159,268,kingdom,1.0,0.94,0.43,0.03,0.05,0.55,0.51,True
bin.105, k__Bacteria (UID2495),2993,147,91,122,25, 0,0, 0,0,9.89,0.00, 0.00,583,494,150,class,0.58,0.49,0.12,0.81,8.48,0.5,0.24,True
bin.106, k__Bacteria (UID2566),525, 208, 136, 60, 128, 19, 1, 0,0, 79.41, 14.34, 0.00,1826,1742,200,phylum,0.95,0.91,0.75,0.07,0.14,0.6,0.55,False
bin.107,k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0,0, 18.97,0.00, 0.00,756,621,179,order,0.52,0.42,0.18,0.35,1.26,0.46,0.2,True
bin.108,k__Bacteria (UID203),5449,104,58, 5, 45, 43, 7, 3,1, 94.54, 42.77,21.74,3268,3112,513,phylum,0.96,0.91,0.21,0.05,0.11,0.64,0.58,True
bin.1091,k__Bacteria (UID1452),924, 151, 101, 10, 136, 5,0, 0,0, 90.76,0.99, 0.00,1546,1394,31,phylum,0.82,0.74,0.04,0.66,3.51,0.46,0.34,True
bin.110,root (UID1), 5656, 56,24, 51,3,1,0, 0,1, 20.83, 37.50, 0.00,5428,4834,988,family,0.51,0.45,0.44,0.05,0.1,0.53,0.24,True
