,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
SemiBin_0,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,16.38,0.0,0.0,812,727,208,genus,0.64,0.57,0.67,0.19,0.5,0.66,0.38,False
SemiBin_1,k__Bacteria (UID203),5449,104,58,68,36,0,0,0,0,48.93,0.0,0.0,2156,2006,443,genus,0.75,0.7,0.36,0.07,0.16,0.68,0.47,True
SemiBin_10,p__Actinobacteria (UID1454),732,199,116,164,35,0,0,0,0,16.93,0.0,0.0,745,660,167,order,0.7,0.62,0.45,0.22,0.59,0.75,0.46,True
SemiBin_12,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,17.38,0.0,0.0,778,745,195,genus,0.68,0.66,0.62,0.07,0.15,0.81,0.53,False
SemiBin_13,k__Bacteria (UID3187),2258,188,117,52,131,5,0,0,0,77.29,2.99,40.0,3607,3383,558,phylum,0.95,0.89,0.3,0.03,0.05,0.8,0.72,True
SemiBin_14,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,12.59,0.0,0.0,519,472,139,phylum,0.94,0.86,0.42,0.02,0.05,0.64,0.55,True
SemiBin_15,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,246,231,73,genus,0.67,0.63,0.53,0.14,0.33,0.68,0.43,False
SemiBin_16,k__Bacteria (UID2982),88,230,148,98,126,6,0,0,0,52.49,1.76,50.0,1644,1540,342,class,0.9,0.84,0.4,0.05,0.1,0.92,0.77,True
SemiBin_17,k__Archaea (UID2),207,149,107,115,34,0,0,0,0,26.32,0.0,0.0,626,535,143,kingdom,1.0,0.85,0.43,0.17,0.39,0.63,0.54,True
SemiBin_19,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,25.98,0.0,0.0,622,571,155,phylum,0.94,0.86,0.3,0.06,0.13,0.7,0.61,True
SemiBin_2,k__Bacteria (UID2982),88,230,148,105,116,9,0,0,0,52.38,2.61,77.78,2607,2326,537,family,0.76,0.67,0.37,0.04,0.09,0.85,0.57,True
SemiBin_20,k__Bacteria (UID203),5449,104,58,82,21,1,0,0,0,29.62,1.72,0.0,667,618,170,family,0.85,0.79,0.34,0.05,0.1,0.78,0.61,True
SemiBin_23,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,264,24,14,kingdom,1.0,0.09,0.0,0.0,0.0,0.38,0.03,True
SemiBin_24,k__Bacteria (UID203),5449,104,58,86,17,1,0,0,0,23.85,1.72,100.0,821,727,214,phylum,0.94,0.83,0.25,0.18,0.44,0.65,0.54,True
SemiBin_25,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,238,208,62,order,0.66,0.58,0.57,0.33,1.14,0.62,0.35,False
SemiBin_27,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,250,224,65,order,0.78,0.7,0.44,0.24,0.69,0.7,0.49,True
SemiBin_28,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,377,330,104,genus,0.74,0.64,0.89,0.06,0.12,0.9,0.58,False
SemiBin_29,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,260,199,69,kingdom,1.0,0.77,1.0,0.03,0.06,0.57,0.43,False
SemiBin_3,c__Gammaproteobacteria (UID4202),67,481,276,102,360,18,1,0,0,77.62,3.18,38.1,3082,2961,490,genus,0.79,0.76,0.52,0.03,0.06,0.95,0.72,False
SemiBin_31,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,287,250,73,family,0.55,0.48,0.64,0.75,5.49,0.79,0.38,False
SemiBin_32,k__Archaea (UID2),207,149,107,66,81,2,0,0,0,50.88,1.01,100.0,1213,1127,226,kingdom,1.0,0.93,0.46,0.02,0.05,0.85,0.79,False
SemiBin_35,k__Bacteria (UID203),5449,104,58,89,14,1,0,0,0,8.59,0.57,100.0,364,330,104,family,0.72,0.65,0.38,0.21,0.58,0.7,0.45,True
SemiBin_4,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,19.98,0.0,0.0,990,908,244,kingdom,1.0,0.92,0.8,0.03,0.06,0.65,0.59,False
SemiBin_40,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,0.78,0.0,0.0,274,223,54,genus,0.65,0.53,0.44,0.15,0.35,0.75,0.39,True
SemiBin_42,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,442,400,115,order,0.76,0.69,0.45,0.09,0.21,0.68,0.47,True
SemiBin_5,k__Bacteria (UID3187),2258,188,117,67,114,7,0,0,0,58.75,4.32,100.0,2814,2408,619,family,0.75,0.64,0.26,0.24,0.57,0.62,0.4,True
SemiBin_6,k__Bacteria (UID203),5449,104,58,76,26,2,0,0,0,37.93,3.45,50.0,2159,1969,491,genus,0.74,0.68,0.4,0.07,0.15,0.68,0.46,True
SemiBin_7,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,1858,1462,339,phylum,0.87,0.69,0.21,0.16,0.38,0.69,0.47,True
SemiBin_8,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,301,274,90,class,0.84,0.77,0.74,0.07,0.15,0.78,0.6,False
SemiBin_9,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,265,241,68,genus,0.63,0.58,0.73,0.08,0.18,0.68,0.39,False
